TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE,key_rate,YIELD_KEY_RATE_SPREAD,RATE_KEY_RATE_SPREAD
2016-07-27,SU26207RMFS9,ОФЗ 26207,fixed,long,97.9721,8.62,8.62,10.521560574948666,158199818.51,10.5,-1.8800000000000008,-1.8800000000000008
2016-07-28,SU26207RMFS9,ОФЗ 26207,fixed,long,98.1295,8.6,8.6,10.518822724161533,1017451020.97,10.5,-1.9000000000000004,-1.9000000000000004
2016-07-29,SU26207RMFS9,ОФЗ 26207,fixed,long,98.713,8.51,8.51,10.5160848733744,1015606206.96,10.5,-1.9900000000000002,-1.9900000000000002
2016-08-01,SU26207RMFS9,ОФЗ 26207,fixed,long,99.1592,8.44,8.44,10.507871321013004,455219978.3,10.5,-2.0600000000000005,-2.0600000000000005
2016-08-02,SU26207RMFS9,ОФЗ 26207,fixed,long,98.8935,8.48,8.48,10.505133470225871,104368397.53,10.5,-2.0199999999999996,-2.0199999999999996
2016-08-03,SU26207RMFS9,ОФЗ 26207,fixed,long,98.6473,8.52,8.52,10.50239561943874,524756715.48,10.5,-1.9800000000000004,-1.9800000000000004
2016-08-04,SU26207RMFS9,ОФЗ 26207,fixed,long,98.6897,8.51,8.51,10.499657768651607,256212790.98,10.5,-1.9900000000000002,-1.9900000000000002
2016-08-05,SU26207RMFS9,ОФЗ 26207,fixed,long,99.365,8.41,8.41,10.496919917864476,76690185.54,10.5,-2.09,-2.09
2016-08-08,SU26207RMFS9,ОФЗ 26207,fixed,long,99.8077,8.35,8.35,10.48870636550308,125585540.59,10.5,-2.1500000000000004,-2.1500000000000004
2016-08-09,SU26207RMFS9,ОФЗ 26207,fixed,long,100.066,8.31,8.31,10.485968514715948,431957463.85,10.5,-2.1899999999999995,-2.1899999999999995
2016-08-10,SU26207RMFS9,ОФЗ 26207,fixed,long,100.35,8.26,8.26,10.483230663928817,612950628.89,10.5,-2.24,-2.24
2016-08-11,SU26207RMFS9,ОФЗ 26207,fixed,long,100.157,8.29,8.29,10.480492813141684,319019212.3,10.5,-2.210000000000001,-2.210000000000001
2016-08-12,SU26207RMFS9,ОФЗ 26207,fixed,long,99.8728,8.34,8.34,10.477754962354553,576752215.73,10.5,-2.16,-2.16
2016-08-15,SU26207RMFS9,ОФЗ 26207,fixed,long,100.108,8.3,8.3,10.469541409993155,84077917.54,10.5,-2.1999999999999993,-2.1999999999999993
2016-08-16,SU26207RMFS9,ОФЗ 26207,fixed,long,100.0241,8.31,8.31,10.466803559206022,530476272.47,10.5,-2.1899999999999995,-2.1899999999999995
2016-08-17,SU26207RMFS9,ОФЗ 26207,fixed,long,99.7889,8.35,8.35,10.464065708418891,30399213.79,10.5,-2.1500000000000004,-2.1500000000000004
2016-08-18,SU26207RMFS9,ОФЗ 26207,fixed,long,100.0021,8.32,8.32,10.461327857631758,707126039.9,10.5,-2.1799999999999997,-2.1799999999999997
2016-08-19,SU26207RMFS9,ОФЗ 26207,fixed,long,99.9857,8.32,8.32,10.458590006844627,214872198.89,10.5,-2.1799999999999997,-2.1799999999999997
2016-08-22,SU26207RMFS9,ОФЗ 26207,fixed,long,99.9091,8.33,8.33,10.45037645448323,81029374.67,10.5,-2.17,-2.17
2016-08-23,SU26207RMFS9,ОФЗ 26207,fixed,long,99.987,8.32,8.32,10.4476386036961,276685333.08,10.5,-2.1799999999999997,-2.1799999999999997
2016-08-24,SU26207RMFS9,ОФЗ 26207,fixed,long,99.9153,8.33,8.33,10.444900752908966,68953136.49,10.5,-2.17,-2.17
2016-08-25,SU26207RMFS9,ОФЗ 26207,fixed,long,100.0936,8.3,8.3,10.442162902121837,63610974.79,10.5,-2.1999999999999993,-2.1999999999999993
2016-08-26,SU26207RMFS9,ОФЗ 26207,fixed,long,100.4197,8.25,8.25,10.439425051334702,301046657.56,10.5,-2.25,-2.25
2016-08-29,SU26207RMFS9,ОФЗ 26207,fixed,long,100.2455,8.28,8.28,10.431211498973306,12337347.24,10.5,-2.2200000000000006,-2.2200000000000006
2016-08-30,SU26207RMFS9,ОФЗ 26207,fixed,long,100.4534,8.25,8.25,10.428473648186174,56293065.8,10.5,-2.25,-2.25
2016-08-31,SU26207RMFS9,ОФЗ 26207,fixed,long,100.8404,8.19,8.19,10.425735797399042,201088294.39,10.5,-2.3100000000000005,-2.3100000000000005
2016-09-01,SU26207RMFS9,ОФЗ 26207,fixed,long,100.7529,8.2,8.2,10.42299794661191,39569355.11,10.5,-2.3000000000000007,-2.3000000000000007
2016-09-02,SU26207RMFS9,ОФЗ 26207,fixed,long,101.0398,8.16,8.16,10.420260095824778,140712767.0,10.5,-2.34,-2.34
2016-09-05,SU26207RMFS9,ОФЗ 26207,fixed,long,101.2203,8.13,8.13,10.41204654346338,3464877.94,10.5,-2.369999999999999,-2.369999999999999
2016-09-06,SU26207RMFS9,ОФЗ 26207,fixed,long,101.4768,8.1,8.1,10.40930869267625,530100098.99,10.5,-2.4000000000000004,-2.4000000000000004
2016-09-07,SU26207RMFS9,ОФЗ 26207,fixed,long,101.9643,8.02,8.02,10.406570841889115,415162079.39,10.5,-2.4800000000000004,-2.4800000000000004
2016-09-08,SU26207RMFS9,ОФЗ 26207,fixed,long,102.6101,7.93,7.93,10.403832991101986,115041141.27,10.5,-2.5700000000000003,-2.5700000000000003
2016-09-09,SU26207RMFS9,ОФЗ 26207,fixed,long,101.8488,8.04,8.04,10.401095140314853,316196892.15,10.5,-2.460000000000001,-2.460000000000001
2016-09-12,SU26207RMFS9,ОФЗ 26207,fixed,long,101.2249,8.13,8.13,10.392881587953456,297118879.93,10.5,-2.369999999999999,-2.369999999999999
2016-09-13,SU26207RMFS9,ОФЗ 26207,fixed,long,101.4523,8.1,8.1,10.390143737166325,106580971.12,10.5,-2.4000000000000004,-2.4000000000000004
2016-09-14,SU26207RMFS9,ОФЗ 26207,fixed,long,101.3905,8.11,8.11,10.387405886379192,362411030.83,10.5,-2.3900000000000006,-2.3900000000000006
2016-09-15,SU26207RMFS9,ОФЗ 26207,fixed,long,101.3992,8.11,8.11,10.38466803559206,583862740.12,10.5,-2.3900000000000006,-2.3900000000000006
2016-09-16,SU26207RMFS9,ОФЗ 26207,fixed,long,100.8967,8.18,8.18,10.381930184804927,604043449.83,10.5,-2.3200000000000003,-2.3200000000000003
2016-09-19,SU26207RMFS9,ОФЗ 26207,fixed,long,100.4275,8.25,8.25,10.373716632443532,539444515.9,10.0,-1.75,-1.75
2016-09-20,SU26207RMFS9,ОФЗ 26207,fixed,long,100.0243,8.31,8.31,10.3709787816564,389964974.42,10.0,-1.6899999999999995,-1.6899999999999995
2016-09-21,SU26207RMFS9,ОФЗ 26207,fixed,long,100.9237,8.18,8.18,10.368240930869268,1629836324.29,10.0,-1.8200000000000003,-1.8200000000000003
2016-09-22,SU26207RMFS9,ОФЗ 26207,fixed,long,101.528,8.09,8.09,10.365503080082137,1328311148.69,10.0,-1.9100000000000001,-1.9100000000000001
2016-09-23,SU26207RMFS9,ОФЗ 26207,fixed,long,101.1336,8.15,8.15,10.362765229295004,611485117.37,10.0,-1.8499999999999996,-1.8499999999999996
2016-09-26,SU26207RMFS9,ОФЗ 26207,fixed,long,100.8008,8.19,8.19,10.354551676933609,30190786.88,10.0,-1.8100000000000005,-1.8100000000000005
2016-09-27,SU26207RMFS9,ОФЗ 26207,fixed,long,100.5487,8.23,8.23,10.351813826146476,520385365.71,10.0,-1.7699999999999996,-1.7699999999999996
2016-09-28,SU26207RMFS9,ОФЗ 26207,fixed,long,100.5849,8.23,8.23,10.349075975359344,410822633.16,10.0,-1.7699999999999996,-1.7699999999999996
2016-09-29,SU26207RMFS9,ОФЗ 26207,fixed,long,101.1339,8.14,8.14,10.346338124572211,107893532.48,10.0,-1.8599999999999994,-1.8599999999999994
2016-09-30,SU26207RMFS9,ОФЗ 26207,fixed,long,100.9994,8.16,8.16,10.34360027378508,468423996.63,10.0,-1.8399999999999999,-1.8399999999999999
2016-10-03,SU26207RMFS9,ОФЗ 26207,fixed,long,101.5435,8.08,8.08,10.335386721423683,381228412.32,10.0,-1.92,-1.92
2016-10-04,SU26207RMFS9,ОФЗ 26207,fixed,long,101.3881,8.11,8.11,10.33264887063655,66746687.6,10.0,-1.8900000000000006,-1.8900000000000006
2016-10-05,SU26207RMFS9,ОФЗ 26207,fixed,long,101.1606,8.14,8.14,10.32991101984942,327236968.98,10.0,-1.8599999999999994,-1.8599999999999994
2016-10-06,SU26207RMFS9,ОФЗ 26207,fixed,long,100.874,8.18,8.18,10.327173169062286,6552106.98,10.0,-1.8200000000000003,-1.8200000000000003
2016-10-07,SU26207RMFS9,ОФЗ 26207,fixed,long,100.8116,8.19,8.19,10.324435318275151,90449940.65,10.0,-1.8100000000000005,-1.8100000000000005
2016-10-10,SU26207RMFS9,ОФЗ 26207,fixed,long,100.3243,8.27,8.27,10.316221765913758,383200665.89,10.0,-1.7300000000000004,-1.7300000000000004
2016-10-11,SU26207RMFS9,ОФЗ 26207,fixed,long,100.1109,8.3,8.3,10.313483915126625,259942062.43,10.0,-1.6999999999999993,-1.6999999999999993
2016-10-12,SU26207RMFS9,ОФЗ 26207,fixed,long,99.8371,8.34,8.34,10.310746064339494,527884475.57,10.0,-1.6600000000000001,-1.6600000000000001
2016-10-13,SU26207RMFS9,ОФЗ 26207,fixed,long,99.5952,8.38,8.38,10.30800821355236,79317065.64,10.0,-1.6199999999999992,-1.6199999999999992
2016-10-14,SU26207RMFS9,ОФЗ 26207,fixed,long,99.7473,8.35,8.35,10.30527036276523,351816914.07,10.0,-1.6500000000000004,-1.6500000000000004
2016-10-17,SU26207RMFS9,ОФЗ 26207,fixed,long,98.9382,8.48,8.48,10.297056810403832,1833044865.06,10.0,-1.5199999999999996,-1.5199999999999996
2016-10-18,SU26207RMFS9,ОФЗ 26207,fixed,long,98.7799,8.5,8.5,10.2943189596167,694941229.27,10.0,-1.5,-1.5
2016-10-19,SU26207RMFS9,ОФЗ 26207,fixed,long,99.2776,8.42,8.42,10.291581108829568,514176570.1,10.0,-1.58,-1.58
2016-10-20,SU26207RMFS9,ОФЗ 26207,fixed,long,99.5809,8.38,8.38,10.288843258042435,113639809.53,10.0,-1.6199999999999992,-1.6199999999999992
2016-10-21,SU26207RMFS9,ОФЗ 26207,fixed,long,99.8828,8.33,8.33,10.286105407255304,138851905.77,10.0,-1.67,-1.67
2016-10-24,SU26207RMFS9,ОФЗ 26207,fixed,long,99.9375,8.32,8.32,10.277891854893909,1897759.28,10.0,-1.6799999999999997,-1.6799999999999997
2016-10-25,SU26207RMFS9,ОФЗ 26207,fixed,long,99.8046,8.34,8.34,10.275154004106776,209134342.04,10.0,-1.6600000000000001,-1.6600000000000001
2016-10-26,SU26207RMFS9,ОФЗ 26207,fixed,long,99.3868,8.41,8.41,10.272416153319645,208040403.77,10.0,-1.5899999999999999,-1.5899999999999999
2016-10-27,SU26207RMFS9,ОФЗ 26207,fixed,long,99.0436,8.46,8.46,10.269678302532512,1122332739.76,10.0,-1.5399999999999991,-1.5399999999999991
2016-10-28,SU26207RMFS9,ОФЗ 26207,fixed,long,98.5011,8.54,8.54,10.26694045174538,572472879.13,10.0,-1.4600000000000009,-1.4600000000000009
2016-10-31,SU26207RMFS9,ОФЗ 26207,fixed,long,98.4176,8.56,8.56,10.258726899383984,917081378.11,10.0,-1.4399999999999995,-1.4399999999999995
2016-11-01,SU26207RMFS9,ОФЗ 26207,fixed,long,98.4943,8.54,8.54,10.255989048596852,557803166.09,10.0,-1.4600000000000009,-1.4600000000000009
2016-11-02,SU26207RMFS9,ОФЗ 26207,fixed,long,98.0728,8.61,8.61,10.25325119780972,546477474.04,10.0,-1.3900000000000006,-1.3900000000000006
2016-11-03,SU26207RMFS9,ОФЗ 26207,fixed,long,98.0243,8.62,8.62,10.250513347022586,293233366.38,10.0,-1.3800000000000008,-1.3800000000000008
2016-11-07,SU26207RMFS9,ОФЗ 26207,fixed,long,98.7337,8.51,8.51,10.239561943874058,296696646.28,10.0,-1.4900000000000002,-1.4900000000000002
2016-11-08,SU26207RMFS9,ОФЗ 26207,fixed,long,99.062,8.46,8.46,10.236824093086929,374689473.5,10.0,-1.5399999999999991,-1.5399999999999991
2016-11-09,SU26207RMFS9,ОФЗ 26207,fixed,long,99.137,8.45,8.45,10.234086242299794,136131233.31,10.0,-1.5500000000000007,-1.5500000000000007
2016-11-10,SU26207RMFS9,ОФЗ 26207,fixed,long,98.4804,8.55,8.55,10.231348391512665,747685779.42,10.0,-1.4499999999999993,-1.4499999999999993
2016-11-11,SU26207RMFS9,ОФЗ 26207,fixed,long,96.6025,8.84,8.84,10.22861054072553,1529872378.47,10.0,-1.1600000000000001,-1.1600000000000001
2016-11-14,SU26207RMFS9,ОФЗ 26207,fixed,long,96.2866,8.89,8.89,10.220396988364136,603830203.12,10.0,-1.1099999999999994,-1.1099999999999994
2016-11-15,SU26207RMFS9,ОФЗ 26207,fixed,long,97.1066,8.76,8.76,10.217659137577002,620085595.63,10.0,-1.2400000000000002,-1.2400000000000002
2016-11-16,SU26207RMFS9,ОФЗ 26207,fixed,long,96.7768,8.81,8.81,10.21492128678987,594835296.32,10.0,-1.1899999999999995,-1.1899999999999995
2016-11-17,SU26207RMFS9,ОФЗ 26207,fixed,long,97.2514,8.74,8.74,10.212183436002736,593493299.19,10.0,-1.2599999999999998,-1.2599999999999998
2016-11-18,SU26207RMFS9,ОФЗ 26207,fixed,long,96.9856,8.78,8.78,10.209445585215606,635202572.59,10.0,-1.2200000000000006,-1.2200000000000006
2016-11-21,SU26207RMFS9,ОФЗ 26207,fixed,long,97.6089,8.68,8.68,10.20123203285421,73492871.36,10.0,-1.3200000000000003,-1.3200000000000003
2016-11-22,SU26207RMFS9,ОФЗ 26207,fixed,long,97.6161,8.68,8.68,10.198494182067078,131289542.49,10.0,-1.3200000000000003,-1.3200000000000003
2016-11-23,SU26207RMFS9,ОФЗ 26207,fixed,long,97.5326,8.7,8.7,10.195756331279943,163931524.99,10.0,-1.3000000000000007,-1.3000000000000007
2016-11-24,SU26207RMFS9,ОФЗ 26207,fixed,long,97.8773,8.64,8.64,10.193018480492814,40550832.65,10.0,-1.3599999999999994,-1.3599999999999994
2016-11-25,SU26207RMFS9,ОФЗ 26207,fixed,long,96.6899,8.83,8.83,10.19028062970568,243337125.95,10.0,-1.17,-1.17
2016-11-28,SU26207RMFS9,ОФЗ 26207,fixed,long,96.6173,8.84,8.84,10.182067077344286,223915257.09,10.0,-1.1600000000000001,-1.1600000000000001
2016-11-29,SU26207RMFS9,ОФЗ 26207,fixed,long,96.4846,8.86,8.86,10.179329226557153,386511275.81,10.0,-1.1400000000000006,-1.1400000000000006
2016-11-30,SU26207RMFS9,ОФЗ 26207,fixed,long,96.5964,8.84,8.84,10.17659137577002,328900077.0,10.0,-1.1600000000000001,-1.1600000000000001
2016-12-01,SU26207RMFS9,ОФЗ 26207,fixed,long,97.0865,8.77,8.77,10.173853524982889,758727626.23,10.0,-1.2300000000000004,-1.2300000000000004
2016-12-02,SU26207RMFS9,ОФЗ 26207,fixed,long,97.1557,8.76,8.76,10.171115674195756,295916009.45,10.0,-1.2400000000000002,-1.2400000000000002
2016-12-05,SU26207RMFS9,ОФЗ 26207,fixed,long,97.4046,8.72,8.72,10.16290212183436,167590239.44,10.0,-1.2799999999999994,-1.2799999999999994
2016-12-06,SU26207RMFS9,ОФЗ 26207,fixed,long,97.6042,8.69,8.69,10.160164271047227,642499017.1,10.0,-1.3100000000000005,-1.3100000000000005
2016-12-07,SU26207RMFS9,ОФЗ 26207,fixed,long,98.0809,8.61,8.61,10.157426420260096,538561167.11,10.0,-1.3900000000000006,-1.3900000000000006
2016-12-08,SU26207RMFS9,ОФЗ 26207,fixed,long,98.4242,8.56,8.56,10.154688569472963,216395822.62,10.0,-1.4399999999999995,-1.4399999999999995
2016-12-09,SU26207RMFS9,ОФЗ 26207,fixed,long,98.7909,8.5,8.5,10.151950718685832,246316773.55,10.0,-1.5,-1.5
2016-12-12,SU26207RMFS9,ОФЗ 26207,fixed,long,99.1021,8.45,8.45,10.143737166324437,149901669.23,10.0,-1.5500000000000007,-1.5500000000000007
2016-12-13,SU26207RMFS9,ОФЗ 26207,fixed,long,98.7249,8.51,8.51,10.140999315537304,113157432.01,10.0,-1.4900000000000002,-1.4900000000000002
2016-12-14,SU26207RMFS9,ОФЗ 26207,fixed,long,99.1007,8.45,8.45,10.13826146475017,616274198.25,10.0,-1.5500000000000007,-1.5500000000000007
2016-12-15,SU26207RMFS9,ОФЗ 26207,fixed,long,98.7166,8.51,8.51,10.13552361396304,2710698919.91,10.0,-1.4900000000000002,-1.4900000000000002
2016-12-16,SU26207RMFS9,ОФЗ 26207,fixed,long,98.9608,8.47,8.47,10.132785763175908,113848065.83,10.0,-1.5299999999999994,-1.5299999999999994
2016-12-19,SU26207RMFS9,ОФЗ 26207,fixed,long,98.9288,8.48,8.48,10.124572210814511,286072481.9,10.0,-1.5199999999999996,-1.5199999999999996
2016-12-20,SU26207RMFS9,ОФЗ 26207,fixed,long,98.8837,8.49,8.49,10.121834360027378,320313211.46,10.0,-1.5099999999999998,-1.5099999999999998
2016-12-21,SU26207RMFS9,ОФЗ 26207,fixed,long,98.9306,8.48,8.48,10.119096509240247,511453868.0,10.0,-1.5199999999999996,-1.5199999999999996
2016-12-22,SU26207RMFS9,ОФЗ 26207,fixed,long,98.9394,8.48,8.48,10.116358658453114,179537393.62,10.0,-1.5199999999999996,-1.5199999999999996
2016-12-23,SU26207RMFS9,ОФЗ 26207,fixed,long,99.2813,8.42,8.42,10.113620807665985,272419717.17,10.0,-1.58,-1.58
2016-12-26,SU26207RMFS9,ОФЗ 26207,fixed,long,99.0697,8.46,8.46,10.105407255304586,9732606.81,10.0,-1.5399999999999991,-1.5399999999999991
