TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE,key_rate,YIELD_KEY_RATE_SPREAD,RATE_KEY_RATE_SPREAD
2019-02-06,SU26226RMFS9,ОФЗ 26226,fixed,long,100.12,8.09,8.09,7.665982203969883,794365089.39,7.75,0.33999999999999986,0.33999999999999986
2019-02-07,SU26226RMFS9,ОФЗ 26226,fixed,long,99.795,8.15,8.15,7.663244353182751,1000028924.73,7.75,0.40000000000000036,0.40000000000000036
2019-02-08,SU26226RMFS9,ОФЗ 26226,fixed,long,99.954,8.12,8.12,7.660506502395619,125496841.77,7.75,0.3699999999999992,0.3699999999999992
2019-02-11,SU26226RMFS9,ОФЗ 26226,fixed,long,99.791,8.15,8.15,7.652292950034223,13601469.09,7.75,0.40000000000000036,0.40000000000000036
2019-02-12,SU26226RMFS9,ОФЗ 26226,fixed,long,99.725,8.16,8.16,7.649555099247091,1088001.68,7.75,0.41000000000000014,0.41000000000000014
2019-02-13,SU26226RMFS9,ОФЗ 26226,fixed,long,98.39,8.41,8.41,7.646817248459959,405661472.35,7.75,0.6600000000000001,0.6600000000000001
2019-02-14,SU26226RMFS9,ОФЗ 26226,fixed,long,98.373,8.41,8.41,7.644079397672827,665583180.55,7.75,0.6600000000000001,0.6600000000000001
2019-02-15,SU26226RMFS9,ОФЗ 26226,fixed,long,99.224,8.25,8.25,7.641341546885695,7447608358.16,7.75,0.5,0.5
2019-02-18,SU26226RMFS9,ОФЗ 26226,fixed,long,99.254,8.25,8.25,7.633127994524299,571703.71,7.75,0.5,0.5
2019-02-19,SU26226RMFS9,ОФЗ 26226,fixed,long,98.786,8.33,8.33,7.630390143737166,435529799.48,7.75,0.5800000000000001,0.5800000000000001
2019-02-20,SU26226RMFS9,ОФЗ 26226,fixed,long,98.521,8.38,8.38,7.627652292950034,188823928.65,7.75,0.6300000000000008,0.6300000000000008
2019-02-21,SU26226RMFS9,ОФЗ 26226,fixed,long,98.78,8.33,8.33,7.624914442162902,7965632.87,7.75,0.5800000000000001,0.5800000000000001
2019-02-22,SU26226RMFS9,ОФЗ 26226,fixed,long,98.765,8.34,8.34,7.62217659137577,11282889.16,7.75,0.5899999999999999,0.5899999999999999
