TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE,key_rate,YIELD_KEY_RATE_SPREAD,RATE_KEY_RATE_SPREAD
2021-08-11,SU26240RMFS0,ОФЗ 26240,fixed,long,97.986,7.35,7.35,14.967830253251195,1960633539.98,6.5,0.8499999999999996,0.8499999999999996
2021-08-12,SU26240RMFS0,ОФЗ 26240,fixed,long,98.038,7.34,7.34,14.965092402464066,4271082193.01,6.5,0.8399999999999999,0.8399999999999999
2021-08-13,SU26240RMFS0,ОФЗ 26240,fixed,long,98.248,7.32,7.32,14.962354551676931,1126942853.9,6.5,0.8200000000000003,0.8200000000000003
2021-08-16,SU26240RMFS0,ОФЗ 26240,fixed,long,98.579,7.28,7.28,14.954140999315538,476169709.62,6.5,0.7800000000000002,0.7800000000000002
2021-08-17,SU26240RMFS0,ОФЗ 26240,fixed,long,98.685,7.27,7.27,14.951403148528405,493165816.13,6.5,0.7699999999999996,0.7699999999999996
2021-08-18,SU26240RMFS0,ОФЗ 26240,fixed,long,98.74,7.26,7.26,14.948665297741274,82785769.35,6.5,0.7599999999999998,0.7599999999999998
2021-08-19,SU26240RMFS0,ОФЗ 26240,fixed,long,98.52,7.29,7.29,14.94592744695414,275113289.16,6.5,0.79,0.79
2021-08-20,SU26240RMFS0,ОФЗ 26240,fixed,long,98.469,7.29,7.29,14.94318959616701,9913743.34,6.5,0.79,0.79
2021-08-23,SU26240RMFS0,ОФЗ 26240,fixed,long,98.125,7.33,7.33,14.934976043805612,350821748.98,6.5,0.8300000000000001,0.8300000000000001
2021-08-24,SU26240RMFS0,ОФЗ 26240,fixed,long,97.904,7.36,7.36,14.93223819301848,581323906.49,6.5,0.8600000000000003,0.8600000000000003
2021-08-25,SU26240RMFS0,ОФЗ 26240,fixed,long,97.624,7.39,7.39,14.929500342231348,3445808345.99,6.5,0.8899999999999997,0.8899999999999997
2021-08-26,SU26240RMFS0,ОФЗ 26240,fixed,long,97.549,7.4,7.4,14.926762491444215,1403097409.45,6.5,0.9000000000000004,0.9000000000000004
2021-08-27,SU26240RMFS0,ОФЗ 26240,fixed,long,97.684,7.38,7.38,14.924024640657084,1281491896.27,6.5,0.8799999999999999,0.8799999999999999
2021-08-30,SU26240RMFS0,ОФЗ 26240,fixed,long,97.833,7.37,7.37,14.915811088295689,442426050.33,6.5,0.8700000000000001,0.8700000000000001
2021-08-31,SU26240RMFS0,ОФЗ 26240,fixed,long,97.995,7.35,7.35,14.913073237508556,438755006.79,6.5,0.8499999999999996,0.8499999999999996
2021-09-01,SU26240RMFS0,ОФЗ 26240,fixed,long,98.007,7.35,7.35,14.910335386721425,363943649.12,6.5,0.8499999999999996,0.8499999999999996
2021-09-02,SU26240RMFS0,ОФЗ 26240,fixed,long,97.677,7.38,7.38,14.907597535934292,47467813.06,6.5,0.8799999999999999,0.8799999999999999
2021-09-03,SU26240RMFS0,ОФЗ 26240,fixed,long,97.86,7.36,7.36,14.90485968514716,541635593.52,6.5,0.8600000000000003,0.8600000000000003
2021-09-06,SU26240RMFS0,ОФЗ 26240,fixed,long,98.097,7.34,7.34,14.896646132785763,2721103.88,6.5,0.8399999999999999,0.8399999999999999
2021-09-07,SU26240RMFS0,ОФЗ 26240,fixed,long,97.746,7.38,7.38,14.89390828199863,1361606.32,6.5,0.8799999999999999,0.8799999999999999
2021-09-08,SU26240RMFS0,ОФЗ 26240,fixed,long,97.443,7.41,7.41,14.8911704312115,1831877869.13,6.5,0.9100000000000001,0.9100000000000001
2021-09-09,SU26240RMFS0,ОФЗ 26240,fixed,long,97.507,7.4,7.4,14.888432580424366,735221841.19,6.5,0.9000000000000004,0.9000000000000004
2021-09-10,SU26240RMFS0,ОФЗ 26240,fixed,long,97.828,7.37,7.37,14.885694729637237,1352959935.27,6.5,0.8700000000000001,0.8700000000000001
2021-09-13,SU26240RMFS0,ОФЗ 26240,fixed,long,98.028,7.34,7.34,14.877481177275838,2795758.59,6.75,0.5899999999999999,0.5899999999999999
2021-09-14,SU26240RMFS0,ОФЗ 26240,fixed,long,97.943,7.35,7.35,14.874743326488709,1652305.76,6.75,0.5999999999999996,0.5999999999999996
2021-09-15,SU26240RMFS0,ОФЗ 26240,fixed,long,97.867,7.36,7.36,14.872005475701574,1686255.64,6.75,0.6100000000000003,0.6100000000000003
2021-09-16,SU26240RMFS0,ОФЗ 26240,fixed,long,97.673,7.39,7.39,14.869267624914444,93994508.49,6.75,0.6399999999999997,0.6399999999999997
2021-09-17,SU26240RMFS0,ОФЗ 26240,fixed,long,97.556,7.4,7.4,14.86652977412731,91176390.85,6.75,0.6500000000000004,0.6500000000000004
2021-09-20,SU26240RMFS0,ОФЗ 26240,fixed,long,96.834,7.48,7.48,14.858316221765914,184614281.25,6.75,0.7300000000000004,0.7300000000000004
2021-09-21,SU26240RMFS0,ОФЗ 26240,fixed,long,97.068,7.46,7.46,14.85557837097878,90225868.13,6.75,0.71,0.71
2021-09-22,SU26240RMFS0,ОФЗ 26240,fixed,long,97.201,7.44,7.44,14.85284052019165,75899560.08,6.75,0.6900000000000004,0.6900000000000004
2021-09-23,SU26240RMFS0,ОФЗ 26240,fixed,long,96.545,7.52,7.52,14.850102669404516,533767111.28,6.75,0.7699999999999996,0.7699999999999996
2021-09-24,SU26240RMFS0,ОФЗ 26240,fixed,long,96.294,7.55,7.55,14.847364818617386,490805522.59,6.75,0.7999999999999998,0.7999999999999998
2021-09-27,SU26240RMFS0,ОФЗ 26240,fixed,long,95.891,7.6,7.6,14.839151266255987,314793592.38,6.75,0.8499999999999996,0.8499999999999996
2021-09-28,SU26240RMFS0,ОФЗ 26240,fixed,long,96.011,7.58,7.58,14.836413415468858,507815015.86,6.75,0.8300000000000001,0.8300000000000001
2021-09-29,SU26240RMFS0,ОФЗ 26240,fixed,long,96.24,7.56,7.56,14.833675564681725,766764825.09,6.75,0.8099999999999996,0.8099999999999996
2021-09-30,SU26240RMFS0,ОФЗ 26240,fixed,long,96.147,7.57,7.57,14.830937713894592,617598444.37,6.75,0.8200000000000003,0.8200000000000003
2021-10-01,SU26240RMFS0,ОФЗ 26240,fixed,long,95.289,7.67,7.67,14.82819986310746,281263857.93,6.75,0.9199999999999999,0.9199999999999999
2021-10-04,SU26240RMFS0,ОФЗ 26240,fixed,long,94.995,7.71,7.71,14.819986310746064,36197388.0,6.75,0.96,0.96
2021-10-05,SU26240RMFS0,ОФЗ 26240,fixed,long,94.104,7.81,7.81,14.817248459958932,291780107.33,6.75,1.0599999999999996,1.0599999999999996
2021-10-06,SU26240RMFS0,ОФЗ 26240,fixed,long,93.639,7.87,7.87,14.8145106091718,807944012.76,6.75,1.12,1.12
2021-10-07,SU26240RMFS0,ОФЗ 26240,fixed,long,94.425,7.78,7.78,14.811772758384668,1291498210.64,6.75,1.0300000000000002,1.0300000000000002
2021-10-08,SU26240RMFS0,ОФЗ 26240,fixed,long,95.26,7.67,7.67,14.809034907597535,407539932.58,6.75,0.9199999999999999,0.9199999999999999
2021-10-11,SU26240RMFS0,ОФЗ 26240,fixed,long,95.135,7.69,7.69,14.80082135523614,7682141.36,6.75,0.9400000000000004,0.9400000000000004
2021-10-12,SU26240RMFS0,ОФЗ 26240,fixed,long,94.847,7.72,7.72,14.798083504449009,139128804.9,6.75,0.9699999999999998,0.9699999999999998
2021-10-13,SU26240RMFS0,ОФЗ 26240,fixed,long,94.817,7.73,7.73,14.795345653661876,150988640.67,6.75,0.9800000000000004,0.9800000000000004
2021-10-14,SU26240RMFS0,ОФЗ 26240,fixed,long,95.396,7.66,7.66,14.792607802874745,180152399.83,6.75,0.9100000000000001,0.9100000000000001
2021-10-15,SU26240RMFS0,ОФЗ 26240,fixed,long,95.186,7.68,7.68,14.789869952087612,125062746.38,6.75,0.9299999999999997,0.9299999999999997
2021-10-18,SU26240RMFS0,ОФЗ 26240,fixed,long,94.677,7.75,7.75,14.781656399726216,827948078.64,6.75,1.0,1.0
2021-10-19,SU26240RMFS0,ОФЗ 26240,fixed,long,94.994,7.71,7.71,14.778918548939084,29228415.21,6.75,0.96,0.96
2021-10-20,SU26240RMFS0,ОФЗ 26240,fixed,long,94.665,7.75,7.75,14.77618069815195,1442840529.51,6.75,1.0,1.0
2021-10-21,SU26240RMFS0,ОФЗ 26240,fixed,long,94.543,7.76,7.76,14.77344284736482,989226546.92,6.75,1.0099999999999998,1.0099999999999998
2021-10-22,SU26240RMFS0,ОФЗ 26240,fixed,long,93.413,7.9,7.9,14.770704996577686,916760687.31,6.75,1.1500000000000004,1.1500000000000004
2021-10-25,SU26240RMFS0,ОФЗ 26240,fixed,long,92.599,8.0,8.0,14.76249144421629,2691818143.84,7.5,0.5,0.5
2021-10-26,SU26240RMFS0,ОФЗ 26240,fixed,long,92.445,8.02,8.02,14.759753593429158,821296353.63,7.5,0.5199999999999996,0.5199999999999996
2021-10-27,SU26240RMFS0,ОФЗ 26240,fixed,long,92.393,8.03,8.03,14.757015742642023,62832945.74,7.5,0.5299999999999994,0.5299999999999994
2021-10-28,SU26240RMFS0,ОФЗ 26240,fixed,long,91.347,8.16,8.16,14.754277891854894,677437535.43,7.5,0.6600000000000001,0.6600000000000001
2021-10-29,SU26240RMFS0,ОФЗ 26240,fixed,long,91.687,8.12,8.12,14.75154004106776,1097891530.84,7.5,0.6199999999999992,0.6199999999999992
2021-11-01,SU26240RMFS0,ОФЗ 26240,fixed,long,90.804,8.24,8.24,14.743326488706366,254147154.38,7.5,0.7400000000000002,0.7400000000000002
2021-11-02,SU26240RMFS0,ОФЗ 26240,fixed,long,90.596,8.26,8.26,14.740588637919233,562916374.38,7.5,0.7599999999999998,0.7599999999999998
2021-11-03,SU26240RMFS0,ОФЗ 26240,fixed,long,90.873,8.23,8.23,14.737850787132102,49760461.06,7.5,0.7300000000000004,0.7300000000000004
2021-11-05,SU26240RMFS0,ОФЗ 26240,fixed,long,91.139,8.19,8.19,14.732375085557836,3762221.27,7.5,0.6899999999999995,0.6899999999999995
2021-11-08,SU26240RMFS0,ОФЗ 26240,fixed,long,90.899,8.22,8.22,14.72416153319644,91301321.21,7.5,0.7200000000000006,0.7200000000000006
2021-11-09,SU26240RMFS0,ОФЗ 26240,fixed,long,92.444,8.03,8.03,14.72142368240931,549309530.52,7.5,0.5299999999999994,0.5299999999999994
2021-11-10,SU26240RMFS0,ОФЗ 26240,fixed,long,92.581,8.01,8.01,14.718685831622176,825389778.71,7.5,0.5099999999999998,0.5099999999999998
2021-11-11,SU26240RMFS0,ОФЗ 26240,fixed,long,93.003,7.96,7.96,14.715947980835043,965048435.6,7.5,0.45999999999999996,0.45999999999999996
2021-11-12,SU26240RMFS0,ОФЗ 26240,fixed,long,92.203,8.06,8.06,14.713210130047912,288574373.18,7.5,0.5600000000000005,0.5600000000000005
2021-11-15,SU26240RMFS0,ОФЗ 26240,fixed,long,91.942,8.09,8.09,14.704996577686517,280208965.55,7.5,0.5899999999999999,0.5899999999999999
2021-11-16,SU26240RMFS0,ОФЗ 26240,fixed,long,91.067,8.2,8.2,14.702258726899384,49528587.8,7.5,0.6999999999999993,0.6999999999999993
2021-11-17,SU26240RMFS0,ОФЗ 26240,fixed,long,91.28,8.18,8.18,14.699520876112253,297170594.63,7.5,0.6799999999999997,0.6799999999999997
2021-11-18,SU26240RMFS0,ОФЗ 26240,fixed,long,90.821,8.24,8.24,14.69678302532512,174262293.3,7.5,0.7400000000000002,0.7400000000000002
2021-11-19,SU26240RMFS0,ОФЗ 26240,fixed,long,90.3,8.3,8.3,14.694045174537989,188298211.18,7.5,0.8000000000000007,0.8000000000000007
2021-11-22,SU26240RMFS0,ОФЗ 26240,fixed,long,89.631,8.39,8.39,14.685831622176591,274012142.28,7.5,0.8900000000000006,0.8900000000000006
2021-11-23,SU26240RMFS0,ОФЗ 26240,fixed,long,88.327,8.57,8.57,14.683093771389458,151337104.02,7.5,1.0700000000000003,1.0700000000000003
2021-11-24,SU26240RMFS0,ОФЗ 26240,fixed,long,89.124,8.46,8.46,14.680355920602327,104246024.06,7.5,0.9600000000000009,0.9600000000000009
2021-11-25,SU26240RMFS0,ОФЗ 26240,fixed,long,89.806,8.37,8.37,14.677618069815194,24840577.55,7.5,0.8699999999999992,0.8699999999999992
2021-11-26,SU26240RMFS0,ОФЗ 26240,fixed,long,89.874,8.36,8.36,14.674880219028063,296092428.66,7.5,0.8599999999999994,0.8599999999999994
2021-11-29,SU26240RMFS0,ОФЗ 26240,fixed,long,90.667,8.26,8.26,14.666666666666666,317193446.3,7.5,0.7599999999999998,0.7599999999999998
2021-11-30,SU26240RMFS0,ОФЗ 26240,fixed,long,90.132,8.33,8.33,14.663928815879537,828891194.13,7.5,0.8300000000000001,0.8300000000000001
2021-12-01,SU26240RMFS0,ОФЗ 26240,fixed,long,89.976,8.35,8.35,14.661190965092402,2318328942.76,7.5,0.8499999999999996,0.8499999999999996
2021-12-02,SU26240RMFS0,ОФЗ 26240,fixed,long,89.458,8.42,8.42,14.65845311430527,1176859545.75,7.5,0.9199999999999999,0.9199999999999999
2021-12-03,SU26240RMFS0,ОФЗ 26240,fixed,long,89.555,8.41,8.41,14.655715263518138,872960770.87,7.5,0.9100000000000001,0.9100000000000001
2021-12-06,SU26240RMFS0,ОФЗ 26240,fixed,long,89.088,8.47,8.47,14.647501711156742,487690578.47,7.5,0.9700000000000006,0.9700000000000006
2021-12-07,SU26240RMFS0,ОФЗ 26240,fixed,long,88.453,8.55,8.55,14.64476386036961,314005536.86,7.5,1.0500000000000007,1.0500000000000007
2021-12-08,SU26240RMFS0,ОФЗ 26240,fixed,long,88.614,8.53,8.53,14.642026009582478,53855448.69,7.5,1.0299999999999994,1.0299999999999994
2021-12-09,SU26240RMFS0,ОФЗ 26240,fixed,long,88.795,8.51,8.51,14.639288158795344,7330906.43,7.5,1.0099999999999998,1.0099999999999998
2021-12-10,SU26240RMFS0,ОФЗ 26240,fixed,long,89.098,8.47,8.47,14.636550308008214,187282564.43,7.5,0.9700000000000006,0.9700000000000006
2021-12-13,SU26240RMFS0,ОФЗ 26240,fixed,long,88.83,8.5,8.5,14.628336755646815,13473254.2,7.5,1.0,1.0
2021-12-14,SU26240RMFS0,ОФЗ 26240,fixed,long,88.35,8.57,8.57,14.625598904859686,1166590372.97,7.5,1.0700000000000003,1.0700000000000003
2021-12-15,SU26240RMFS0,ОФЗ 26240,fixed,long,88.26,8.58,8.58,14.622861054072551,2130753143.42,7.5,1.08,1.08
2021-12-16,SU26240RMFS0,ОФЗ 26240,fixed,long,88.716,8.52,8.52,14.620123203285422,385001678.98,7.5,1.0199999999999996,1.0199999999999996
2021-12-17,SU26240RMFS0,ОФЗ 26240,fixed,long,89.11,8.47,8.47,14.617385352498289,68205839.42,7.5,0.9700000000000006,0.9700000000000006
2021-12-20,SU26240RMFS0,ОФЗ 26240,fixed,long,89.709,8.39,8.39,14.609171800136892,61907410.97,8.5,-0.10999999999999943,-0.10999999999999943
2021-12-21,SU26240RMFS0,ОФЗ 26240,fixed,long,89.69,8.39,8.39,14.60643394934976,3333760.32,8.5,-0.10999999999999943,-0.10999999999999943
2021-12-22,SU26240RMFS0,ОФЗ 26240,fixed,long,89.516,8.41,8.41,14.603696098562628,111792119.24,8.5,-0.08999999999999986,-0.08999999999999986
2021-12-23,SU26240RMFS0,ОФЗ 26240,fixed,long,89.494,8.42,8.42,14.600958247775496,9972680.45,8.5,-0.08000000000000007,-0.08000000000000007
2021-12-24,SU26240RMFS0,ОФЗ 26240,fixed,long,89.419,8.43,8.43,14.598220396988363,3511170.44,8.5,-0.07000000000000028,-0.07000000000000028
2021-12-27,SU26240RMFS0,ОФЗ 26240,fixed,long,89.526,8.41,8.41,14.590006844626968,3474044.16,8.5,-0.08999999999999986,-0.08999999999999986
2021-12-28,SU26240RMFS0,ОФЗ 26240,fixed,long,89.548,8.41,8.41,14.587268993839835,13276424.56,8.5,-0.08999999999999986,-0.08999999999999986
2021-12-29,SU26240RMFS0,ОФЗ 26240,fixed,long,89.44,8.43,8.43,14.584531143052704,92627229.26,8.5,-0.07000000000000028,-0.07000000000000028
2021-12-30,SU26240RMFS0,ОФЗ 26240,fixed,long,89.464,8.42,8.42,14.581793292265573,406933641.12,8.5,-0.08000000000000007,-0.08000000000000007
2022-01-03,SU26240RMFS0,ОФЗ 26240,fixed,long,89.739,8.39,8.39,14.570841889117045,2425648.41,8.5,-0.10999999999999943,-0.10999999999999943
2022-01-04,SU26240RMFS0,ОФЗ 26240,fixed,long,90.036,8.35,8.35,14.568104038329912,893154.84,8.5,-0.15000000000000036,-0.15000000000000036
2022-01-05,SU26240RMFS0,ОФЗ 26240,fixed,long,89.889,8.37,8.37,14.56536618754278,6310179.81,8.5,-0.13000000000000078,-0.13000000000000078
2022-01-06,SU26240RMFS0,ОФЗ 26240,fixed,long,89.687,8.39,8.39,14.562628336755647,984766.18,8.5,-0.10999999999999943,-0.10999999999999943
2022-01-10,SU26240RMFS0,ОФЗ 26240,fixed,long,88.931,8.5,8.5,14.55167693360712,7856174.03,8.5,0.0,0.0
2022-01-11,SU26240RMFS0,ОФЗ 26240,fixed,long,88.231,8.59,8.59,14.548939082819986,13243511.49,8.5,0.08999999999999986,0.08999999999999986
2022-01-12,SU26240RMFS0,ОФЗ 26240,fixed,long,88.036,8.62,8.62,14.546201232032857,6776986.96,8.5,0.11999999999999922,0.11999999999999922
2022-01-13,SU26240RMFS0,ОФЗ 26240,fixed,long,86.231,8.87,8.87,14.543463381245722,11035896.77,8.5,0.3699999999999992,0.3699999999999992
2022-01-14,SU26240RMFS0,ОФЗ 26240,fixed,long,83.92,9.2,9.2,14.54072553045859,17084402.02,8.5,0.6999999999999993,0.6999999999999993
2022-01-17,SU26240RMFS0,ОФЗ 26240,fixed,long,83.035,9.34,9.34,14.532511978097194,45502937.88,8.5,0.8399999999999999,0.8399999999999999
2022-01-18,SU26240RMFS0,ОФЗ 26240,fixed,long,82.755,9.38,9.38,14.52977412731006,9328093.92,8.5,0.8800000000000008,0.8800000000000008
2022-01-19,SU26240RMFS0,ОФЗ 26240,fixed,long,83.913,9.21,9.21,14.52703627652293,98402867.44,8.5,0.7100000000000009,0.7100000000000009
2022-01-20,SU26240RMFS0,ОФЗ 26240,fixed,long,83.901,9.21,9.21,14.524298425735797,51863702.04,8.5,0.7100000000000009,0.7100000000000009
2022-01-21,SU26240RMFS0,ОФЗ 26240,fixed,long,83.649,9.25,9.25,14.521560574948666,45321150.7,8.5,0.75,0.75
2022-01-24,SU26240RMFS0,ОФЗ 26240,fixed,long,81.435,9.58,9.58,14.513347022587268,27846792.64,8.5,1.08,1.08
2022-01-25,SU26240RMFS0,ОФЗ 26240,fixed,long,81.373,9.59,9.59,14.510609171800136,983338000.14,8.5,1.0899999999999999,1.0899999999999999
2022-01-26,SU26240RMFS0,ОФЗ 26240,fixed,long,80.85,9.67,9.67,14.507871321013004,1005582116.3,8.5,1.17,1.17
2022-01-27,SU26240RMFS0,ОФЗ 26240,fixed,long,82.717,9.39,9.39,14.505133470225871,263432265.03,8.5,0.8900000000000006,0.8900000000000006
2022-01-28,SU26240RMFS0,ОФЗ 26240,fixed,long,82.99,9.35,9.35,14.50239561943874,90299931.69,8.5,0.8499999999999996,0.8499999999999996
2022-01-31,SU26240RMFS0,ОФЗ 26240,fixed,long,82.916,9.36,9.36,14.494182067077343,5723666.78,8.5,0.8599999999999994,0.8599999999999994
2022-02-01,SU26240RMFS0,ОФЗ 26240,fixed,long,83.229,9.31,9.31,14.491444216290212,50204839.97,8.5,0.8100000000000005,0.8100000000000005
2022-02-02,SU26240RMFS0,ОФЗ 26240,fixed,long,83.362,9.29,9.29,14.48870636550308,125911758.84,8.5,0.7899999999999991,0.7899999999999991
2022-02-03,SU26240RMFS0,ОФЗ 26240,fixed,long,83.052,9.34,9.34,14.485968514715948,200863092.77,8.5,0.8399999999999999,0.8399999999999999
2022-02-04,SU26240RMFS0,ОФЗ 26240,fixed,long,83.23,9.31,9.31,14.483230663928817,11130363.14,8.5,0.8100000000000005,0.8100000000000005
2022-02-07,SU26240RMFS0,ОФЗ 26240,fixed,long,83.096,9.33,9.33,14.47501711156742,452171029.68,8.5,0.8300000000000001,0.8300000000000001
2022-02-08,SU26240RMFS0,ОФЗ 26240,fixed,long,83.144,9.33,9.33,14.472279260780288,1723196054.79,8.5,0.8300000000000001,0.8300000000000001
2022-02-09,SU26240RMFS0,ОФЗ 26240,fixed,long,82.917,9.36,9.36,14.469541409993155,3328376549.24,8.5,0.8599999999999994,0.8599999999999994
2022-02-10,SU26240RMFS0,ОФЗ 26240,fixed,long,82.743,9.39,9.39,14.466803559206022,1056374919.08,8.5,0.8900000000000006,0.8900000000000006
2022-02-11,SU26240RMFS0,ОФЗ 26240,fixed,long,81.766,9.54,9.54,14.464065708418891,884396428.23,8.5,1.0399999999999991,1.0399999999999991
2022-02-14,SU26240RMFS0,ОФЗ 26240,fixed,long,80.091,9.8,9.8,14.455852156057494,320325131.34,9.5,0.3000000000000007,0.3000000000000007
2022-02-15,SU26240RMFS0,ОФЗ 26240,fixed,long,79.85,9.84,9.84,14.453114305270365,31860469.35,9.5,0.33999999999999986,0.33999999999999986
2022-02-16,SU26240RMFS0,ОФЗ 26240,fixed,long,81.132,9.64,9.64,14.45037645448323,86296347.73,9.5,0.14000000000000057,0.14000000000000057
2022-02-17,SU26240RMFS0,ОФЗ 26240,fixed,long,80.538,9.73,9.73,14.4476386036961,67709536.35,9.5,0.23000000000000043,0.23000000000000043
2022-02-18,SU26240RMFS0,ОФЗ 26240,fixed,long,80.679,9.71,9.71,14.444900752908966,22144970.83,9.5,0.21000000000000085,0.21000000000000085
2022-02-21,SU26240RMFS0,ОФЗ 26240,fixed,long,78.8075,10.29,10.29,14.43668720054757,38853675.0,9.5,0.7899999999999991,0.7899999999999991
2022-02-22,SU26240RMFS0,ОФЗ 26240,fixed,long,75.617,10.54,10.54,14.433949349760438,469880341.64,9.5,1.0399999999999991,1.0399999999999991
2022-02-24,SU26240RMFS0,ОФЗ 26240,fixed,long,65.3215,12.77,12.77,14.428473648186174,38965102.52,9.5,3.2699999999999996,3.2699999999999996
2022-02-25,SU26240RMFS0,ОФЗ 26240,fixed,long,67.7755,13.03,13.03,14.425735797399042,40754987.67,9.5,3.5299999999999994,3.5299999999999994
2022-03-21,SU26240RMFS0,ОФЗ 26240,fixed,long,61.2685,14.72,14.72,14.360027378507873,388561571.33,20.0,-5.279999999999999,-5.279999999999999
2022-03-22,SU26240RMFS0,ОФЗ 26240,fixed,long,64.88550000000001,13.31,13.31,14.35728952772074,79984546.12,20.0,-6.6899999999999995,-6.6899999999999995
2022-03-23,SU26240RMFS0,ОФЗ 26240,fixed,long,61.028,13.51,13.51,14.354551676933609,177353756.5,20.0,-6.49,-6.49
2022-03-24,SU26240RMFS0,ОФЗ 26240,fixed,long,61.844,13.32,13.32,14.351813826146476,267449557.44,20.0,-6.68,-6.68
2022-03-25,SU26240RMFS0,ОФЗ 26240,fixed,long,61.988,13.28,13.28,14.349075975359344,77200389.78,20.0,-6.720000000000001,-6.720000000000001
2022-03-28,SU26240RMFS0,ОФЗ 26240,fixed,long,61.992,13.28,13.28,14.340862422997947,98613242.84,20.0,-6.720000000000001,-6.720000000000001
2022-03-29,SU26240RMFS0,ОФЗ 26240,fixed,long,66.401,13.09,13.09,14.338124572210814,130203640.4,20.0,-6.91,-6.91
2022-03-30,SU26240RMFS0,ОФЗ 26240,fixed,long,71.259,11.72,11.72,14.335386721423683,101642155.53,20.0,-8.28,-8.28
2022-03-31,SU26240RMFS0,ОФЗ 26240,fixed,long,70.335,11.51,11.51,14.33264887063655,38636201.87,20.0,-8.49,-8.49
2022-04-01,SU26240RMFS0,ОФЗ 26240,fixed,long,70.638,11.46,11.46,14.32991101984942,37921242.91,20.0,-8.54,-8.54
2022-04-04,SU26240RMFS0,ОФЗ 26240,fixed,long,69.62,11.66,11.66,14.321697467488022,18168767.57,20.0,-8.34,-8.34
2022-04-05,SU26240RMFS0,ОФЗ 26240,fixed,long,67.877,12.0,12.0,14.318959616700887,15633371.98,20.0,-8.0,-8.0
2022-04-06,SU26240RMFS0,ОФЗ 26240,fixed,long,67.721,12.04,12.04,14.316221765913758,39523204.53,20.0,-7.960000000000001,-7.960000000000001
