TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE,key_rate,YIELD_KEY_RATE_SPREAD,RATE_KEY_RATE_SPREAD
2023-07-19,SU26243RMFS4,ОФЗ 26243,fixed,long,93.28,11.0,11.0,14.833675564681725,33793612.3,7.5,3.5,3.5
2023-07-20,SU26243RMFS4,ОФЗ 26243,fixed,long,93.271,11.0,11.0,14.830937713894592,23788879.97,7.5,3.5,3.5
2023-07-21,SU26243RMFS4,ОФЗ 26243,fixed,long,93.29,11.0,11.0,14.82819986310746,74387651.81,7.5,3.5,3.5
2023-07-24,SU26243RMFS4,ОФЗ 26243,fixed,long,93.284,11.0,11.0,14.819986310746064,107436947.5,8.5,2.5,2.5
2023-07-25,SU26243RMFS4,ОФЗ 26243,fixed,long,92.998,11.04,11.04,14.817248459958932,230413619.76,8.5,2.539999999999999,2.539999999999999
2023-07-26,SU26243RMFS4,ОФЗ 26243,fixed,long,92.877,11.06,11.06,14.8145106091718,163544840.33,8.5,2.5600000000000005,2.5600000000000005
2023-07-27,SU26243RMFS4,ОФЗ 26243,fixed,long,92.865,11.06,11.06,14.811772758384668,183840942.06,8.5,2.5600000000000005,2.5600000000000005
2023-07-28,SU26243RMFS4,ОФЗ 26243,fixed,long,92.756,11.08,11.08,14.809034907597535,138610532.28,8.5,2.58,2.58
2023-07-31,SU26243RMFS4,ОФЗ 26243,fixed,long,92.665,11.1,11.1,14.80082135523614,126217533.91,8.5,2.5999999999999996,2.5999999999999996
2023-08-01,SU26243RMFS4,ОФЗ 26243,fixed,long,92.673,11.09,11.09,14.798083504449009,83496359.7,8.5,2.59,2.59
2023-08-02,SU26243RMFS4,ОФЗ 26243,fixed,long,92.649,11.1,11.1,14.795345653661876,58776518.72,8.5,2.5999999999999996,2.5999999999999996
2023-08-03,SU26243RMFS4,ОФЗ 26243,fixed,long,92.623,11.1,11.1,14.792607802874745,164534116.78,8.5,2.5999999999999996,2.5999999999999996
2023-08-04,SU26243RMFS4,ОФЗ 26243,fixed,long,92.786,11.08,11.08,14.789869952087612,66564877.46,8.5,2.58,2.58
2023-08-07,SU26243RMFS4,ОФЗ 26243,fixed,long,92.698,11.09,11.09,14.781656399726216,51883325.43,8.5,2.59,2.59
2023-08-08,SU26243RMFS4,ОФЗ 26243,fixed,long,92.729,11.09,11.09,14.778918548939084,57794280.73,8.5,2.59,2.59
2023-08-09,SU26243RMFS4,ОФЗ 26243,fixed,long,92.49,11.12,11.12,14.77618069815195,134213724.68,8.5,2.619999999999999,2.619999999999999
2023-08-10,SU26243RMFS4,ОФЗ 26243,fixed,long,92.643,11.1,11.1,14.77344284736482,86193550.61,8.5,2.5999999999999996,2.5999999999999996
2023-08-11,SU26243RMFS4,ОФЗ 26243,fixed,long,92.648,11.1,11.1,14.770704996577686,51063709.98,8.5,2.5999999999999996,2.5999999999999996
2023-08-14,SU26243RMFS4,ОФЗ 26243,fixed,long,92.128,11.18,11.18,14.76249144421629,96073514.51,8.5,2.6799999999999997,2.6799999999999997
2023-08-15,SU26243RMFS4,ОФЗ 26243,fixed,long,91.888,11.22,11.22,14.759753593429158,138151121.86,12.0,-0.7799999999999994,-0.7799999999999994
2023-08-16,SU26243RMFS4,ОФЗ 26243,fixed,long,92.108,11.18,11.18,14.757015742642023,83479432.52,12.0,-0.8200000000000003,-0.8200000000000003
2023-08-17,SU26243RMFS4,ОФЗ 26243,fixed,long,92.538,11.12,11.12,14.754277891854894,151525838.97,12.0,-0.8800000000000008,-0.8800000000000008
2023-08-18,SU26243RMFS4,ОФЗ 26243,fixed,long,92.57,11.11,11.11,14.75154004106776,128201730.04,12.0,-0.8900000000000006,-0.8900000000000006
2023-08-21,SU26243RMFS4,ОФЗ 26243,fixed,long,92.439,11.13,11.13,14.743326488706366,237169137.57,12.0,-0.8699999999999992,-0.8699999999999992
2023-08-22,SU26243RMFS4,ОФЗ 26243,fixed,long,92.21,11.17,11.17,14.740588637919233,125590445.21,12.0,-0.8300000000000001,-0.8300000000000001
2023-08-23,SU26243RMFS4,ОФЗ 26243,fixed,long,92.532,11.12,11.12,14.737850787132102,93791578.87,12.0,-0.8800000000000008,-0.8800000000000008
2023-08-24,SU26243RMFS4,ОФЗ 26243,fixed,long,92.483,11.12,11.12,14.735112936344969,83149829.69,12.0,-0.8800000000000008,-0.8800000000000008
2023-08-25,SU26243RMFS4,ОФЗ 26243,fixed,long,92.287,11.15,11.15,14.732375085557836,32234803.93,12.0,-0.8499999999999996,-0.8499999999999996
2023-08-28,SU26243RMFS4,ОФЗ 26243,fixed,long,92.095,11.18,11.18,14.72416153319644,86436827.5,12.0,-0.8200000000000003,-0.8200000000000003
2023-08-29,SU26243RMFS4,ОФЗ 26243,fixed,long,91.601,11.26,11.26,14.72142368240931,294372410.55,12.0,-0.7400000000000002,-0.7400000000000002
2023-08-30,SU26243RMFS4,ОФЗ 26243,fixed,long,91.288,11.31,11.31,14.718685831622176,280016550.84,12.0,-0.6899999999999995,-0.6899999999999995
2023-08-31,SU26243RMFS4,ОФЗ 26243,fixed,long,91.28,11.31,11.31,14.715947980835043,87236247.17,12.0,-0.6899999999999995,-0.6899999999999995
2023-09-01,SU26243RMFS4,ОФЗ 26243,fixed,long,91.33,11.3,11.3,14.713210130047912,178660777.49,12.0,-0.6999999999999993,-0.6999999999999993
2023-09-04,SU26243RMFS4,ОФЗ 26243,fixed,long,91.315,11.31,11.31,14.704996577686517,51494990.51,12.0,-0.6899999999999995,-0.6899999999999995
2023-09-05,SU26243RMFS4,ОФЗ 26243,fixed,long,91.162,11.33,11.33,14.702258726899384,35614299.3,12.0,-0.6699999999999999,-0.6699999999999999
2023-09-06,SU26243RMFS4,ОФЗ 26243,fixed,long,90.799,11.39,11.39,14.699520876112253,39908130.01,12.0,-0.6099999999999994,-0.6099999999999994
2023-09-07,SU26243RMFS4,ОФЗ 26243,fixed,long,89.51,11.59,11.59,14.69678302532512,189457578.83,12.0,-0.41000000000000014,-0.41000000000000014
2023-09-08,SU26243RMFS4,ОФЗ 26243,fixed,long,89.511,11.59,11.59,14.694045174537989,207206239.37,12.0,-0.41000000000000014,-0.41000000000000014
2023-09-11,SU26243RMFS4,ОФЗ 26243,fixed,long,89.647,11.57,11.57,14.685831622176591,55778422.15,12.0,-0.4299999999999997,-0.4299999999999997
2023-09-12,SU26243RMFS4,ОФЗ 26243,fixed,long,89.861,11.54,11.54,14.683093771389458,141482513.64,12.0,-0.46000000000000085,-0.46000000000000085
2023-09-13,SU26243RMFS4,ОФЗ 26243,fixed,long,89.858,11.54,11.54,14.680355920602327,46832038.09,12.0,-0.46000000000000085,-0.46000000000000085
2023-09-14,SU26243RMFS4,ОФЗ 26243,fixed,long,89.943,11.52,11.52,14.677618069815194,12338414.31,12.0,-0.4800000000000004,-0.4800000000000004
2023-09-15,SU26243RMFS4,ОФЗ 26243,fixed,long,89.793,11.55,11.55,14.674880219028063,51709068.5,12.0,-0.4499999999999993,-0.4499999999999993
2023-09-18,SU26243RMFS4,ОФЗ 26243,fixed,long,89.575,11.58,11.58,14.666666666666666,107991414.7,13.0,-1.42,-1.42
2023-09-19,SU26243RMFS4,ОФЗ 26243,fixed,long,89.277,11.63,11.63,14.663928815879537,170206493.46,13.0,-1.3699999999999992,-1.3699999999999992
2023-09-20,SU26243RMFS4,ОФЗ 26243,fixed,long,89.195,11.65,11.65,14.661190965092402,52816529.66,13.0,-1.3499999999999996,-1.3499999999999996
2023-09-21,SU26243RMFS4,ОФЗ 26243,fixed,long,89.313,11.63,11.63,14.65845311430527,27866413.87,13.0,-1.3699999999999992,-1.3699999999999992
2023-09-22,SU26243RMFS4,ОФЗ 26243,fixed,long,89.447,11.61,11.61,14.655715263518138,22987072.66,13.0,-1.3900000000000006,-1.3900000000000006
2023-09-25,SU26243RMFS4,ОФЗ 26243,fixed,long,89.341,11.62,11.62,14.647501711156742,23130332.15,13.0,-1.3800000000000008,-1.3800000000000008
2023-09-26,SU26243RMFS4,ОФЗ 26243,fixed,long,88.758,11.72,11.72,14.64476386036961,159221140.85,13.0,-1.2799999999999994,-1.2799999999999994
2023-09-27,SU26243RMFS4,ОФЗ 26243,fixed,long,88.536,11.75,11.75,14.642026009582478,33404447.35,13.0,-1.25,-1.25
2023-09-28,SU26243RMFS4,ОФЗ 26243,fixed,long,88.462,11.77,11.77,14.639288158795344,42602567.85,13.0,-1.2300000000000004,-1.2300000000000004
2023-09-29,SU26243RMFS4,ОФЗ 26243,fixed,long,88.419,11.77,11.77,14.636550308008214,46282213.17,13.0,-1.2300000000000004,-1.2300000000000004
2023-10-02,SU26243RMFS4,ОФЗ 26243,fixed,long,88.318,11.79,11.79,14.628336755646815,29385077.74,13.0,-1.2100000000000009,-1.2100000000000009
2023-10-03,SU26243RMFS4,ОФЗ 26243,fixed,long,88.292,11.8,11.8,14.625598904859686,31530888.07,13.0,-1.1999999999999993,-1.1999999999999993
2023-10-04,SU26243RMFS4,ОФЗ 26243,fixed,long,88.326,11.79,11.79,14.622861054072551,18846971.11,13.0,-1.2100000000000009,-1.2100000000000009
2023-10-05,SU26243RMFS4,ОФЗ 26243,fixed,long,88.186,11.81,11.81,14.620123203285422,29245182.05,13.0,-1.1899999999999995,-1.1899999999999995
2023-10-06,SU26243RMFS4,ОФЗ 26243,fixed,long,88.261,11.8,11.8,14.617385352498289,16915272.34,13.0,-1.1999999999999993,-1.1999999999999993
2023-10-09,SU26243RMFS4,ОФЗ 26243,fixed,long,88.144,11.82,11.82,14.609171800136892,25878937.81,13.0,-1.1799999999999997,-1.1799999999999997
2023-10-10,SU26243RMFS4,ОФЗ 26243,fixed,long,88.143,11.82,11.82,14.60643394934976,18059608.17,13.0,-1.1799999999999997,-1.1799999999999997
2023-10-11,SU26243RMFS4,ОФЗ 26243,fixed,long,88.312,11.79,11.79,14.603696098562628,135932133.71,13.0,-1.2100000000000009,-1.2100000000000009
2023-10-12,SU26243RMFS4,ОФЗ 26243,fixed,long,88.202,11.81,11.81,14.600958247775496,47652694.7,13.0,-1.1899999999999995,-1.1899999999999995
2023-10-13,SU26243RMFS4,ОФЗ 26243,fixed,long,88.145,11.82,11.82,14.598220396988363,22874382.48,13.0,-1.1799999999999997,-1.1799999999999997
2023-10-16,SU26243RMFS4,ОФЗ 26243,fixed,long,88.564,11.75,11.75,14.590006844626968,41599358.01,13.0,-1.25,-1.25
2023-10-17,SU26243RMFS4,ОФЗ 26243,fixed,long,87.711,11.9,11.9,14.587268993839835,99931278.16,13.0,-1.0999999999999996,-1.0999999999999996
2023-10-18,SU26243RMFS4,ОФЗ 26243,fixed,long,86.005,12.19,12.19,14.584531143052704,615334150.56,13.0,-0.8100000000000005,-0.8100000000000005
2023-10-19,SU26243RMFS4,ОФЗ 26243,fixed,long,85.614,12.25,12.25,14.581793292265573,51265379.94,13.0,-0.75,-0.75
2023-10-20,SU26243RMFS4,ОФЗ 26243,fixed,long,85.545,12.27,12.27,14.57905544147844,35265201.36,13.0,-0.7300000000000004,-0.7300000000000004
2023-10-23,SU26243RMFS4,ОФЗ 26243,fixed,long,85.517,12.27,12.27,14.570841889117045,44412571.34,13.0,-0.7300000000000004,-0.7300000000000004
2023-10-24,SU26243RMFS4,ОФЗ 26243,fixed,long,85.692,12.24,12.24,14.568104038329912,64526139.72,13.0,-0.7599999999999998,-0.7599999999999998
2023-10-25,SU26243RMFS4,ОФЗ 26243,fixed,long,85.701,12.24,12.24,14.56536618754278,27461024.7,13.0,-0.7599999999999998,-0.7599999999999998
2023-10-26,SU26243RMFS4,ОФЗ 26243,fixed,long,86.036,12.18,12.18,14.562628336755647,75149898.18,13.0,-0.8200000000000003,-0.8200000000000003
2023-10-27,SU26243RMFS4,ОФЗ 26243,fixed,long,85.295,12.31,12.31,14.559890485968516,52691288.22,13.0,-0.6899999999999995,-0.6899999999999995
2023-10-30,SU26243RMFS4,ОФЗ 26243,fixed,long,84.819,12.4,12.4,14.55167693360712,62289188.39,15.0,-2.5999999999999996,-2.5999999999999996
2023-10-31,SU26243RMFS4,ОФЗ 26243,fixed,long,84.518,12.45,12.45,14.548939082819986,60279381.11,15.0,-2.5500000000000007,-2.5500000000000007
2023-11-01,SU26243RMFS4,ОФЗ 26243,fixed,long,84.623,12.43,12.43,14.546201232032857,240791703.19,15.0,-2.5700000000000003,-2.5700000000000003
2023-11-02,SU26243RMFS4,ОФЗ 26243,fixed,long,85.616,12.26,12.26,14.543463381245722,237409934.5,15.0,-2.74,-2.74
2023-11-03,SU26243RMFS4,ОФЗ 26243,fixed,long,86.979,12.02,12.02,14.54072553045859,72993485.84,15.0,-2.9800000000000004,-2.9800000000000004
2023-11-06,SU26243RMFS4,ОФЗ 26243,fixed,long,88.253,11.81,11.81,14.532511978097194,42289786.86,15.0,-3.1899999999999995,-3.1899999999999995
2023-11-07,SU26243RMFS4,ОФЗ 26243,fixed,long,86.247,12.15,12.15,14.52977412731006,122068238.42,15.0,-2.8499999999999996,-2.8499999999999996
2023-11-08,SU26243RMFS4,ОФЗ 26243,fixed,long,86.179,12.16,12.16,14.52703627652293,1302032993.8,15.0,-2.84,-2.84
2023-11-09,SU26243RMFS4,ОФЗ 26243,fixed,long,87.118,12.0,12.0,14.524298425735797,2238358339.6,15.0,-3.0,-3.0
2023-11-10,SU26243RMFS4,ОФЗ 26243,fixed,long,87.929,11.86,11.86,14.521560574948666,283781271.22,15.0,-3.1400000000000006,-3.1400000000000006
2023-11-13,SU26243RMFS4,ОФЗ 26243,fixed,long,87.126,12.0,12.0,14.513347022587268,278043386.13,15.0,-3.0,-3.0
2023-11-14,SU26243RMFS4,ОФЗ 26243,fixed,long,86.351,12.13,12.13,14.510609171800136,607315231.58,15.0,-2.869999999999999,-2.869999999999999
2023-11-15,SU26243RMFS4,ОФЗ 26243,fixed,long,87.306,11.97,11.97,14.507871321013004,270534570.46,15.0,-3.0299999999999994,-3.0299999999999994
2023-11-16,SU26243RMFS4,ОФЗ 26243,fixed,long,87.398,11.95,11.95,14.505133470225871,1772144044.02,15.0,-3.0500000000000007,-3.0500000000000007
2023-11-17,SU26243RMFS4,ОФЗ 26243,fixed,long,87.354,11.96,11.96,14.50239561943874,406280921.47,15.0,-3.039999999999999,-3.039999999999999
2023-11-20,SU26243RMFS4,ОФЗ 26243,fixed,long,87.552,11.93,11.93,14.494182067077343,221576588.42,15.0,-3.0700000000000003,-3.0700000000000003
2023-11-21,SU26243RMFS4,ОФЗ 26243,fixed,long,87.332,11.97,11.97,14.491444216290212,393739933.68,15.0,-3.0299999999999994,-3.0299999999999994
2023-11-22,SU26243RMFS4,ОФЗ 26243,fixed,long,87.624,11.92,11.92,14.48870636550308,3107243567.03,15.0,-3.08,-3.08
2023-11-23,SU26243RMFS4,ОФЗ 26243,fixed,long,87.932,11.87,11.87,14.485968514715948,1857834860.99,15.0,-3.130000000000001,-3.130000000000001
2023-11-24,SU26243RMFS4,ОФЗ 26243,fixed,long,87.891,11.87,11.87,14.483230663928817,2167621880.6,15.0,-3.130000000000001,-3.130000000000001
2023-11-27,SU26243RMFS4,ОФЗ 26243,fixed,long,87.934,11.87,11.87,14.47501711156742,442801630.66,15.0,-3.130000000000001,-3.130000000000001
2023-11-28,SU26243RMFS4,ОФЗ 26243,fixed,long,87.894,11.87,11.87,14.472279260780288,427712729.91,15.0,-3.130000000000001,-3.130000000000001
2023-11-29,SU26243RMFS4,ОФЗ 26243,fixed,long,88.047,11.85,11.85,14.469541409993155,446294309.7,15.0,-3.1500000000000004,-3.1500000000000004
2023-11-30,SU26243RMFS4,ОФЗ 26243,fixed,long,87.754,11.9,11.9,14.466803559206022,988533749.43,15.0,-3.0999999999999996,-3.0999999999999996
2023-12-01,SU26243RMFS4,ОФЗ 26243,fixed,long,87.739,11.9,11.9,14.464065708418891,181110790.53,15.0,-3.0999999999999996,-3.0999999999999996
2023-12-04,SU26243RMFS4,ОФЗ 26243,fixed,long,87.196,11.99,11.99,14.455852156057494,747226164.43,15.0,-3.01,-3.01
2023-12-05,SU26243RMFS4,ОФЗ 26243,fixed,long,86.648,12.09,12.09,14.453114305270365,291406627.42,15.0,-2.91,-2.91
2023-12-06,SU26243RMFS4,ОФЗ 26243,fixed,long,86.401,12.13,12.13,14.45037645448323,1514591116.91,15.0,-2.869999999999999,-2.869999999999999
2023-12-07,SU26243RMFS4,ОФЗ 26243,fixed,long,86.296,12.15,12.15,14.4476386036961,123425353.06,15.0,-2.8499999999999996,-2.8499999999999996
2023-12-08,SU26243RMFS4,ОФЗ 26243,fixed,long,86.31,12.15,12.15,14.444900752908966,83804098.2,15.0,-2.8499999999999996,-2.8499999999999996
2023-12-11,SU26243RMFS4,ОФЗ 26243,fixed,long,86.045,12.19,12.19,14.43668720054757,213803600.71,15.0,-2.8100000000000005,-2.8100000000000005
2023-12-12,SU26243RMFS4,ОФЗ 26243,fixed,long,85.457,12.29,12.29,14.433949349760438,155191265.74,15.0,-2.710000000000001,-2.710000000000001
2023-12-13,SU26243RMFS4,ОФЗ 26243,fixed,long,85.032,12.37,12.37,14.431211498973306,597801840.41,15.0,-2.630000000000001,-2.630000000000001
2023-12-14,SU26243RMFS4,ОФЗ 26243,fixed,long,85.08,12.36,12.36,14.428473648186174,597273246.85,15.0,-2.6400000000000006,-2.6400000000000006
2023-12-15,SU26243RMFS4,ОФЗ 26243,fixed,long,85.022,12.37,12.37,14.425735797399042,1180529660.75,15.0,-2.630000000000001,-2.630000000000001
2023-12-18,SU26243RMFS4,ОФЗ 26243,fixed,long,86.045,12.19,12.19,14.417522245037643,1135529999.51,16.0,-3.8100000000000005,-3.8100000000000005
2023-12-19,SU26243RMFS4,ОФЗ 26243,fixed,long,86.574,12.1,12.1,14.414784394250514,1122967470.95,16.0,-3.9000000000000004,-3.9000000000000004
2023-12-20,SU26243RMFS4,ОФЗ 26243,fixed,long,87.005,12.03,12.03,14.41204654346338,944813191.85,16.0,-3.9700000000000006,-3.9700000000000006
2023-12-21,SU26243RMFS4,ОФЗ 26243,fixed,long,87.783,11.89,11.89,14.40930869267625,358448870.09,16.0,-4.109999999999999,-4.109999999999999
2023-12-22,SU26243RMFS4,ОФЗ 26243,fixed,long,87.6,11.93,11.93,14.406570841889115,673343302.86,16.0,-4.07,-4.07
2023-12-25,SU26243RMFS4,ОФЗ 26243,fixed,long,87.707,11.91,11.91,14.39835728952772,616652530.01,16.0,-4.09,-4.09
2023-12-26,SU26243RMFS4,ОФЗ 26243,fixed,long,87.607,11.92,11.92,14.395619438740589,145924997.63,16.0,-4.08,-4.08
2023-12-27,SU26243RMFS4,ОФЗ 26243,fixed,long,87.148,12.0,12.0,14.392881587953456,439239745.5,16.0,-4.0,-4.0
2023-12-28,SU26243RMFS4,ОФЗ 26243,fixed,long,87.053,12.02,12.02,14.390143737166325,406073319.29,16.0,-3.9800000000000004,-3.9800000000000004
2023-12-29,SU26243RMFS4,ОФЗ 26243,fixed,long,86.782,12.07,12.07,14.387405886379192,366260885.7,16.0,-3.9299999999999997,-3.9299999999999997
2024-01-03,SU26243RMFS4,ОФЗ 26243,fixed,long,87.15,12.0,12.0,14.373716632443532,52226214.24,16.0,-4.0,-4.0
2024-01-04,SU26243RMFS4,ОФЗ 26243,fixed,long,87.152,12.0,12.0,14.3709787816564,53227950.95,16.0,-4.0,-4.0
2024-01-05,SU26243RMFS4,ОФЗ 26243,fixed,long,87.153,12.0,12.0,14.368240930869268,37703976.83,16.0,-4.0,-4.0
2024-01-08,SU26243RMFS4,ОФЗ 26243,fixed,long,87.191,12.0,12.0,14.360027378507873,48510697.49,16.0,-4.0,-4.0
2024-01-09,SU26243RMFS4,ОФЗ 26243,fixed,long,86.825,12.06,12.06,14.35728952772074,225221610.67,16.0,-3.9399999999999995,-3.9399999999999995
2024-01-10,SU26243RMFS4,ОФЗ 26243,fixed,long,86.577,12.1,12.1,14.354551676933609,431048760.3,16.0,-3.9000000000000004,-3.9000000000000004
2024-01-11,SU26243RMFS4,ОФЗ 26243,fixed,long,86.275,12.15,12.15,14.351813826146476,151580864.73,16.0,-3.8499999999999996,-3.8499999999999996
2024-01-12,SU26243RMFS4,ОФЗ 26243,fixed,long,85.607,12.27,12.27,14.349075975359344,1204454260.6,16.0,-3.7300000000000004,-3.7300000000000004
2024-01-15,SU26243RMFS4,ОФЗ 26243,fixed,long,85.61,12.27,12.27,14.340862422997947,741661481.49,16.0,-3.7300000000000004,-3.7300000000000004
2024-01-16,SU26243RMFS4,ОФЗ 26243,fixed,long,85.581,12.27,12.27,14.338124572210814,1968299822.53,16.0,-3.7300000000000004,-3.7300000000000004
2024-01-17,SU26243RMFS4,ОФЗ 26243,fixed,long,85.743,12.25,12.25,14.335386721423683,1273187573.45,16.0,-3.75,-3.75
2024-01-18,SU26243RMFS4,ОФЗ 26243,fixed,long,86.066,12.19,12.19,14.33264887063655,4368048715.61,16.0,-3.8100000000000005,-3.8100000000000005
2024-01-19,SU26243RMFS4,ОФЗ 26243,fixed,long,86.413,12.13,12.13,14.32991101984942,1381855753.71,16.0,-3.869999999999999,-3.869999999999999
2024-01-22,SU26243RMFS4,ОФЗ 26243,fixed,long,86.521,12.11,12.11,14.321697467488022,1480304956.89,16.0,-3.8900000000000006,-3.8900000000000006
2024-01-23,SU26243RMFS4,ОФЗ 26243,fixed,long,86.489,12.12,12.12,14.318959616700887,809461042.44,16.0,-3.880000000000001,-3.880000000000001
2024-01-24,SU26243RMFS4,ОФЗ 26243,fixed,long,86.463,12.12,12.12,14.316221765913758,1235500446.56,16.0,-3.880000000000001,-3.880000000000001
2024-01-25,SU26243RMFS4,ОФЗ 26243,fixed,long,86.505,12.12,12.12,14.313483915126625,1426598693.66,16.0,-3.880000000000001,-3.880000000000001
2024-01-26,SU26243RMFS4,ОФЗ 26243,fixed,long,86.472,12.12,12.12,14.310746064339494,1155831368.96,16.0,-3.880000000000001,-3.880000000000001
2024-01-29,SU26243RMFS4,ОФЗ 26243,fixed,long,86.253,12.16,12.16,14.302532511978097,1752294829.15,16.0,-3.84,-3.84
2024-01-30,SU26243RMFS4,ОФЗ 26243,fixed,long,86.128,12.18,12.18,14.299794661190964,5779356520.39,16.0,-3.8200000000000003,-3.8200000000000003
2024-01-31,SU26243RMFS4,ОФЗ 26243,fixed,long,86.062,12.19,12.19,14.297056810403832,1384344171.17,16.0,-3.8100000000000005,-3.8100000000000005
2024-02-01,SU26243RMFS4,ОФЗ 26243,fixed,long,85.999,12.2,12.2,14.2943189596167,750174719.03,16.0,-3.8000000000000007,-3.8000000000000007
2024-02-02,SU26243RMFS4,ОФЗ 26243,fixed,long,85.649,12.27,12.27,14.291581108829568,1355918524.4,16.0,-3.7300000000000004,-3.7300000000000004
2024-02-05,SU26243RMFS4,ОФЗ 26243,fixed,long,85.466,12.3,12.3,14.283367556468171,570202209.95,16.0,-3.6999999999999993,-3.6999999999999993
2024-02-06,SU26243RMFS4,ОФЗ 26243,fixed,long,85.486,12.29,12.29,14.28062970568104,292301980.96,16.0,-3.710000000000001,-3.710000000000001
2024-02-07,SU26243RMFS4,ОФЗ 26243,fixed,long,85.415,12.31,12.31,14.277891854893909,284848049.63,16.0,-3.6899999999999995,-3.6899999999999995
2024-02-08,SU26243RMFS4,ОФЗ 26243,fixed,long,85.053,12.37,12.37,14.275154004106776,2125014097.47,16.0,-3.630000000000001,-3.630000000000001
2024-02-09,SU26243RMFS4,ОФЗ 26243,fixed,long,84.774,12.42,12.42,14.272416153319645,1026160431.16,16.0,-3.58,-3.58
2024-02-12,SU26243RMFS4,ОФЗ 26243,fixed,long,84.848,12.41,12.41,14.264202600958248,870468683.94,16.0,-3.59,-3.59
2024-02-13,SU26243RMFS4,ОФЗ 26243,fixed,long,84.811,12.41,12.41,14.261464750171116,475846724.49,16.0,-3.59,-3.59
2024-02-14,SU26243RMFS4,ОФЗ 26243,fixed,long,84.738,12.43,12.43,14.258726899383984,875440914.98,16.0,-3.5700000000000003,-3.5700000000000003
2024-02-15,SU26243RMFS4,ОФЗ 26243,fixed,long,84.339,12.5,12.5,14.255989048596852,1074735179.03,16.0,-3.5,-3.5
2024-02-16,SU26243RMFS4,ОФЗ 26243,fixed,long,84.111,12.54,12.54,14.25325119780972,2658004425.53,16.0,-3.460000000000001,-3.460000000000001
