TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE,key_rate,YIELD_KEY_RATE_SPREAD,RATE_KEY_RATE_SPREAD
2016-08-08,SU26219RMFS4,ОФЗ 26219,fixed,long,96.7507,8.4,8.4,10.105407255304586,328808294.62,10.5,-2.0999999999999996,-2.0999999999999996
2016-08-09,SU26219RMFS4,ОФЗ 26219,fixed,long,97.0014,8.36,8.36,10.102669404517451,1028632209.44,10.5,-2.1400000000000006,-2.1400000000000006
2016-08-10,SU26219RMFS4,ОФЗ 26219,fixed,long,97.3313,8.31,8.31,10.099931553730322,174496.51,10.5,-2.1899999999999995,-2.1899999999999995
2016-08-11,SU26219RMFS4,ОФЗ 26219,fixed,long,97.0496,8.35,8.35,10.097193702943189,715552318.61,10.5,-2.1500000000000004,-2.1500000000000004
2016-08-12,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9903,8.36,8.36,10.094455852156058,1028006174.5,10.5,-2.1400000000000006,-2.1400000000000006
2016-08-15,SU26219RMFS4,ОФЗ 26219,fixed,long,97.1667,8.33,8.33,10.08624229979466,145976270.98,10.5,-2.17,-2.17
2016-08-16,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9516,8.37,8.37,10.08350444900753,48585543.51,10.5,-2.130000000000001,-2.130000000000001
2016-08-17,SU26219RMFS4,ОФЗ 26219,fixed,long,97.047,8.35,8.35,10.080766598220396,344816490.0,10.5,-2.1500000000000004,-2.1500000000000004
2016-08-18,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9643,8.37,8.37,10.078028747433263,242475046.46,10.5,-2.130000000000001,-2.130000000000001
2016-08-19,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9003,8.38,8.38,10.075290896646132,105948.0,10.5,-2.119999999999999,-2.119999999999999
2016-08-22,SU26219RMFS4,ОФЗ 26219,fixed,long,97.1298,8.34,8.34,10.067077344284735,5827.79,10.5,-2.16,-2.16
2016-08-23,SU26219RMFS4,ОФЗ 26219,fixed,long,97.2906,8.32,8.32,10.064339493497604,48434695.85,10.5,-2.1799999999999997,-2.1799999999999997
2016-08-24,SU26219RMFS4,ОФЗ 26219,fixed,long,97.2006,8.33,8.33,10.061601642710473,9720.07,10.5,-2.17,-2.17
2016-08-25,SU26219RMFS4,ОФЗ 26219,fixed,long,97.7499,8.24,8.24,10.05886379192334,977.5,10.5,-2.26,-2.26
2016-08-26,SU26219RMFS4,ОФЗ 26219,fixed,long,97.499,8.28,8.28,10.056125941136209,1093857.73,10.5,-2.2200000000000006,-2.2200000000000006
2016-08-29,SU26219RMFS4,ОФЗ 26219,fixed,long,97.5001,8.28,8.28,10.047912388774812,29459.98,10.5,-2.2200000000000006,-2.2200000000000006
2016-08-30,SU26219RMFS4,ОФЗ 26219,fixed,long,97.7317,8.25,8.25,10.04517453798768,990738.0,10.5,-2.25,-2.25
2016-08-31,SU26219RMFS4,ОФЗ 26219,fixed,long,98.0107,8.2,8.2,10.042436687200547,68606536.0,10.5,-2.3000000000000007,-2.3000000000000007
2016-09-01,SU26219RMFS4,ОФЗ 26219,fixed,long,98.4333,8.14,8.14,10.039698836413416,14765.0,10.5,-2.3599999999999994,-2.3599999999999994
2016-09-02,SU26219RMFS4,ОФЗ 26219,fixed,long,98.255,8.17,8.17,10.036960985626283,5924.66,10.5,-2.33,-2.33
2016-09-05,SU26219RMFS4,ОФЗ 26219,fixed,long,98.6331,8.11,8.11,10.028747433264886,33535.25,10.5,-2.3900000000000006,-2.3900000000000006
2016-09-06,SU26219RMFS4,ОФЗ 26219,fixed,long,99.0,8.05,8.05,10.026009582477757,7920.0,10.5,-2.4499999999999993,-2.4499999999999993
2016-09-07,SU26219RMFS4,ОФЗ 26219,fixed,long,99.0475,8.04,8.04,10.023271731690622,173565386.96,10.5,-2.460000000000001,-2.460000000000001
2016-09-08,SU26219RMFS4,ОФЗ 26219,fixed,long,99.1219,8.03,8.03,10.020533880903493,1660613563.99,10.5,-2.4700000000000006,-2.4700000000000006
2016-09-09,SU26219RMFS4,ОФЗ 26219,fixed,long,99.05,8.04,8.04,10.017796030116358,21804.75,10.5,-2.460000000000001,-2.460000000000001
2016-09-12,SU26219RMFS4,ОФЗ 26219,fixed,long,98.1002,8.19,8.19,10.009582477754964,24737.5,10.5,-2.3100000000000005,-2.3100000000000005
2016-09-13,SU26219RMFS4,ОФЗ 26219,fixed,long,98.5875,8.12,8.12,10.00684462696783,115308.83,10.5,-2.380000000000001,-2.380000000000001
2016-09-14,SU26219RMFS4,ОФЗ 26219,fixed,long,99.0999,8.04,8.04,10.0041067761807,26618.3,10.5,-2.460000000000001,-2.460000000000001
2016-09-15,SU26219RMFS4,ОФЗ 26219,fixed,long,98.4005,8.14,8.14,10.001368925393566,1085557387.4,10.5,-2.3599999999999994,-2.3599999999999994
2016-09-16,SU26219RMFS4,ОФЗ 26219,fixed,long,98.1267,8.19,8.19,9.998631074606434,59244989.01,10.5,-2.3100000000000005,-2.3100000000000005
2016-09-19,SU26219RMFS4,ОФЗ 26219,fixed,long,97.4024,8.3,8.3,9.990417522245036,44241122.57,10.0,-1.6999999999999993,-1.6999999999999993
2016-09-20,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9756,8.37,8.37,9.987679671457906,29426485.49,10.0,-1.6300000000000008,-1.6300000000000008
2016-09-21,SU26219RMFS4,ОФЗ 26219,fixed,long,97.812,8.24,8.24,9.984941820670771,136886115.21,10.0,-1.7599999999999998,-1.7599999999999998
2016-09-22,SU26219RMFS4,ОФЗ 26219,fixed,long,98.4001,8.14,8.14,9.982203969883642,22705.13,10.0,-1.8599999999999994,-1.8599999999999994
2016-09-23,SU26219RMFS4,ОФЗ 26219,fixed,long,98.4887,8.13,8.13,9.979466119096507,2260884.0,10.0,-1.8699999999999992,-1.8699999999999992
2016-09-27,SU26219RMFS4,ОФЗ 26219,fixed,long,97.7103,8.25,8.25,9.96851471594798,13713.4,10.0,-1.75,-1.75
2016-09-28,SU26219RMFS4,ОФЗ 26219,fixed,long,97.7038,8.25,8.25,9.96577686516085,219976024.55,10.0,-1.75,-1.75
2016-09-29,SU26219RMFS4,ОФЗ 26219,fixed,long,98.0319,8.2,8.2,9.963039014373717,194187552.13,10.0,-1.8000000000000007,-1.8000000000000007
2016-09-30,SU26219RMFS4,ОФЗ 26219,fixed,long,98.1075,8.19,8.19,9.960301163586584,368776000.0,10.0,-1.8100000000000005,-1.8100000000000005
2016-10-03,SU26219RMFS4,ОФЗ 26219,fixed,long,98.2017,8.18,8.18,9.952087611225188,1992511.56,10.0,-1.8200000000000003,-1.8200000000000003
2016-10-04,SU26219RMFS4,ОФЗ 26219,fixed,long,98.25,8.17,8.17,9.949349760438055,120803.66,10.0,-1.83,-1.83
2016-10-05,SU26219RMFS4,ОФЗ 26219,fixed,long,98.0784,8.19,8.19,9.946611909650924,53586363.72,10.0,-1.8100000000000005,-1.8100000000000005
2016-10-06,SU26219RMFS4,ОФЗ 26219,fixed,long,97.8806,8.23,8.23,9.943874058863791,58751729.49,10.0,-1.7699999999999996,-1.7699999999999996
2016-10-07,SU26219RMFS4,ОФЗ 26219,fixed,long,97.7,8.25,8.25,9.94113620807666,22554038.25,10.0,-1.75,-1.75
2016-10-10,SU26219RMFS4,ОФЗ 26219,fixed,long,97.5293,8.28,8.28,9.932922655715265,518698306.0,10.0,-1.7200000000000006,-1.7200000000000006
2016-10-11,SU26219RMFS4,ОФЗ 26219,fixed,long,97.3307,8.31,8.31,9.930184804928132,560532429.63,10.0,-1.6899999999999995,-1.6899999999999995
2016-10-12,SU26219RMFS4,ОФЗ 26219,fixed,long,97.0811,8.35,8.35,9.927446954141,41955203.32,10.0,-1.6500000000000004,-1.6500000000000004
2016-10-13,SU26219RMFS4,ОФЗ 26219,fixed,long,96.6883,8.41,8.41,9.924709103353868,9720353.0,10.0,-1.5899999999999999,-1.5899999999999999
2016-10-14,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9926,8.37,8.37,9.921971252566737,330812951.0,10.0,-1.6300000000000008,-1.6300000000000008
2016-10-17,SU26219RMFS4,ОФЗ 26219,fixed,long,96.8128,8.39,8.39,9.91375770020534,637468881.96,10.0,-1.6099999999999994,-1.6099999999999994
2016-10-18,SU26219RMFS4,ОФЗ 26219,fixed,long,96.0007,8.52,8.52,9.911019849418206,18513729.02,10.0,-1.4800000000000004,-1.4800000000000004
2016-10-19,SU26219RMFS4,ОФЗ 26219,fixed,long,96.4207,8.46,8.46,9.908281998631075,48751256.37,10.0,-1.5399999999999991,-1.5399999999999991
2016-10-20,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9,8.38,8.38,9.905544147843942,6173499.81,10.0,-1.6199999999999992,-1.6199999999999992
2016-10-21,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9491,8.37,8.37,9.902806297056811,1938.5,10.0,-1.6300000000000008,-1.6300000000000008
2016-10-24,SU26219RMFS4,ОФЗ 26219,fixed,long,97.0,8.36,8.36,9.894592744695414,69177522.86,10.0,-1.6400000000000006,-1.6400000000000006
2016-10-25,SU26219RMFS4,ОФЗ 26219,fixed,long,96.8748,8.38,8.38,9.891854893908285,73625700.5,10.0,-1.6199999999999992,-1.6199999999999992
2016-10-26,SU26219RMFS4,ОФЗ 26219,fixed,long,96.44,8.45,8.45,9.88911704312115,578849988.0,10.0,-1.5500000000000007,-1.5500000000000007
2016-10-27,SU26219RMFS4,ОФЗ 26219,fixed,long,96.1841,8.49,8.49,9.886379192334015,170401612.6,10.0,-1.5099999999999998,-1.5099999999999998
2016-10-28,SU26219RMFS4,ОФЗ 26219,fixed,long,95.7017,8.57,8.57,9.883641341546886,143120.54,10.0,-1.4299999999999997,-1.4299999999999997
2016-10-31,SU26219RMFS4,ОФЗ 26219,fixed,long,95.4886,8.61,8.61,9.875427789185489,400097.32,10.0,-1.3900000000000006,-1.3900000000000006
2016-11-01,SU26219RMFS4,ОФЗ 26219,fixed,long,95.9009,8.54,8.54,9.872689938398358,2357243.7,10.0,-1.4600000000000009,-1.4600000000000009
2016-11-02,SU26219RMFS4,ОФЗ 26219,fixed,long,95.4687,8.61,8.61,9.869952087611225,113161009.04,10.0,-1.3900000000000006,-1.3900000000000006
2016-11-03,SU26219RMFS4,ОФЗ 26219,fixed,long,95.117,8.67,8.67,9.867214236824092,4250645.59,10.0,-1.33,-1.33
2016-11-07,SU26219RMFS4,ОФЗ 26219,fixed,long,95.8311,8.55,8.55,9.856262833675563,77957449.68,10.0,-1.4499999999999993,-1.4499999999999993
2016-11-08,SU26219RMFS4,ОФЗ 26219,fixed,long,94.8751,8.71,8.71,9.853524982888432,102955745.95,10.0,-1.2899999999999991,-1.2899999999999991
2016-11-09,SU26219RMFS4,ОФЗ 26219,fixed,long,96.056,8.52,8.52,9.8507871321013,9735363.39,10.0,-1.4800000000000004,-1.4800000000000004
2016-11-10,SU26219RMFS4,ОФЗ 26219,fixed,long,95.9463,8.53,8.53,9.848049281314168,410712755.95,10.0,-1.4700000000000006,-1.4700000000000006
2016-11-11,SU26219RMFS4,ОФЗ 26219,fixed,long,94.0849,8.84,8.84,9.845311430527037,83117531.16,10.0,-1.1600000000000001,-1.1600000000000001
2016-11-14,SU26219RMFS4,ОФЗ 26219,fixed,long,93.6712,8.91,8.91,9.83709787816564,112509121.34,10.0,-1.0899999999999999,-1.0899999999999999
2016-11-15,SU26219RMFS4,ОФЗ 26219,fixed,long,94.6115,8.75,8.75,9.834360027378509,28863901.25,10.0,-1.25,-1.25
2016-11-16,SU26219RMFS4,ОФЗ 26219,fixed,long,94.3088,8.8,8.8,9.831622176591376,94507535.0,10.0,-1.1999999999999993,-1.1999999999999993
2016-11-17,SU26219RMFS4,ОФЗ 26219,fixed,long,94.4798,8.77,8.77,9.828884325804244,321903.64,10.0,-1.2300000000000004,-1.2300000000000004
2016-11-18,SU26219RMFS4,ОФЗ 26219,fixed,long,94.5557,8.76,8.76,9.826146475017111,82311162.19,10.0,-1.2400000000000002,-1.2400000000000002
2016-11-21,SU26219RMFS4,ОФЗ 26219,fixed,long,94.8176,8.72,8.72,9.817932922655714,236892511.86,10.0,-1.2799999999999994,-1.2799999999999994
2016-11-22,SU26219RMFS4,ОФЗ 26219,fixed,long,94.5705,8.76,8.76,9.815195071868583,49221958.51,10.0,-1.2400000000000002,-1.2400000000000002
2016-11-23,SU26219RMFS4,ОФЗ 26219,fixed,long,94.3531,8.8,8.8,9.81245722108145,87758375.89,10.0,-1.1999999999999993,-1.1999999999999993
2016-11-24,SU26219RMFS4,ОФЗ 26219,fixed,long,94.4985,8.77,8.77,9.80971937029432,948765.29,10.0,-1.2300000000000004,-1.2300000000000004
2016-11-25,SU26219RMFS4,ОФЗ 26219,fixed,long,94.485,8.77,8.77,9.806981519507186,310855.75,10.0,-1.2300000000000004,-1.2300000000000004
2016-11-28,SU26219RMFS4,ОФЗ 26219,fixed,long,94.1004,8.84,8.84,9.79876796714579,52016188.68,10.0,-1.1600000000000001,-1.1600000000000001
2016-11-29,SU26219RMFS4,ОФЗ 26219,fixed,long,93.5551,8.93,8.93,9.796030116358658,1178288771.53,10.0,-1.0700000000000003,-1.0700000000000003
2016-11-30,SU26219RMFS4,ОФЗ 26219,fixed,long,93.6427,8.92,8.92,9.793292265571528,20266180.44,10.0,-1.08,-1.08
2016-12-01,SU26219RMFS4,ОФЗ 26219,fixed,long,94.1998,8.82,8.82,9.790554414784394,539526.57,10.0,-1.1799999999999997,-1.1799999999999997
2016-12-02,SU26219RMFS4,ОФЗ 26219,fixed,long,94.2396,8.82,8.82,9.787816563997264,164154.22,10.0,-1.1799999999999997,-1.1799999999999997
2016-12-05,SU26219RMFS4,ОФЗ 26219,fixed,long,94.3444,8.8,8.8,9.779603011635864,666894714.22,10.0,-1.1999999999999993,-1.1999999999999993
2016-12-06,SU26219RMFS4,ОФЗ 26219,fixed,long,94.4697,8.78,8.78,9.776865160848734,122642786.5,10.0,-1.2200000000000006,-1.2200000000000006
2016-12-07,SU26219RMFS4,ОФЗ 26219,fixed,long,94.9024,8.71,8.71,9.7741273100616,779647567.62,10.0,-1.2899999999999991,-1.2899999999999991
2016-12-08,SU26219RMFS4,ОФЗ 26219,fixed,long,95.2074,8.66,8.66,9.77138945927447,582018102.44,10.0,-1.3399999999999999,-1.3399999999999999
2016-12-09,SU26219RMFS4,ОФЗ 26219,fixed,long,95.3809,8.63,8.63,9.768651608487335,1481065409.15,10.0,-1.3699999999999992,-1.3699999999999992
2016-12-12,SU26219RMFS4,ОФЗ 26219,fixed,long,96.0926,8.51,8.51,9.760438056125942,170180799.52,10.0,-1.4900000000000002,-1.4900000000000002
2016-12-13,SU26219RMFS4,ОФЗ 26219,fixed,long,95.9322,8.54,8.54,9.757700205338809,762285301.69,10.0,-1.4600000000000009,-1.4600000000000009
2016-12-14,SU26219RMFS4,ОФЗ 26219,fixed,long,96.165,8.5,8.5,9.754962354551678,729711662.73,10.0,-1.5,-1.5
2016-12-15,SU26219RMFS4,ОФЗ 26219,fixed,long,95.5682,8.6,8.6,9.752224503764545,69044475.64,10.0,-1.4000000000000004,-1.4000000000000004
2016-12-16,SU26219RMFS4,ОФЗ 26219,fixed,long,95.6965,8.58,8.58,9.749486652977414,185037756.45,10.0,-1.42,-1.42
2016-12-19,SU26219RMFS4,ОФЗ 26219,fixed,long,95.8001,8.56,8.56,9.741273100616016,179606.85,10.0,-1.4399999999999995,-1.4399999999999995
2016-12-20,SU26219RMFS4,ОФЗ 26219,fixed,long,95.8385,8.56,8.56,9.738535249828884,67894808.54,10.0,-1.4399999999999995,-1.4399999999999995
2016-12-21,SU26219RMFS4,ОФЗ 26219,fixed,long,95.5168,8.61,8.61,9.735797399041752,205924780.25,10.0,-1.3900000000000006,-1.3900000000000006
2016-12-22,SU26219RMFS4,ОФЗ 26219,fixed,long,95.7208,8.58,8.58,9.73305954825462,420578500.6,10.0,-1.42,-1.42
2016-12-23,SU26219RMFS4,ОФЗ 26219,fixed,long,95.8625,8.55,8.55,9.730321697467488,59271040.89,10.0,-1.4499999999999993,-1.4499999999999993
2016-12-26,SU26219RMFS4,ОФЗ 26219,fixed,long,95.9457,8.54,8.54,9.722108145106091,55153978.4,10.0,-1.4600000000000009,-1.4600000000000009
2016-12-27,SU26219RMFS4,ОФЗ 26219,fixed,long,96.1226,8.51,8.51,9.71937029431896,156216679.17,10.0,-1.4900000000000002,-1.4900000000000002
2016-12-28,SU26219RMFS4,ОФЗ 26219,fixed,long,96.3564,8.47,8.47,9.716632443531829,39913874.62,10.0,-1.5299999999999994,-1.5299999999999994
2016-12-29,SU26219RMFS4,ОФЗ 26219,fixed,long,96.6975,8.42,8.42,9.713894592744696,395203275.7,10.0,-1.58,-1.58
2016-12-30,SU26219RMFS4,ОФЗ 26219,fixed,long,96.2527,8.49,8.49,9.711156741957565,294296678.91,10.0,-1.5099999999999998,-1.5099999999999998
2017-01-03,SU26219RMFS4,ОФЗ 26219,fixed,long,96.4065,8.46,8.46,9.700205338809036,953486.04,10.0,-1.5399999999999991,-1.5399999999999991
2017-01-04,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9995,8.37,8.37,9.697467488021903,54319.74,10.0,-1.6300000000000008,-1.6300000000000008
2017-01-05,SU26219RMFS4,ОФЗ 26219,fixed,long,96.9999,8.37,8.37,9.69472963723477,12735114.32,10.0,-1.6300000000000008,-1.6300000000000008
2017-01-06,SU26219RMFS4,ОФЗ 26219,fixed,long,96.8001,8.4,8.4,9.69199178644764,409464.53,10.0,-1.5999999999999996,-1.5999999999999996
2017-01-09,SU26219RMFS4,ОФЗ 26219,fixed,long,97.5367,8.28,8.28,9.683778234086242,274482038.57,10.0,-1.7200000000000006,-1.7200000000000006
2017-01-10,SU26219RMFS4,ОФЗ 26219,fixed,long,98.1175,8.19,8.19,9.681040383299113,662607978.93,10.0,-1.8100000000000005,-1.8100000000000005
2017-01-11,SU26219RMFS4,ОФЗ 26219,fixed,long,98.2197,8.18,8.18,9.678302532511978,592807300.65,10.0,-1.8200000000000003,-1.8200000000000003
2017-01-12,SU26219RMFS4,ОФЗ 26219,fixed,long,98.6456,8.11,8.11,9.675564681724849,741921288.37,10.0,-1.8900000000000006,-1.8900000000000006
2017-01-13,SU26219RMFS4,ОФЗ 26219,fixed,long,98.702,8.1,8.1,9.672826830937714,477046116.08,10.0,-1.9000000000000004,-1.9000000000000004
2017-01-16,SU26219RMFS4,ОФЗ 26219,fixed,long,98.4747,8.14,8.14,9.664613278576317,743481047.08,10.0,-1.8599999999999994,-1.8599999999999994
2017-01-17,SU26219RMFS4,ОФЗ 26219,fixed,long,98.7676,8.09,8.09,9.661875427789186,80989.41,10.0,-1.9100000000000001,-1.9100000000000001
2017-01-18,SU26219RMFS4,ОФЗ 26219,fixed,long,98.5482,8.12,8.12,9.659137577002053,39397476.84,10.0,-1.8800000000000008,-1.8800000000000008
2017-01-19,SU26219RMFS4,ОФЗ 26219,fixed,long,98.0967,8.2,8.2,9.65639972621492,137665446.84,10.0,-1.8000000000000007,-1.8000000000000007
2017-01-20,SU26219RMFS4,ОФЗ 26219,fixed,long,98.1594,8.19,8.19,9.653661875427789,77927091.54,10.0,-1.8100000000000005,-1.8100000000000005
2017-01-23,SU26219RMFS4,ОФЗ 26219,fixed,long,98.2717,8.17,8.17,9.645448323066391,18274599.28,10.0,-1.83,-1.83
2017-01-24,SU26219RMFS4,ОФЗ 26219,fixed,long,98.0452,8.2,8.2,9.64271047227926,113389216.51,10.0,-1.8000000000000007,-1.8000000000000007
2017-01-25,SU26219RMFS4,ОФЗ 26219,fixed,long,97.1508,8.35,8.35,9.639972621492127,849191310.34,10.0,-1.6500000000000004,-1.6500000000000004
2017-01-26,SU26219RMFS4,ОФЗ 26219,fixed,long,96.6888,8.42,8.42,9.637234770704996,1530972503.66,10.0,-1.58,-1.58
2017-01-27,SU26219RMFS4,ОФЗ 26219,fixed,long,97.2305,8.33,8.33,9.634496919917863,2560806408.61,10.0,-1.67,-1.67
2017-01-30,SU26219RMFS4,ОФЗ 26219,fixed,long,97.3879,8.31,8.31,9.626283367556468,97927481.08,10.0,-1.6899999999999995,-1.6899999999999995
2017-01-31,SU26219RMFS4,ОФЗ 26219,fixed,long,97.5201,8.29,8.29,9.623545516769337,1631830802.83,10.0,-1.7100000000000009,-1.7100000000000009
2017-02-01,SU26219RMFS4,ОФЗ 26219,fixed,long,97.8139,8.24,8.24,9.620807665982204,484772149.1,10.0,-1.7599999999999998,-1.7599999999999998
2017-02-02,SU26219RMFS4,ОФЗ 26219,fixed,long,98.1789,8.18,8.18,9.618069815195073,1673995714.16,10.0,-1.8200000000000003,-1.8200000000000003
2017-02-03,SU26219RMFS4,ОФЗ 26219,fixed,long,97.9531,8.22,8.22,9.61533196440794,315968747.87,10.0,-1.7799999999999994,-1.7799999999999994
2017-02-06,SU26219RMFS4,ОФЗ 26219,fixed,long,98.0013,8.21,8.21,9.607118412046544,86946001.15,10.0,-1.7899999999999991,-1.7899999999999991
2017-02-07,SU26219RMFS4,ОФЗ 26219,fixed,long,97.5842,8.28,8.28,9.604380561259411,130386289.37,10.0,-1.7200000000000006,-1.7200000000000006
2017-02-08,SU26219RMFS4,ОФЗ 26219,fixed,long,97.6678,8.27,8.27,9.60164271047228,147821230.05,10.0,-1.7300000000000004,-1.7300000000000004
2017-02-09,SU26219RMFS4,ОФЗ 26219,fixed,long,97.9409,8.22,8.22,9.598904859685147,3030155.39,10.0,-1.7799999999999994,-1.7799999999999994
2017-02-10,SU26219RMFS4,ОФЗ 26219,fixed,long,98.2267,8.18,8.18,9.596167008898014,321496948.29,10.0,-1.8200000000000003,-1.8200000000000003
2017-02-13,SU26219RMFS4,ОФЗ 26219,fixed,long,98.2862,8.17,8.17,9.58795345653662,54720365.4,10.0,-1.83,-1.83
2017-02-14,SU26219RMFS4,ОФЗ 26219,fixed,long,98.2305,8.18,8.18,9.585215605749486,27772541.05,10.0,-1.8200000000000003,-1.8200000000000003
2017-02-15,SU26219RMFS4,ОФЗ 26219,fixed,long,97.7131,8.26,8.26,9.582477754962357,1077623837.29,10.0,-1.7400000000000002,-1.7400000000000002
2017-02-16,SU26219RMFS4,ОФЗ 26219,fixed,long,97.4935,8.29,8.29,9.579739904175222,603141624.15,10.0,-1.7100000000000009,-1.7100000000000009
2017-02-17,SU26219RMFS4,ОФЗ 26219,fixed,long,97.1137,8.36,8.36,9.57700205338809,69679914.06,10.0,-1.6400000000000006,-1.6400000000000006
2017-02-20,SU26219RMFS4,ОФЗ 26219,fixed,long,97.2738,8.33,8.33,9.568788501026694,532126.8,10.0,-1.67,-1.67
2017-02-21,SU26219RMFS4,ОФЗ 26219,fixed,long,97.379,8.31,8.31,9.566050650239562,15471380.18,10.0,-1.6899999999999995,-1.6899999999999995
2017-02-22,SU26219RMFS4,ОФЗ 26219,fixed,long,97.0262,8.37,8.37,9.56331279945243,5184697.56,10.0,-1.6300000000000008,-1.6300000000000008
2017-02-24,SU26219RMFS4,ОФЗ 26219,fixed,long,97.2925,8.33,8.33,9.557837097878163,206212.78,10.0,-1.67,-1.67
2017-02-27,SU26219RMFS4,ОФЗ 26219,fixed,long,97.083,8.36,8.36,9.54962354551677,20473463.6,10.0,-1.6400000000000006,-1.6400000000000006
2017-02-28,SU26219RMFS4,ОФЗ 26219,fixed,long,96.8132,8.41,8.41,9.546885694729635,450370462.76,10.0,-1.5899999999999999,-1.5899999999999999
