TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE,key_rate,YIELD_KEY_RATE_SPREAD,RATE_KEY_RATE_SPREAD
2020-01-06,SU26232RMFS7,ОФЗ 26232,fixed,long,99.384,6.2,6.2,7.748117727583847,8038171.17,6.25,-0.04999999999999982,-0.04999999999999982
2020-01-08,SU26232RMFS7,ОФЗ 26232,fixed,long,99.343,6.2,6.2,7.742642026009582,7909646.75,6.25,-0.04999999999999982,-0.04999999999999982
2020-01-09,SU26232RMFS7,ОФЗ 26232,fixed,long,99.266,6.22,6.22,7.73990417522245,67121881.72,6.25,-0.03000000000000025,-0.03000000000000025
2020-01-10,SU26232RMFS7,ОФЗ 26232,fixed,long,99.475,6.18,6.18,7.737166324435318,157078715.8,6.25,-0.07000000000000028,-0.07000000000000028
2020-01-13,SU26232RMFS7,ОФЗ 26232,fixed,long,100.011,6.09,6.09,7.728952772073922,707880529.78,6.25,-0.16000000000000014,-0.16000000000000014
2020-01-14,SU26232RMFS7,ОФЗ 26232,fixed,long,99.901,6.11,6.11,7.72621492128679,45346955.25,6.25,-0.13999999999999968,-0.13999999999999968
2020-01-15,SU26232RMFS7,ОФЗ 26232,fixed,long,99.637,6.15,6.15,7.723477070499658,14633460.19,6.25,-0.09999999999999964,-0.09999999999999964
2020-01-16,SU26232RMFS7,ОФЗ 26232,fixed,long,99.827,6.12,6.12,7.720739219712525,11147653.01,6.25,-0.1299999999999999,-0.1299999999999999
2020-01-17,SU26232RMFS7,ОФЗ 26232,fixed,long,99.802,6.12,6.12,7.7180013689253935,7767792.12,6.25,-0.1299999999999999,-0.1299999999999999
2020-01-20,SU26232RMFS7,ОФЗ 26232,fixed,long,99.954,6.1,6.1,7.709787816563997,39065844.93,6.25,-0.15000000000000036,-0.15000000000000036
2020-01-21,SU26232RMFS7,ОФЗ 26232,fixed,long,99.856,6.12,6.12,7.707049965776865,12038199.09,6.25,-0.1299999999999999,-0.1299999999999999
2020-01-22,SU26232RMFS7,ОФЗ 26232,fixed,long,99.82,6.12,6.12,7.704312114989733,6345636.11,6.25,-0.1299999999999999,-0.1299999999999999
2020-01-23,SU26232RMFS7,ОФЗ 26232,fixed,long,99.867,6.11,6.11,7.701574264202601,126037045.43,6.25,-0.13999999999999968,-0.13999999999999968
2020-01-24,SU26232RMFS7,ОФЗ 26232,fixed,long,100.039,6.08,6.08,7.698836413415469,10708135.77,6.25,-0.16999999999999993,-0.16999999999999993
2020-01-27,SU26232RMFS7,ОФЗ 26232,fixed,long,99.716,6.14,6.14,7.690622861054073,20278258.88,6.25,-0.11000000000000032,-0.11000000000000032
2020-01-28,SU26232RMFS7,ОФЗ 26232,fixed,long,99.663,6.15,6.15,7.687885010266941,15747686.78,6.25,-0.09999999999999964,-0.09999999999999964
2020-01-29,SU26232RMFS7,ОФЗ 26232,fixed,long,99.801,6.12,6.12,7.685147159479809,5621783.06,6.25,-0.1299999999999999,-0.1299999999999999
2020-01-30,SU26232RMFS7,ОФЗ 26232,fixed,long,99.797,6.12,6.12,7.682409308692677,61875295.33,6.25,-0.1299999999999999,-0.1299999999999999
2020-01-31,SU26232RMFS7,ОФЗ 26232,fixed,long,99.737,6.14,6.14,7.679671457905544,26536168.2,6.25,-0.11000000000000032,-0.11000000000000032
2020-02-03,SU26232RMFS7,ОФЗ 26232,fixed,long,99.639,6.15,6.15,7.671457905544147,16711827.45,6.25,-0.09999999999999964,-0.09999999999999964
2020-02-04,SU26232RMFS7,ОФЗ 26232,fixed,long,99.862,6.11,6.11,7.668720054757015,34208195.55,6.25,-0.13999999999999968,-0.13999999999999968
2020-02-05,SU26232RMFS7,ОФЗ 26232,fixed,long,99.989,6.09,6.09,7.665982203969883,881872372.02,6.25,-0.16000000000000014,-0.16000000000000014
2020-02-06,SU26232RMFS7,ОФЗ 26232,fixed,long,99.956,6.1,6.1,7.663244353182751,13859907.74,6.25,-0.15000000000000036,-0.15000000000000036
2020-02-07,SU26232RMFS7,ОФЗ 26232,fixed,long,100.331,6.03,6.03,7.660506502395619,89622212.35,6.25,-0.21999999999999975,-0.21999999999999975
2020-02-10,SU26232RMFS7,ОФЗ 26232,fixed,long,100.206,6.06,6.06,7.652292950034223,10902463.6,6.0,0.05999999999999961,0.05999999999999961
2020-02-11,SU26232RMFS7,ОФЗ 26232,fixed,long,100.402,6.02,6.02,7.649555099247091,302141801.85,6.0,0.019999999999999574,0.019999999999999574
2020-02-12,SU26232RMFS7,ОФЗ 26232,fixed,long,100.716,5.97,5.97,7.646817248459959,275349783.27,6.0,-0.03000000000000025,-0.03000000000000025
2020-02-13,SU26232RMFS7,ОФЗ 26232,fixed,long,100.96,5.93,5.93,7.644079397672827,82235040.3,6.0,-0.07000000000000028,-0.07000000000000028
2020-02-14,SU26232RMFS7,ОФЗ 26232,fixed,long,101.125,5.9,5.9,7.641341546885695,174113717.64,6.0,-0.09999999999999964,-0.09999999999999964
2020-02-17,SU26232RMFS7,ОФЗ 26232,fixed,long,101.351,5.86,5.86,7.633127994524299,23045276.8,6.0,-0.13999999999999968,-0.13999999999999968
2020-02-18,SU26232RMFS7,ОФЗ 26232,fixed,long,101.159,5.89,5.89,7.630390143737166,62360422.17,6.0,-0.11000000000000032,-0.11000000000000032
2020-02-19,SU26232RMFS7,ОФЗ 26232,fixed,long,101.518,5.83,5.83,7.627652292950034,143373849.7,6.0,-0.16999999999999993,-0.16999999999999993
2020-02-20,SU26232RMFS7,ОФЗ 26232,fixed,long,101.805,5.79,5.79,7.624914442162902,321929786.85,6.0,-0.20999999999999996,-0.20999999999999996
2020-02-21,SU26232RMFS7,ОФЗ 26232,fixed,long,101.642,5.81,5.81,7.62217659137577,157355416.16,6.0,-0.1900000000000004,-0.1900000000000004
2020-02-25,SU26232RMFS7,ОФЗ 26232,fixed,long,101.199,5.89,5.89,7.611225188227242,13132403.78,6.0,-0.11000000000000032,-0.11000000000000032
2020-02-26,SU26232RMFS7,ОФЗ 26232,fixed,long,100.968,5.93,5.93,7.60848733744011,133291817.59,6.0,-0.07000000000000028,-0.07000000000000028
2020-02-27,SU26232RMFS7,ОФЗ 26232,fixed,long,100.689,5.97,5.97,7.605749486652978,110974670.08,6.0,-0.03000000000000025,-0.03000000000000025
2020-02-28,SU26232RMFS7,ОФЗ 26232,fixed,long,98.129,6.41,6.41,7.603011635865846,714254723.26,6.0,0.41000000000000014,0.41000000000000014
2020-03-02,SU26232RMFS7,ОФЗ 26232,fixed,long,99.532,6.17,6.17,7.594798083504449,9998770.1,6.0,0.16999999999999993,0.16999999999999993
2020-03-03,SU26232RMFS7,ОФЗ 26232,fixed,long,100.32,6.04,6.04,7.592060232717317,125378015.19,6.0,0.040000000000000036,0.040000000000000036
2020-03-04,SU26232RMFS7,ОФЗ 26232,fixed,long,101.691,5.8,5.8,7.589322381930184,4551992386.91,6.0,-0.20000000000000018,-0.20000000000000018
2020-03-05,SU26232RMFS7,ОФЗ 26232,fixed,long,101.744,5.8,5.8,7.586584531143052,1207447025.13,6.0,-0.20000000000000018,-0.20000000000000018
2020-03-06,SU26232RMFS7,ОФЗ 26232,fixed,long,99.143,6.24,6.24,7.58384668035592,604082912.63,6.0,0.2400000000000002,0.2400000000000002
2020-03-10,SU26232RMFS7,ОФЗ 26232,fixed,long,105.746,6.84,6.84,7.572895277207392,128419109.52,6.0,0.8399999999999999,0.8399999999999999
2020-03-11,SU26232RMFS7,ОФЗ 26232,fixed,long,95.974,6.8,6.8,7.57015742642026,16212884.9,6.0,0.7999999999999998,0.7999999999999998
2020-03-12,SU26232RMFS7,ОФЗ 26232,fixed,long,101.814,7.58,7.58,7.567419575633128,176707320.02,6.0,1.58,1.58
2020-03-13,SU26232RMFS7,ОФЗ 26232,fixed,long,91.654,7.6,7.6,7.564681724845996,441878773.97,6.0,1.5999999999999996,1.5999999999999996
2020-03-16,SU26232RMFS7,ОФЗ 26232,fixed,long,90.412,7.85,7.85,7.5564681724846,23339665.08,6.0,1.8499999999999996,1.8499999999999996
2020-03-17,SU26232RMFS7,ОФЗ 26232,fixed,long,100.479,7.67,7.67,7.553730321697468,3537989.37,6.0,1.67,1.67
2020-03-18,SU26232RMFS7,ОФЗ 26232,fixed,long,99.265,8.06,8.06,7.550992470910336,48404391.25,6.0,2.0600000000000005,2.0600000000000005
2020-03-19,SU26232RMFS7,ОФЗ 26232,fixed,long,89.604,8.01,8.01,7.5482546201232035,15647546.53,6.0,2.01,2.01
2020-03-20,SU26232RMFS7,ОФЗ 26232,fixed,long,102.4445,7.51,7.51,7.545516769336071,597707908.88,6.0,1.5099999999999998,1.5099999999999998
2020-03-23,SU26232RMFS7,ОФЗ 26232,fixed,long,92.522,7.44,7.44,7.537303216974675,235444421.82,6.0,1.4400000000000004,1.4400000000000004
2020-03-24,SU26232RMFS7,ОФЗ 26232,fixed,long,104.913,7.08,7.08,7.534565366187543,641097533.52,6.0,1.08,1.08
2020-03-25,SU26232RMFS7,ОФЗ 26232,fixed,long,95.892,6.82,6.82,7.531827515400411,1346288569.91,6.0,0.8200000000000003,0.8200000000000003
2020-03-26,SU26232RMFS7,ОФЗ 26232,fixed,long,95.658,6.86,6.86,7.529089664613279,72826272.02,6.0,0.8600000000000003,0.8600000000000003
2020-03-27,SU26232RMFS7,ОФЗ 26232,fixed,long,96.358,6.73,6.73,7.526351813826146,97899093.17,6.0,0.7300000000000004,0.7300000000000004
2020-03-30,SU26232RMFS7,ОФЗ 26232,fixed,long,95.529,6.88,6.88,7.51813826146475,155738240.2,6.0,0.8799999999999999,0.8799999999999999
2020-03-31,SU26232RMFS7,ОФЗ 26232,fixed,long,97.168,6.59,6.59,7.515400410677618,12811651.1,6.0,0.5899999999999999,0.5899999999999999
2020-04-01,SU26232RMFS7,ОФЗ 26232,fixed,long,96.798,6.65,6.65,7.512662559890486,2793317.89,6.0,0.6500000000000004,0.6500000000000004
2020-04-02,SU26232RMFS7,ОФЗ 26232,fixed,long,96.448,6.72,6.72,7.509924709103354,24513205.77,6.0,0.7199999999999998,0.7199999999999998
2020-04-03,SU26232RMFS7,ОФЗ 26232,fixed,long,97.019,6.61,6.61,7.507186858316222,29767485.77,6.0,0.6100000000000003,0.6100000000000003
2020-04-06,SU26232RMFS7,ОФЗ 26232,fixed,long,97.312,6.56,6.56,7.498973305954825,22465351.1,6.0,0.5599999999999996,0.5599999999999996
2020-04-07,SU26232RMFS7,ОФЗ 26232,fixed,long,97.535,6.52,6.52,7.496235455167693,22521885.22,6.0,0.5199999999999996,0.5199999999999996
2020-04-08,SU26232RMFS7,ОФЗ 26232,fixed,long,97.246,6.57,6.57,7.493497604380561,4936252.35,6.0,0.5700000000000003,0.5700000000000003
2020-04-09,SU26232RMFS7,ОФЗ 26232,fixed,long,97.435,6.54,6.54,7.490759753593429,37870478.66,6.0,0.54,0.54
2020-04-10,SU26232RMFS7,ОФЗ 26232,fixed,long,97.716,6.49,6.49,7.488021902806297,5620618.93,6.0,0.4900000000000002,0.4900000000000002
2020-04-13,SU26232RMFS7,ОФЗ 26232,fixed,long,97.7,6.49,6.49,7.479808350444901,7792581.97,6.0,0.4900000000000002,0.4900000000000002
2020-04-14,SU26232RMFS7,ОФЗ 26232,fixed,long,97.788,6.48,6.48,7.477070499657769,7716416.29,6.0,0.4800000000000004,0.4800000000000004
2020-04-15,SU26232RMFS7,ОФЗ 26232,fixed,long,97.336,6.56,6.56,7.474332648870637,87768816.99,6.0,0.5599999999999996,0.5599999999999996
2020-04-16,SU26232RMFS7,ОФЗ 26232,fixed,long,97.383,6.55,6.55,7.471594798083505,28126698.75,6.0,0.5499999999999998,0.5499999999999998
2020-04-17,SU26232RMFS7,ОФЗ 26232,fixed,long,109.022,6.19,6.19,7.468856947296373,435514341.93,6.0,0.1900000000000004,0.1900000000000004
2020-04-20,SU26232RMFS7,ОФЗ 26232,fixed,long,99.97,6.1,6.1,7.460643394934976,47525931.65,6.0,0.09999999999999964,0.09999999999999964
2020-04-21,SU26232RMFS7,ОФЗ 26232,fixed,long,99.269,6.22,6.22,7.457905544147844,265261740.99,6.0,0.21999999999999975,0.21999999999999975
2020-04-22,SU26232RMFS7,ОФЗ 26232,fixed,long,99.377,6.2,6.2,7.455167693360712,18028151.63,6.0,0.20000000000000018,0.20000000000000018
2020-04-23,SU26232RMFS7,ОФЗ 26232,fixed,long,100.669,5.97,5.97,7.452429842573579,7149645.55,6.0,-0.03000000000000025,-0.03000000000000025
2020-04-24,SU26232RMFS7,ОФЗ 26232,fixed,long,100.738,5.96,5.96,7.449691991786447,9267037.15,6.0,-0.040000000000000036,-0.040000000000000036
2020-04-27,SU26232RMFS7,ОФЗ 26232,fixed,long,101.318,5.86,5.86,7.441478439425051,21804677.53,5.5,0.3600000000000003,0.3600000000000003
2020-04-28,SU26232RMFS7,ОФЗ 26232,fixed,long,101.186,5.89,5.89,7.438740588637919,32008290.33,5.5,0.3899999999999997,0.3899999999999997
2020-04-29,SU26232RMFS7,ОФЗ 26232,fixed,long,101.064,5.91,5.91,7.436002737850787,4211759956.16,5.5,0.41000000000000014,0.41000000000000014
2020-04-30,SU26232RMFS7,ОФЗ 26232,fixed,long,101.142,5.89,5.89,7.433264887063655,3717973354.54,5.5,0.3899999999999997,0.3899999999999997
2020-05-04,SU26232RMFS7,ОФЗ 26232,fixed,long,101.225,5.88,5.88,7.422313483915127,9987908.43,5.5,0.3799999999999999,0.3799999999999999
2020-05-05,SU26232RMFS7,ОФЗ 26232,fixed,long,101.73,5.79,5.79,7.419575633127995,8444472496.8,5.5,0.29000000000000004,0.29000000000000004
2020-05-06,SU26232RMFS7,ОФЗ 26232,fixed,long,101.323,5.86,5.86,7.416837782340862,3163872022.72,5.5,0.3600000000000003,0.3600000000000003
2020-05-07,SU26232RMFS7,ОФЗ 26232,fixed,long,101.19,5.88,5.88,7.41409993155373,55845820.1,5.5,0.3799999999999999,0.3799999999999999
2020-05-08,SU26232RMFS7,ОФЗ 26232,fixed,long,101.251,5.87,5.87,7.411362080766598,426205710.47,5.5,0.3700000000000001,0.3700000000000001
2020-05-12,SU26232RMFS7,ОФЗ 26232,fixed,long,102.614,5.64,5.64,7.40041067761807,194976251.14,5.5,0.13999999999999968,0.13999999999999968
2020-05-13,SU26232RMFS7,ОФЗ 26232,fixed,long,102.861,5.6,5.6,7.397672826830938,13411202.37,5.5,0.09999999999999964,0.09999999999999964
2020-05-14,SU26232RMFS7,ОФЗ 26232,fixed,long,102.887,5.6,5.6,7.394934976043806,4796497142.71,5.5,0.09999999999999964,0.09999999999999964
2020-05-15,SU26232RMFS7,ОФЗ 26232,fixed,long,103.182,5.55,5.55,7.392197125256674,5978176976.31,5.5,0.04999999999999982,0.04999999999999982
2020-05-18,SU26232RMFS7,ОФЗ 26232,fixed,long,104.901,5.26,5.26,7.383983572895278,1918595634.47,5.5,-0.2400000000000002,-0.2400000000000002
2020-05-19,SU26232RMFS7,ОФЗ 26232,fixed,long,104.829,5.27,5.27,7.381245722108145,384709155.51,5.5,-0.23000000000000043,-0.23000000000000043
2020-05-20,SU26232RMFS7,ОФЗ 26232,fixed,long,104.985,5.25,5.25,7.378507871321013,5066967041.71,5.5,-0.25,-0.25
2020-05-21,SU26232RMFS7,ОФЗ 26232,fixed,long,105.029,5.24,5.24,7.37577002053388,2277775086.45,5.5,-0.2599999999999998,-0.2599999999999998
2020-05-22,SU26232RMFS7,ОФЗ 26232,fixed,long,104.954,5.25,5.25,7.3730321697467485,2186955091.8,5.5,-0.25,-0.25
2020-05-25,SU26232RMFS7,ОФЗ 26232,fixed,long,104.975,5.25,5.25,7.364818617385352,2209729873.55,5.5,-0.25,-0.25
2020-05-26,SU26232RMFS7,ОФЗ 26232,fixed,long,105.013,5.24,5.24,7.36208076659822,1627287199.9,5.5,-0.2599999999999998,-0.2599999999999998
2020-05-27,SU26232RMFS7,ОФЗ 26232,fixed,long,104.774,5.28,5.28,7.359342915811088,3554831797.99,5.5,-0.21999999999999975,-0.21999999999999975
2020-05-28,SU26232RMFS7,ОФЗ 26232,fixed,long,104.636,5.3,5.3,7.356605065023956,702342726.15,5.5,-0.20000000000000018,-0.20000000000000018
2020-05-29,SU26232RMFS7,ОФЗ 26232,fixed,long,104.666,5.3,5.3,7.353867214236824,713011116.2,5.5,-0.20000000000000018,-0.20000000000000018
2020-06-01,SU26232RMFS7,ОФЗ 26232,fixed,long,104.887,5.26,5.26,7.345653661875428,669317709.98,5.5,-0.2400000000000002,-0.2400000000000002
2020-06-02,SU26232RMFS7,ОФЗ 26232,fixed,long,104.798,5.27,5.27,7.342915811088296,3913346602.44,5.5,-0.23000000000000043,-0.23000000000000043
2020-06-03,SU26232RMFS7,ОФЗ 26232,fixed,long,104.523,5.32,5.32,7.340177960301164,3880573015.31,5.5,-0.17999999999999972,-0.17999999999999972
2020-06-04,SU26232RMFS7,ОФЗ 26232,fixed,long,104.189,5.37,5.37,7.337440109514032,2521047010.03,5.5,-0.1299999999999999,-0.1299999999999999
2020-06-05,SU26232RMFS7,ОФЗ 26232,fixed,long,104.126,5.38,5.38,7.3347022587268995,9060754952.62,5.5,-0.1200000000000001,-0.1200000000000001
2020-06-08,SU26232RMFS7,ОФЗ 26232,fixed,long,103.74,5.45,5.45,7.326488706365503,1282007878.7,5.5,-0.04999999999999982,-0.04999999999999982
2020-06-09,SU26232RMFS7,ОФЗ 26232,fixed,long,103.687,5.46,5.46,7.323750855578371,703553014.14,5.5,-0.040000000000000036,-0.040000000000000036
2020-06-10,SU26232RMFS7,ОФЗ 26232,fixed,long,104.322,5.35,5.35,7.321013004791239,101994093.08,5.5,-0.15000000000000036,-0.15000000000000036
2020-06-11,SU26232RMFS7,ОФЗ 26232,fixed,long,104.042,5.4,5.4,7.318275154004107,446771061.54,5.5,-0.09999999999999964,-0.09999999999999964
2020-06-15,SU26232RMFS7,ОФЗ 26232,fixed,long,104.0,5.4,5.4,7.307323750855578,63679916.58,5.5,-0.09999999999999964,-0.09999999999999964
2020-06-16,SU26232RMFS7,ОФЗ 26232,fixed,long,104.649,5.29,5.29,7.304585900068446,210731361.32,5.5,-0.20999999999999996,-0.20999999999999996
2020-06-17,SU26232RMFS7,ОФЗ 26232,fixed,long,104.803,5.27,5.27,7.301848049281314,3704779829.19,5.5,-0.23000000000000043,-0.23000000000000043
2020-06-18,SU26232RMFS7,ОФЗ 26232,fixed,long,105.033,5.23,5.23,7.299110198494182,72694296.6,5.5,-0.2699999999999996,-0.2699999999999996
2020-06-19,SU26232RMFS7,ОФЗ 26232,fixed,long,105.332,5.18,5.18,7.29637234770705,2000902144.77,5.5,-0.3200000000000003,-0.3200000000000003
2020-06-22,SU26232RMFS7,ОФЗ 26232,fixed,long,104.525,5.31,5.31,7.288158795345653,1037715857.19,4.5,0.8099999999999996,0.8099999999999996
2020-06-23,SU26232RMFS7,ОФЗ 26232,fixed,long,104.521,5.31,5.31,7.285420944558521,1169836568.87,4.5,0.8099999999999996,0.8099999999999996
2020-06-25,SU26232RMFS7,ОФЗ 26232,fixed,long,104.048,5.39,5.39,7.279945242984257,403625752.94,4.5,0.8899999999999997,0.8899999999999997
2020-06-26,SU26232RMFS7,ОФЗ 26232,fixed,long,104.248,5.36,5.36,7.277207392197125,182679011.96,4.5,0.8600000000000003,0.8600000000000003
2020-06-29,SU26232RMFS7,ОФЗ 26232,fixed,long,104.183,5.37,5.37,7.268993839835729,170821534.59,4.5,0.8700000000000001,0.8700000000000001
2020-06-30,SU26232RMFS7,ОФЗ 26232,fixed,long,103.105,5.55,5.55,7.266255989048597,2421454461.47,4.5,1.0499999999999998,1.0499999999999998
2020-07-02,SU26232RMFS7,ОФЗ 26232,fixed,long,103.282,5.52,5.52,7.260780287474333,121023009.5,4.5,1.0199999999999996,1.0199999999999996
2020-07-03,SU26232RMFS7,ОФЗ 26232,fixed,long,102.231,5.7,5.7,7.258042436687201,472599324.11,4.5,1.2000000000000002,1.2000000000000002
2020-07-06,SU26232RMFS7,ОФЗ 26232,fixed,long,102.301,5.69,5.69,7.2498288843258045,4813575.25,4.5,1.1900000000000004,1.1900000000000004
2020-07-07,SU26232RMFS7,ОФЗ 26232,fixed,long,102.67,5.62,5.62,7.247091033538672,225323738.14,4.5,1.12,1.12
2020-07-08,SU26232RMFS7,ОФЗ 26232,fixed,long,103.309,5.51,5.51,7.24435318275154,12712102.47,4.5,1.0099999999999998,1.0099999999999998
2020-07-09,SU26232RMFS7,ОФЗ 26232,fixed,long,103.745,5.44,5.44,7.241615331964408,1106481473.29,4.5,0.9400000000000004,0.9400000000000004
2020-07-10,SU26232RMFS7,ОФЗ 26232,fixed,long,103.312,5.51,5.51,7.238877481177276,43492429.84,4.5,1.0099999999999998,1.0099999999999998
2020-07-13,SU26232RMFS7,ОФЗ 26232,fixed,long,103.66,5.45,5.45,7.230663928815879,430779.6,4.5,0.9500000000000002,0.9500000000000002
2020-07-14,SU26232RMFS7,ОФЗ 26232,fixed,long,103.636,5.46,5.46,7.227926078028747,472755640.91,4.5,0.96,0.96
2020-07-15,SU26232RMFS7,ОФЗ 26232,fixed,long,103.634,5.46,5.46,7.225188227241615,1392847560.67,4.5,0.96,0.96
2020-07-16,SU26232RMFS7,ОФЗ 26232,fixed,long,103.483,5.48,5.48,7.222450376454483,587341369.73,4.5,0.9800000000000004,0.9800000000000004
2020-07-17,SU26232RMFS7,ОФЗ 26232,fixed,long,103.478,5.48,5.48,7.219712525667351,46426471.15,4.5,0.9800000000000004,0.9800000000000004
2020-07-20,SU26232RMFS7,ОФЗ 26232,fixed,long,103.758,5.44,5.44,7.211498973305955,158839724.81,4.5,0.9400000000000004,0.9400000000000004
2020-07-21,SU26232RMFS7,ОФЗ 26232,fixed,long,103.855,5.42,5.42,7.208761122518823,136853804.81,4.5,0.9199999999999999,0.9199999999999999
2020-07-22,SU26232RMFS7,ОФЗ 26232,fixed,long,103.687,5.45,5.45,7.206023271731691,1283587340.02,4.5,0.9500000000000002,0.9500000000000002
2020-07-23,SU26232RMFS7,ОФЗ 26232,fixed,long,103.754,5.44,5.44,7.2032854209445585,38061363.51,4.5,0.9400000000000004,0.9400000000000004
2020-07-24,SU26232RMFS7,ОФЗ 26232,fixed,long,103.535,5.47,5.47,7.200547570157426,1843936960.42,4.5,0.9699999999999998,0.9699999999999998
2020-07-27,SU26232RMFS7,ОФЗ 26232,fixed,long,103.483,5.48,5.48,7.19233401779603,960347590.23,4.25,1.2300000000000004,1.2300000000000004
2020-07-28,SU26232RMFS7,ОФЗ 26232,fixed,long,103.203,5.53,5.53,7.189596167008898,116579097.99,4.25,1.2800000000000002,1.2800000000000002
2020-07-29,SU26232RMFS7,ОФЗ 26232,fixed,long,103.049,5.56,5.56,7.186858316221766,20025438.82,4.25,1.3099999999999996,1.3099999999999996
2020-07-30,SU26232RMFS7,ОФЗ 26232,fixed,long,102.519,5.65,5.65,7.184120465434634,687100394.67,4.25,1.4000000000000004,1.4000000000000004
2020-07-31,SU26232RMFS7,ОФЗ 26232,fixed,long,102.829,5.59,5.59,7.181382614647502,12909094.19,4.25,1.3399999999999999,1.3399999999999999
2020-08-03,SU26232RMFS7,ОФЗ 26232,fixed,long,102.989,5.56,5.56,7.173169062286106,585081130.87,4.25,1.3099999999999996,1.3099999999999996
2020-08-04,SU26232RMFS7,ОФЗ 26232,fixed,long,103.106,5.54,5.54,7.170431211498974,118497043.97,4.25,1.29,1.29
2020-08-05,SU26232RMFS7,ОФЗ 26232,fixed,long,103.236,5.52,5.52,7.167693360711842,65919646.7,4.25,1.2699999999999996,1.2699999999999996
2020-08-06,SU26232RMFS7,ОФЗ 26232,fixed,long,103.062,5.55,5.55,7.1649555099247095,60324597.29,4.25,1.2999999999999998,1.2999999999999998
2020-08-07,SU26232RMFS7,ОФЗ 26232,fixed,long,102.971,5.57,5.57,7.162217659137577,53606021.3,4.25,1.3200000000000003,1.3200000000000003
2020-08-10,SU26232RMFS7,ОФЗ 26232,fixed,long,103.192,5.53,5.53,7.15400410677618,8324496.23,4.25,1.2800000000000002,1.2800000000000002
2020-08-11,SU26232RMFS7,ОФЗ 26232,fixed,long,103.021,5.56,5.56,7.151266255989048,1223906.98,4.25,1.3099999999999996,1.3099999999999996
2020-08-12,SU26232RMFS7,ОФЗ 26232,fixed,long,102.876,5.58,5.58,7.148528405201916,50549525.25,4.25,1.33,1.33
2020-08-13,SU26232RMFS7,ОФЗ 26232,fixed,long,102.729,5.61,5.61,7.145790554414784,3882689.67,4.25,1.3600000000000003,1.3600000000000003
2020-08-14,SU26232RMFS7,ОФЗ 26232,fixed,long,102.373,5.67,5.67,7.143052703627652,67502485.85,4.25,1.42,1.42
2020-08-17,SU26232RMFS7,ОФЗ 26232,fixed,long,101.298,5.86,5.86,7.134839151266256,128781833.61,4.25,1.6100000000000003,1.6100000000000003
