TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE,key_rate,YIELD_KEY_RATE_SPREAD,RATE_KEY_RATE_SPREAD
2021-09-13,SU26238RMFS4,ОФЗ 26238,fixed,long,98.311,7.39,7.39,19.668720054757017,28840385.07,6.75,0.6399999999999997,0.6399999999999997
2021-09-14,SU26238RMFS4,ОФЗ 26238,fixed,long,97.829,7.44,7.44,19.66598220396988,814273184.12,6.75,0.6900000000000004,0.6900000000000004
2021-09-15,SU26238RMFS4,ОФЗ 26238,fixed,long,97.425,7.48,7.48,19.66324435318275,693265145.31,6.75,0.7300000000000004,0.7300000000000004
2021-09-16,SU26238RMFS4,ОФЗ 26238,fixed,long,97.624,7.46,7.46,19.66050650239562,191476520.69,6.75,0.71,0.71
2021-09-17,SU26238RMFS4,ОФЗ 26238,fixed,long,97.401,7.49,7.49,19.65776865160849,140553907.9,6.75,0.7400000000000002,0.7400000000000002
2021-09-20,SU26238RMFS4,ОФЗ 26238,fixed,long,96.899,7.54,7.54,19.64955509924709,488613639.15,6.75,0.79,0.79
2021-09-21,SU26238RMFS4,ОФЗ 26238,fixed,long,97.259,7.5,7.5,19.64681724845996,232129593.45,6.75,0.75,0.75
2021-09-22,SU26238RMFS4,ОФЗ 26238,fixed,long,97.387,7.49,7.49,19.644079397672822,261926477.81,6.75,0.7400000000000002,0.7400000000000002
2021-09-23,SU26238RMFS4,ОФЗ 26238,fixed,long,96.727,7.56,7.56,19.641341546885695,128881781.52,6.75,0.8099999999999996,0.8099999999999996
2021-09-24,SU26238RMFS4,ОФЗ 26238,fixed,long,96.103,7.62,7.62,19.638603696098563,366679436.39,6.75,0.8700000000000001,0.8700000000000001
2021-09-27,SU26238RMFS4,ОФЗ 26238,fixed,long,96.013,7.63,7.63,19.630390143737166,443530234.06,6.75,0.8799999999999999,0.8799999999999999
2021-09-28,SU26238RMFS4,ОФЗ 26238,fixed,long,96.068,7.62,7.62,19.627652292950035,1058082231.79,6.75,0.8700000000000001,0.8700000000000001
2021-09-29,SU26238RMFS4,ОФЗ 26238,fixed,long,96.091,7.62,7.62,19.6249144421629,45932370.12,6.75,0.8700000000000001,0.8700000000000001
2021-09-30,SU26238RMFS4,ОФЗ 26238,fixed,long,95.923,7.64,7.64,19.62217659137577,362606031.18,6.75,0.8899999999999997,0.8899999999999997
2021-10-01,SU26238RMFS4,ОФЗ 26238,fixed,long,95.494,7.68,7.68,19.61943874058864,545409263.6,6.75,0.9299999999999997,0.9299999999999997
2021-10-04,SU26238RMFS4,ОФЗ 26238,fixed,long,95.269,7.71,7.71,19.61122518822724,422814104.21,6.75,0.96,0.96
2021-10-05,SU26238RMFS4,ОФЗ 26238,fixed,long,94.397,7.8,7.8,19.60848733744011,726274446.55,6.75,1.0499999999999998,1.0499999999999998
2021-10-06,SU26238RMFS4,ОФЗ 26238,fixed,long,93.71,7.88,7.88,19.60574948665298,494910455.88,6.75,1.13,1.13
2021-10-07,SU26238RMFS4,ОФЗ 26238,fixed,long,94.252,7.82,7.82,19.603011635865844,417107126.16,6.75,1.0700000000000003,1.0700000000000003
2021-10-08,SU26238RMFS4,ОФЗ 26238,fixed,long,95.314,7.7,7.7,19.600273785078713,118876021.9,6.75,0.9500000000000002,0.9500000000000002
2021-10-11,SU26238RMFS4,ОФЗ 26238,fixed,long,95.207,7.72,7.72,19.592060232717316,135050005.9,6.75,0.9699999999999998,0.9699999999999998
2021-10-12,SU26238RMFS4,ОФЗ 26238,fixed,long,94.69,7.77,7.77,19.589322381930184,76323696.96,6.75,1.0199999999999996,1.0199999999999996
2021-10-13,SU26238RMFS4,ОФЗ 26238,fixed,long,95.113,7.73,7.73,19.586584531143053,52180464.25,6.75,0.9800000000000004,0.9800000000000004
2021-10-14,SU26238RMFS4,ОФЗ 26238,fixed,long,95.337,7.7,7.7,19.58384668035592,803751925.74,6.75,0.9500000000000002,0.9500000000000002
2021-10-15,SU26238RMFS4,ОФЗ 26238,fixed,long,95.256,7.71,7.71,19.581108829568787,333254245.27,6.75,0.96,0.96
2021-10-18,SU26238RMFS4,ОФЗ 26238,fixed,long,94.885,7.75,7.75,19.57289527720739,412855080.79,6.75,1.0,1.0
2021-10-19,SU26238RMFS4,ОФЗ 26238,fixed,long,94.667,7.77,7.77,19.57015742642026,731993623.94,6.75,1.0199999999999996,1.0199999999999996
2021-10-20,SU26238RMFS4,ОФЗ 26238,fixed,long,94.44,7.8,7.8,19.567419575633128,2447241703.68,6.75,1.0499999999999998,1.0499999999999998
2021-10-21,SU26238RMFS4,ОФЗ 26238,fixed,long,94.147,7.83,7.83,19.564681724845997,720286469.7,6.75,1.08,1.08
2021-10-22,SU26238RMFS4,ОФЗ 26238,fixed,long,93.363,7.91,7.91,19.561943874058866,3485813585.49,6.75,1.1600000000000001,1.1600000000000001
2021-10-25,SU26238RMFS4,ОФЗ 26238,fixed,long,92.444,8.02,8.02,19.55373032169747,277966989.76,7.5,0.5199999999999996,0.5199999999999996
2021-10-26,SU26238RMFS4,ОФЗ 26238,fixed,long,92.093,8.06,8.06,19.550992470910337,256051891.37,7.5,0.5600000000000005,0.5600000000000005
2021-10-27,SU26238RMFS4,ОФЗ 26238,fixed,long,92.26,8.04,8.04,19.548254620123203,58134544.32,7.5,0.5399999999999991,0.5399999999999991
2021-10-28,SU26238RMFS4,ОФЗ 26238,fixed,long,91.488,8.12,8.12,19.54551676933607,976817408.23,7.5,0.6199999999999992,0.6199999999999992
2021-10-29,SU26238RMFS4,ОФЗ 26238,fixed,long,91.389,8.13,8.13,19.54277891854894,23991458.75,7.5,0.6300000000000008,0.6300000000000008
2021-11-01,SU26238RMFS4,ОФЗ 26238,fixed,long,90.386,8.25,8.25,19.534565366187543,228674406.26,7.5,0.75,0.75
2021-11-02,SU26238RMFS4,ОФЗ 26238,fixed,long,90.318,8.26,8.26,19.531827515400412,546834225.72,7.5,0.7599999999999998,0.7599999999999998
2021-11-03,SU26238RMFS4,ОФЗ 26238,fixed,long,90.65,8.22,8.22,19.529089664613277,13425916.96,7.5,0.7200000000000006,0.7200000000000006
2021-11-05,SU26238RMFS4,ОФЗ 26238,fixed,long,90.689,8.22,8.22,19.523613963039015,1870011.06,7.5,0.7200000000000006,0.7200000000000006
2021-11-08,SU26238RMFS4,ОФЗ 26238,fixed,long,91.136,8.16,8.16,19.515400410677618,90277428.32,7.5,0.6600000000000001,0.6600000000000001
2021-11-09,SU26238RMFS4,ОФЗ 26238,fixed,long,91.997,8.07,8.07,19.512662559890487,8163934.39,7.5,0.5700000000000003,0.5700000000000003
2021-11-10,SU26238RMFS4,ОФЗ 26238,fixed,long,92.463,8.01,8.01,19.509924709103355,106530510.65,7.5,0.5099999999999998,0.5099999999999998
2021-11-11,SU26238RMFS4,ОФЗ 26238,fixed,long,92.407,8.02,8.02,19.50718685831622,20114200.36,7.5,0.5199999999999996,0.5199999999999996
2021-11-12,SU26238RMFS4,ОФЗ 26238,fixed,long,91.849,8.08,8.08,19.50444900752909,38965834.57,7.5,0.5800000000000001,0.5800000000000001
2021-11-15,SU26238RMFS4,ОФЗ 26238,fixed,long,91.219,8.16,8.16,19.496235455167692,338018815.15,7.5,0.6600000000000001,0.6600000000000001
2021-11-16,SU26238RMFS4,ОФЗ 26238,fixed,long,90.819,8.2,8.2,19.49349760438056,257714795.82,7.5,0.6999999999999993,0.6999999999999993
2021-11-17,SU26238RMFS4,ОФЗ 26238,fixed,long,90.996,8.18,8.18,19.49075975359343,60183174.37,7.5,0.6799999999999997,0.6799999999999997
2021-11-18,SU26238RMFS4,ОФЗ 26238,fixed,long,90.681,8.22,8.22,19.488021902806295,16591817.17,7.5,0.7200000000000006,0.7200000000000006
2021-11-19,SU26238RMFS4,ОФЗ 26238,fixed,long,90.338,8.26,8.26,19.485284052019164,52883151.9,7.5,0.7599999999999998,0.7599999999999998
2021-11-22,SU26238RMFS4,ОФЗ 26238,fixed,long,89.352,8.37,8.37,19.477070499657767,32451708.97,7.5,0.8699999999999992,0.8699999999999992
2021-11-23,SU26238RMFS4,ОФЗ 26238,fixed,long,88.29,8.5,8.5,19.474332648870636,22270599.64,7.5,1.0,1.0
2021-11-24,SU26238RMFS4,ОФЗ 26238,fixed,long,89.173,8.39,8.39,19.471594798083505,27076575.06,7.5,0.8900000000000006,0.8900000000000006
2021-11-25,SU26238RMFS4,ОФЗ 26238,fixed,long,89.697,8.33,8.33,19.468856947296377,404511454.48,7.5,0.8300000000000001,0.8300000000000001
2021-11-26,SU26238RMFS4,ОФЗ 26238,fixed,long,89.705,8.33,8.33,19.46611909650924,193788182.09,7.5,0.8300000000000001,0.8300000000000001
2021-11-29,SU26238RMFS4,ОФЗ 26238,fixed,long,90.499,8.24,8.24,19.457905544147845,821624526.72,7.5,0.7400000000000002,0.7400000000000002
2021-11-30,SU26238RMFS4,ОФЗ 26238,fixed,long,89.843,8.31,8.31,19.45516769336071,279977233.71,7.5,0.8100000000000005,0.8100000000000005
2021-12-01,SU26238RMFS4,ОФЗ 26238,fixed,long,89.939,8.3,8.3,19.45242984257358,212824856.17,7.5,0.8000000000000007,0.8000000000000007
2021-12-02,SU26238RMFS4,ОФЗ 26238,fixed,long,89.111,8.4,8.4,19.449691991786448,6478375.66,7.5,0.9000000000000004,0.9000000000000004
2021-12-03,SU26238RMFS4,ОФЗ 26238,fixed,long,89.474,8.36,8.36,19.446954140999317,2738792.33,7.5,0.8599999999999994,0.8599999999999994
2021-12-06,SU26238RMFS4,ОФЗ 26238,fixed,long,89.133,8.4,8.4,19.43874058863792,26089341.17,7.5,0.9000000000000004,0.9000000000000004
2021-12-07,SU26238RMFS4,ОФЗ 26238,fixed,long,88.341,8.49,8.49,19.43600273785079,14127568.16,7.5,0.9900000000000002,0.9900000000000002
2021-12-08,SU26238RMFS4,ОФЗ 26238,fixed,long,88.488,8.48,8.48,19.433264887063658,28387761.93,7.5,0.9800000000000004,0.9800000000000004
2021-12-09,SU26238RMFS4,ОФЗ 26238,fixed,long,88.837,8.43,8.43,19.430527036276523,444989437.46,7.5,0.9299999999999997,0.9299999999999997
2021-12-10,SU26238RMFS4,ОФЗ 26238,fixed,long,88.851,8.43,8.43,19.42778918548939,907579854.42,7.5,0.9299999999999997,0.9299999999999997
2021-12-13,SU26238RMFS4,ОФЗ 26238,fixed,long,88.605,8.46,8.46,19.419575633127995,283284307.8,7.5,0.9600000000000009,0.9600000000000009
2021-12-14,SU26238RMFS4,ОФЗ 26238,fixed,long,88.133,8.52,8.52,19.416837782340863,1256948806.56,7.5,1.0199999999999996,1.0199999999999996
2021-12-15,SU26238RMFS4,ОФЗ 26238,fixed,long,88.28,8.5,8.5,19.41409993155373,2111623768.7,7.5,1.0,1.0
2021-12-16,SU26238RMFS4,ОФЗ 26238,fixed,long,88.788,8.44,8.44,19.411362080766597,486342160.48,7.5,0.9399999999999995,0.9399999999999995
2021-12-17,SU26238RMFS4,ОФЗ 26238,fixed,long,89.253,8.39,8.39,19.408624229979463,460394221.75,7.5,0.8900000000000006,0.8900000000000006
2021-12-20,SU26238RMFS4,ОФЗ 26238,fixed,long,89.669,8.34,8.34,19.40041067761807,507168379.27,8.5,-0.16000000000000014,-0.16000000000000014
2021-12-21,SU26238RMFS4,ОФЗ 26238,fixed,long,89.331,8.38,8.38,19.397672826830934,951775525.59,8.5,-0.11999999999999922,-0.11999999999999922
2021-12-22,SU26238RMFS4,ОФЗ 26238,fixed,long,88.998,8.42,8.42,19.394934976043807,1459926742.24,8.5,-0.08000000000000007,-0.08000000000000007
2021-12-23,SU26238RMFS4,ОФЗ 26238,fixed,long,88.851,8.43,8.43,19.392197125256672,1292428162.17,8.5,-0.07000000000000028,-0.07000000000000028
2021-12-24,SU26238RMFS4,ОФЗ 26238,fixed,long,88.883,8.43,8.43,19.38945927446954,610343250.67,8.5,-0.07000000000000028,-0.07000000000000028
2021-12-27,SU26238RMFS4,ОФЗ 26238,fixed,long,88.895,8.43,8.43,19.381245722108144,878931814.96,8.5,-0.07000000000000028,-0.07000000000000028
2021-12-28,SU26238RMFS4,ОФЗ 26238,fixed,long,89.024,8.41,8.41,19.378507871321013,1190166207.69,8.5,-0.08999999999999986,-0.08999999999999986
2021-12-29,SU26238RMFS4,ОФЗ 26238,fixed,long,88.945,8.42,8.42,19.37577002053388,431352919.29,8.5,-0.08000000000000007,-0.08000000000000007
2021-12-30,SU26238RMFS4,ОФЗ 26238,fixed,long,89.05,8.41,8.41,19.37303216974675,288976886.91,8.5,-0.08999999999999986,-0.08999999999999986
2022-01-03,SU26238RMFS4,ОФЗ 26238,fixed,long,89.384,8.37,8.37,19.362080766598226,8564801.43,8.5,-0.13000000000000078,-0.13000000000000078
2022-01-04,SU26238RMFS4,ОФЗ 26238,fixed,long,89.676,8.34,8.34,19.359342915811087,4266773.22,8.5,-0.16000000000000014,-0.16000000000000014
2022-01-05,SU26238RMFS4,ОФЗ 26238,fixed,long,89.483,8.36,8.36,19.356605065023956,26260639.87,8.5,-0.14000000000000057,-0.14000000000000057
2022-01-06,SU26238RMFS4,ОФЗ 26238,fixed,long,89.015,8.41,8.41,19.353867214236825,15098678.17,8.5,-0.08999999999999986,-0.08999999999999986
2022-01-10,SU26238RMFS4,ОФЗ 26238,fixed,long,88.449,8.48,8.48,19.342915811088297,31876196.62,8.5,-0.019999999999999574,-0.019999999999999574
2022-01-11,SU26238RMFS4,ОФЗ 26238,fixed,long,88.296,8.5,8.5,19.34017796030116,35761367.13,8.5,0.0,0.0
2022-01-12,SU26238RMFS4,ОФЗ 26238,fixed,long,87.305,8.62,8.62,19.33744010951403,13107923.38,8.5,0.11999999999999922,0.11999999999999922
2022-01-13,SU26238RMFS4,ОФЗ 26238,fixed,long,86.7,8.69,8.69,19.3347022587269,37961466.83,8.5,0.1899999999999995,0.1899999999999995
2022-01-14,SU26238RMFS4,ОФЗ 26238,fixed,long,83.347,9.12,9.12,19.33196440793977,57021114.39,8.5,0.6199999999999992,0.6199999999999992
2022-01-17,SU26238RMFS4,ОФЗ 26238,fixed,long,82.051,9.29,9.29,19.32375085557837,29931472.33,8.5,0.7899999999999991,0.7899999999999991
2022-01-18,SU26238RMFS4,ОФЗ 26238,fixed,long,81.739,9.33,9.33,19.32101300479124,488428906.05,8.5,0.8300000000000001,0.8300000000000001
2022-01-19,SU26238RMFS4,ОФЗ 26238,fixed,long,83.38,9.12,9.12,19.318275154004105,105362281.52,8.5,0.6199999999999992,0.6199999999999992
2022-01-20,SU26238RMFS4,ОФЗ 26238,fixed,long,82.824,9.19,9.19,19.315537303216978,216467676.06,8.5,0.6899999999999995,0.6899999999999995
2022-01-21,SU26238RMFS4,ОФЗ 26238,fixed,long,82.552,9.23,9.23,19.312799452429843,110813513.86,8.5,0.7300000000000004,0.7300000000000004
2022-01-24,SU26238RMFS4,ОФЗ 26238,fixed,long,80.139,9.55,9.55,19.30458590006845,131103398.53,8.5,1.0500000000000007,1.0500000000000007
2022-01-25,SU26238RMFS4,ОФЗ 26238,fixed,long,79.983,9.58,9.58,19.301848049281315,75594340.53,8.5,1.08,1.08
2022-01-26,SU26238RMFS4,ОФЗ 26238,fixed,long,79.765,9.61,9.61,19.299110198494184,34267832.26,8.5,1.1099999999999994,1.1099999999999994
2022-01-27,SU26238RMFS4,ОФЗ 26238,fixed,long,80.157,9.55,9.55,19.29637234770705,114024225.58,8.5,1.0500000000000007,1.0500000000000007
2022-01-28,SU26238RMFS4,ОФЗ 26238,fixed,long,81.888,9.32,9.32,19.29363449691992,30255164.02,8.5,0.8200000000000003,0.8200000000000003
2022-01-31,SU26238RMFS4,ОФЗ 26238,fixed,long,81.884,9.32,9.32,19.28542094455852,52206474.37,8.5,0.8200000000000003,0.8200000000000003
2022-02-01,SU26238RMFS4,ОФЗ 26238,fixed,long,82.096,9.29,9.29,19.28268309377139,21254668.13,8.5,0.7899999999999991,0.7899999999999991
2022-02-02,SU26238RMFS4,ОФЗ 26238,fixed,long,82.54,9.23,9.23,19.279945242984255,57991616.15,8.5,0.7300000000000004,0.7300000000000004
2022-02-03,SU26238RMFS4,ОФЗ 26238,fixed,long,81.991,9.3,9.3,19.277207392197127,210504168.68,8.5,0.8000000000000007,0.8000000000000007
2022-02-04,SU26238RMFS4,ОФЗ 26238,fixed,long,82.087,9.29,9.29,19.274469541409992,24445547.2,8.5,0.7899999999999991,0.7899999999999991
2022-02-07,SU26238RMFS4,ОФЗ 26238,fixed,long,82.139,9.28,9.28,19.266255989048595,4802689.4,8.5,0.7799999999999994,0.7799999999999994
2022-02-08,SU26238RMFS4,ОФЗ 26238,fixed,long,81.938,9.31,9.31,19.263518138261464,30564338.44,8.5,0.8100000000000005,0.8100000000000005
2022-02-09,SU26238RMFS4,ОФЗ 26238,fixed,long,82.072,9.29,9.29,19.260780287474333,9585223.93,8.5,0.7899999999999991,0.7899999999999991
2022-02-10,SU26238RMFS4,ОФЗ 26238,fixed,long,81.81,9.33,9.33,19.2580424366872,30855320.33,8.5,0.8300000000000001,0.8300000000000001
2022-02-11,SU26238RMFS4,ОФЗ 26238,fixed,long,79.761,9.61,9.61,19.255304585900067,519977927.42,8.5,1.1099999999999994,1.1099999999999994
2022-02-14,SU26238RMFS4,ОФЗ 26238,fixed,long,78.865,9.74,9.74,19.247091033538673,693163336.19,9.5,0.2400000000000002,0.2400000000000002
2022-02-15,SU26238RMFS4,ОФЗ 26238,fixed,long,78.777,9.75,9.75,19.24435318275154,100462118.68,9.5,0.25,0.25
2022-02-16,SU26238RMFS4,ОФЗ 26238,fixed,long,80.121,9.56,9.56,19.241615331964407,17462286.64,9.5,0.0600000000000005,0.0600000000000005
2022-02-17,SU26238RMFS4,ОФЗ 26238,fixed,long,79.372,9.67,9.67,19.238877481177276,312019215.44,9.5,0.16999999999999993,0.16999999999999993
2022-02-18,SU26238RMFS4,ОФЗ 26238,fixed,long,79.109,9.7,9.7,19.236139630390145,805715095.83,9.5,0.1999999999999993,0.1999999999999993
2022-02-21,SU26238RMFS4,ОФЗ 26238,fixed,long,78.8075,10.01,10.01,19.227926078028748,363051267.11,9.5,0.5099999999999998,0.5099999999999998
