TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2019-03-14,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,98.897,98.9,98.708,98.708,98.746,98.746,987.0799999999999,1005.5899999999999,-1.2920000000000016,-0.0014264180720088282,8.34,8.35,8.34,163625,161572950.3,48,18.51,1000,7.95,25.92,2026-10-07,7.567419575633128,2085.0,False,False,False,False,False,False,False,98.708,98.746,98.746,8.34,8.35,8.34
2019-03-15,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,98.948,98.948,98.72,98.889,98.812,98.812,988.89,1007.62,-1.1110000000000042,0.0018336912914860282,8.33,8.32,8.33,501014,495102987.57,27,18.73,1000,7.95,25.92,2026-10-07,7.564681724845996,2084.0,False,False,False,False,False,False,False,98.889,98.812,98.812,8.33,8.32,8.33
2019-03-18,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,98.995,99.341,98.9,99.2,99.126,99.126,992.0,1011.39,-0.7999999999999972,0.0031449402865839637,8.27,8.26,8.27,1700125,1686015847.74,61,19.39,1000,7.95,25.92,2026-10-07,7.5564681724846,2082.0,False,False,False,False,False,False,False,99.2,99.126,99.126,8.27,8.26,8.27
2019-03-19,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.25,99.385,99.102,99.152,99.31,99.31,991.52,1011.12,-0.847999999999999,-0.0004838709677419395,8.24,8.27,8.24,2400679,2382726741.7,114,19.6,1000,7.95,25.92,2026-10-07,7.553730321697468,2082.0,False,False,False,False,False,False,False,99.152,99.31,99.31,8.24,8.27,8.24
2019-03-20,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.249,99.401,99.001,99.4,99.244,99.244,994.0000000000001,1013.8200000000002,-0.5999999999999943,0.0025012102630306288,8.25,8.22,8.25,3283369,3257971071.38,216,19.82,1000,7.95,25.92,2026-10-07,7.5509924709103355,2081.0,False,False,False,False,False,False,False,99.4,99.244,99.244,8.25,8.22,8.25
2019-03-21,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.439,100.05,99.439,99.881,99.923,99.923,998.81,1018.8499999999999,-0.11899999999999977,0.004839034205231352,8.12,8.13,8.12,2374680,2373037149.8,110,20.04,1000,7.95,25.92,2026-10-07,7.5482546201232035,2083.0,False,False,False,False,False,False,False,99.881,99.923,99.923,8.12,8.13,8.12
2019-03-22,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.925,99.949,99.414,99.499,99.608,99.608,994.9899999999999,1015.2499999999999,-0.5010000000000048,-0.0038245512159470474,8.18,8.2,8.18,660999,658128772.74,88,20.26,1000,7.95,25.92,2026-10-07,7.545516769336071,2080.0,False,False,False,False,False,False,False,99.499,99.608,99.608,8.18,8.2,8.18
2019-03-25,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.57,100.05,99.57,99.906,99.917,99.917,999.0600000000001,1019.97,-0.09399999999999409,0.004090493371792681,8.12,8.13,8.12,1406379,1405284484.69,80,20.91,1000,7.95,25.92,2026-10-07,7.537303216974675,2079.0,False,False,False,False,False,False,False,99.906,99.917,99.917,8.12,8.13,8.12
2019-03-26,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.906,99.986,99.7,99.7,99.85,99.85,997.0,1018.13,-0.29999999999999716,-0.002061938221928683,8.14,8.16,8.14,1715620,1713038012.14,101,21.13,1000,7.95,25.92,2026-10-07,7.534565366187543,2077.0,False,False,False,False,False,False,False,99.7,99.85,99.85,8.14,8.16,8.14
2019-03-27,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.798,99.798,99.416,99.496,99.56,99.56,994.9599999999999,1016.31,-0.5040000000000049,-0.002046138415245813,8.19,8.2,8.19,1614310,1607042915.12,93,21.35,1000,7.95,25.92,2026-10-07,7.531827515400411,2075.0,False,False,False,False,False,False,False,99.496,99.56,99.56,8.19,8.2,8.19
2019-03-28,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.6,99.647,99.115,99.155,99.269,99.269,991.5500000000001,1013.11,-0.8449999999999989,-0.003427273458229463,8.24,8.27,8.24,2755455,2735218054.95,121,21.56,1000,7.95,25.92,2026-10-07,7.529089664613279,2073.0,False,False,False,False,False,False,False,99.155,99.269,99.269,8.24,8.27,8.24
2019-03-29,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.799,99.8,98.9,98.999,99.311,99.311,989.9899999999999,1011.7699999999999,-1.0010000000000048,-0.0015732943371489228,8.24,8.3,8.24,766348,760770225.88,110,21.78,1000,7.95,25.92,2026-10-07,7.526351813826146,2072.0,False,False,False,False,False,False,False,98.999,99.311,99.311,8.24,8.3,8.24
2019-04-01,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.6,99.6,98.705,98.85,98.863,98.863,988.4999999999999,1010.9299999999998,-1.1500000000000057,-0.0015050657077344543,8.32,8.32,8.32,892771,882622537.76,134,22.43,1000,7.95,25.92,2026-10-07,7.51813826146475,2067.0,False,False,False,False,False,False,False,98.85,98.863,98.863,8.32,8.32,8.32
2019-04-02,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.712,99.712,98.649,98.65,98.747,98.747,986.5,1009.15,-1.3499999999999943,-0.002023267577137,8.34,8.36,8.34,850375,839564656.43,149,22.65,1000,7.95,25.92,2026-10-07,7.515400410677618,2066.0,False,False,False,False,False,False,False,98.65,98.747,98.747,8.34,8.36,8.34
2019-04-03,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,98.779,98.799,98.6,98.71,98.7,98.7,987.1,1009.97,-1.2900000000000063,0.0006082108464267044,8.35,8.35,8.35,2659439,2624909348.95,167,22.87,1000,7.95,25.92,2026-10-07,7.512662559890486,2065.0,False,False,False,False,False,False,False,98.71,98.7,98.7,8.35,8.35,8.35
2019-04-04,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,98.71,98.75,98.59,98.75,98.681,98.681,987.5,1010.59,-1.25,0.00040522743389725946,8.36,8.34,8.36,3950408,3898193725.34,150,23.09,1000,7.95,25.92,2026-10-07,7.509924709103354,2063.0,False,False,False,False,False,False,False,98.75,98.681,98.681,8.36,8.34,8.36
2019-04-05,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,98.8,99.198,98.799,99.095,98.872,98.872,990.95,1014.26,-0.9050000000000011,0.0034936708860759946,8.32,8.28,8.32,3894334,3850602466.71,145,23.31,1000,7.95,25.92,2026-10-07,7.507186858316222,2063.0,False,False,False,False,False,False,False,99.095,98.872,98.872,8.32,8.28,8.32
2019-04-08,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.551,99.551,99.05,99.3,99.286,99.286,993.0,1016.96,-0.7000000000000028,0.0020687219334980522,8.24,8.24,8.24,986702,979617864.24,67,23.96,1000,7.95,25.92,2026-10-07,7.498973305954825,2062.0,False,False,False,False,False,False,False,99.3,99.286,99.286,8.24,8.24,8.24
2019-04-09,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.428,99.499,99.163,99.2,99.309,99.309,992.0,1016.18,-0.7999999999999972,-0.001007049345417843,8.24,8.26,8.24,1444788,1434345930.02,82,24.18,1000,7.95,25.92,2026-10-07,7.496235455167693,2061.0,False,False,False,False,False,False,False,99.2,99.309,99.309,8.24,8.26,8.24
2019-04-10,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.8,99.8,99.104,99.6,99.462,99.462,996.0,1020.4,-0.4000000000000057,0.004032258064516014,8.21,8.18,8.21,1968113,1957545012.6,176,24.4,1000,7.95,25.92,2026-10-07,7.493497604380561,2061.0,False,False,False,False,False,False,False,99.6,99.462,99.462,8.21,8.18,8.21
2019-04-11,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.981,99.981,99.485,99.698,99.571,99.571,996.98,1021.59,-0.3020000000000067,0.000983935742971953,8.19,8.16,8.19,872487,868940398.73,79,24.61,1000,7.95,25.92,2026-10-07,7.490759753593429,2060.0,False,False,False,False,False,False,False,99.698,99.571,99.571,8.19,8.16,8.19
2019-04-12,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.798,99.798,99.405,99.62,99.584,99.584,996.2,1021.0300000000001,-0.37999999999999545,-0.0007823627354609508,8.19,8.18,8.19,1476697,1470591777.73,106,24.83,1000,7.95,25.92,2026-10-07,7.488021902806297,2059.0,False,False,False,False,False,False,False,99.62,99.584,99.584,8.19,8.18,8.19
2019-04-15,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.619,99.62,99.357,99.448,99.481,99.481,994.4799999999999,1019.9599999999999,-0.5520000000000067,-0.00172656093154,8.21,8.21,8.21,1629485,1619710213.55,124,25.48,1000,7.95,25.92,2026-10-07,7.479808350444901,2056.0,False,False,False,False,False,False,False,99.448,99.481,99.481,8.21,8.21,8.21
2019-04-16,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.508,99.514,99.3,99.439,99.368,99.368,994.3899999999999,1020.0899999999999,-0.561000000000007,-9.049955755768835e-05,8.23,8.21,8.23,2195653,2181910323.82,159,25.7,1000,7.95,25.92,2026-10-07,7.477070499657769,2054.0,False,False,False,False,False,False,False,99.439,99.368,99.368,8.23,8.21,8.23
2019-04-17,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.9,99.9,99.4,99.43,99.481,99.481,994.3000000000001,994.3000000000001,-0.5699999999999932,-9.050774846874887e-05,8.21,8.22,8.21,13176415,13110703912.08,403,0.0,1000,7.95,39.64,2026-10-07,7.474332648870637,2107.0,False,False,False,False,False,False,False,99.43,99.481,99.481,8.21,8.22,8.21
2019-04-18,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.558,99.559,99.3,99.42,99.387,99.387,994.1999999999999,994.42,-0.5799999999999983,-0.00010057326762547003,8.22,8.22,8.22,3062949,3043764624.0,228,0.22,1000,7.95,39.64,2026-10-07,7.471594798083505,2106.0,False,False,False,False,False,False,False,99.42,99.387,99.387,8.22,8.22,8.22
2019-04-19,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.479,99.495,99.399,99.449,99.424,99.424,994.49,994.9300000000001,-0.5510000000000019,0.00029169181251242904,8.22,8.21,8.22,271351,269786752.29,121,0.44,1000,7.95,39.64,2026-10-07,7.468856947296373,2105.0,False,False,False,False,False,False,False,99.449,99.424,99.424,8.22,8.21,8.22
2019-04-22,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.9,99.9,99.371,99.42,99.436,99.436,994.1999999999999,995.29,-0.5799999999999983,-0.0002916067532101607,8.21,8.22,8.21,676945,673125714.63,108,1.09,1000,7.95,39.64,2026-10-07,7.460643394934976,2102.0,False,False,False,False,False,False,False,99.42,99.436,99.436,8.21,8.22,8.21
2019-04-23,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.47,99.473,99.307,99.399,99.362,99.362,993.99,995.3,-0.6009999999999991,-0.0002112251056125558,8.23,8.22,8.23,2676105,2658990068.89,125,1.31,1000,7.95,39.64,2026-10-07,7.457905544147844,2101.0,False,False,False,False,False,False,False,99.399,99.362,99.362,8.23,8.22,8.23
2019-04-24,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.399,99.749,99.3,99.429,99.423,99.423,994.29,995.81,-0.570999999999998,0.0003018139015482646,8.22,8.22,8.22,1610756,1601284059.59,108,1.52,1000,7.95,39.64,2026-10-07,7.455167693360712,2100.0,False,False,False,False,False,False,False,99.429,99.423,99.423,8.22,8.22,8.22
2019-04-25,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.499,99.5,99.262,99.3,99.3,99.3,993.0,994.74,-0.7000000000000028,-0.0012974082008267995,8.24,8.24,8.24,340204,337801271.35,122,1.74,1000,7.95,39.64,2026-10-07,7.452429842573579,2099.0,False,False,False,False,False,False,False,99.3,99.3,99.3,8.24,8.24,8.24
2019-04-26,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.261,99.69,99.26,99.501,99.463,99.463,995.0100000000001,996.9700000000001,-0.4989999999999952,0.002024169184290159,8.21,8.2,8.21,5477057,5447955542.14,117,1.96,1000,7.95,39.64,2026-10-07,7.449691991786447,2098.0,False,False,False,False,False,False,False,99.501,99.463,99.463,8.21,8.2,8.21
2019-04-29,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.668,99.848,99.5,99.756,99.75,99.75,997.56,1000.17,-0.24399999999999977,0.0025627883136851715,8.15,8.15,8.15,441875,440820521.73,85,2.61,1000,7.95,39.64,2026-10-07,7.441478439425051,2096.0,False,False,False,False,False,False,False,99.756,99.75,99.75,8.15,8.15,8.15
2019-04-30,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,99.757,100.148,99.681,99.902,99.973,99.973,999.02,1001.85,-0.09799999999999898,0.001463571113516915,8.11,8.13,8.11,320461,320095763.05,125,2.83,1000,7.95,39.64,2026-10-07,7.438740588637919,2096.0,False,False,False,False,False,False,False,99.902,99.973,99.973,8.11,8.13,8.11
2019-05-02,SU26226RMFS9,ОФЗ-ПД 26226,ОФЗ 26226,TQOB,fixed,short_fixed_selected,long,long,100.01,100.14,99.95,100.0,100.004,100.004,1000.0,1003.27,0.0,0.0009809613421152275,8.11,8.11,8.11,1366,1366049.06,24,3.27,1000,7.95,39.64,2026-10-07,7.433264887063655,2094.0,False,False,False,False,False,False,False,100.0,100.004,100.004,8.11,8.11,8.11
