TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2023-12-20,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.908,98.762,97.796,98.524,97.999,97.999,985.24,993.8100000000001,-1.475999999999999,0.00534693877551029,0.0,,0.0,106539,104406935.82,190,8.57,1000,0.0,0.0,2037-08-12,13.645448323066393,,False,False,False,False,False,False,False,98.524,97.999,97.999,0.0,,0.0
2023-12-21,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.524,98.524,97.64,98.385,98.275,98.275,983.85,992.84,-1.6149999999999949,-0.0014108237586780703,0.0,,0.0,33201,32628165.69,212,8.99,1000,0.0,0.0,2037-08-12,13.64271047227926,,False,False,False,False,False,False,False,98.385,98.275,98.275,0.0,,0.0
2023-12-22,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.101,98.489,97.752,98.175,98.204,98.204,981.75,991.17,-1.8250000000000028,-0.002134471718249764,0.0,,0.0,3406,3344826.9,147,9.42,1000,0.0,0.0,2037-08-12,13.639972621492129,,False,False,False,False,False,False,False,98.175,98.204,98.204,0.0,,0.0
2023-12-25,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.293,99.548,98.177,98.5,98.451,98.451,985.0,995.71,-1.5,0.003310415075121087,0.0,,0.0,14726,14497907.33,210,10.71,1000,0.0,0.0,2037-08-12,13.631759069130732,,False,False,False,False,False,False,False,98.5,98.451,98.451,0.0,,0.0
2023-12-26,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.165,98.89,98.164,98.833,98.766,98.766,988.3299999999999,999.4699999999999,-1.1670000000000016,0.0033807106598984227,0.0,,0.0,10567,10436644.18,147,11.14,1000,0.0,0.0,2037-08-12,13.6290212183436,,False,False,False,False,False,False,False,98.833,98.766,98.766,0.0,,0.0
2023-12-27,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.898,98.899,98.369,98.8,98.658,98.658,988.0,999.56,-1.2000000000000028,-0.0003338965730069754,0.0,,0.0,5732,5655097.57,120,11.56,1000,0.0,0.0,2037-08-12,13.626283367556468,,False,False,False,False,False,False,False,98.8,98.658,98.658,0.0,,0.0
2023-12-28,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.797,99.992,98.606,99.35,98.7345,98.7345,993.4999999999999,1005.4799999999999,-0.6500000000000057,0.005566801619433237,0.0,,0.0,2015,1990884.93,134,11.98,1000,0.0,0.0,2037-08-12,13.623545516769337,,False,True,False,False,False,True,True,99.992,98.803,98.803,0.0,,0.0
2023-12-29,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.941,103.021,98.515,99.495,99.373,99.373,994.95,1007.35,-0.5049999999999955,0.0014594866633115267,0.0,,0.0,4817,4786775.48,165,12.4,1000,0.0,0.0,2037-08-12,13.620807665982204,,False,False,False,False,False,False,False,99.495,99.373,99.373,0.0,,0.0
2024-01-03,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,102.719,102.719,98.61,99.215,99.123,99.123,992.1500000000001,1006.6500000000001,-0.7849999999999966,-0.0028142117694356372,0.0,,0.0,2166,2147002.74,109,14.5,1000,0.0,0.0,2037-08-12,13.607118412046544,,False,False,False,False,False,False,False,99.215,99.123,99.123,0.0,,0.0
2024-01-04,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,99.0,99.215,98.9,99.08,99.033,99.033,990.8000000000001,1005.72,-0.9200000000000017,-0.0013606813485864677,0.0,,0.0,2170,2149010.4,68,14.92,1000,0.0,0.0,2037-08-12,13.604380561259411,,False,False,False,False,False,False,False,99.08,99.033,99.033,0.0,,0.0
2024-01-05,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,99.2,99.2,98.931,99.107,99.099,99.099,991.07,1006.4000000000001,-0.8930000000000007,0.0002725070649980399,0.0,,0.0,2122,2102874.65,56,15.33,1000,0.0,0.0,2037-08-12,13.60164271047228,,False,False,False,False,False,False,False,99.107,99.099,99.099,0.0,,0.0
2024-01-08,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,99.185,99.186,98.951,99.086,99.095,99.095,990.86,1007.45,-0.9140000000000015,-0.0002118921973220944,0.0,,0.0,924,915636.84,71,16.59,1000,0.0,0.0,2037-08-12,13.593429158110883,,False,False,False,False,False,False,False,99.086,99.095,99.095,0.0,,0.0
2024-01-09,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,99.0,99.185,98.942,99.184,99.098,99.098,991.8399999999999,1008.8499999999999,-0.8160000000000025,0.0009890398239913445,0.0,,0.0,1454,1440890.64,72,17.01,1000,0.0,0.0,2037-08-12,13.59069130732375,,False,False,False,False,False,False,False,99.184,99.098,99.098,0.0,,0.0
2024-01-10,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,99.044,99.179,98.806,99.051,98.965,98.965,990.51,1007.93,-0.9489999999999981,-0.0013409420874334055,0.0,,0.0,9613,9513501.97,107,17.42,1000,0.0,0.0,2037-08-12,13.587953456536619,,False,False,False,False,False,False,False,99.051,98.965,98.965,0.0,,0.0
2024-01-11,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,99.107,99.107,98.801,98.999,99.0,99.0,989.9899999999999,1007.8299999999999,-1.0010000000000048,-0.000524982079938674,0.0,,0.0,5203,5150976.01,68,17.84,1000,0.0,0.0,2037-08-12,13.585215605749486,,False,False,False,False,False,False,False,98.999,99.0,99.0,0.0,,0.0
2024-01-12,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.817,99.007,98.602,98.978,98.865,98.865,989.78,1008.04,-1.0220000000000056,-0.00021212335478137945,0.0,,0.0,1560,1542298.41,135,18.26,1000,0.0,0.0,2037-08-12,13.582477754962355,,False,False,False,False,False,False,False,98.978,98.865,98.865,0.0,,0.0
2024-01-15,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.979,98.98,98.609,98.61,98.712,98.712,986.1,1005.61,-1.3900000000000006,-0.003717997938935902,0.0,,0.0,2290,2260502.62,111,19.51,1000,0.0,0.0,2037-08-12,13.574264202600958,,False,False,False,False,False,False,False,98.61,98.712,98.712,0.0,,0.0
2024-01-16,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.862,98.868,98.614,98.67,98.821,98.821,986.7,1006.63,-1.3299999999999983,0.0006084575600850961,0.0,,0.0,3452,3411299.82,58,19.93,1000,0.0,0.0,2037-08-12,13.571526351813826,,False,False,False,False,False,False,False,98.67,98.821,98.821,0.0,,0.0
2024-01-17,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.653,98.8,98.3,98.794,98.788,98.788,987.9399999999999,1008.29,-1.206000000000003,0.001256714300192474,0.0,,0.0,30718,30345722.8,88,20.35,1000,0.0,0.0,2037-08-12,13.568788501026694,,False,False,False,False,False,False,False,98.794,98.788,98.788,0.0,,0.0
