TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2020-12-16,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.49,100.49,100.39,100.49,100.411,100.411,1004.8999999999999,1010.3699999999999,0.4899999999999949,0.0010958358238692956,5.71,5.7,5.71,702,704887.9,16,5.47,1000,5.7,30.61,2028-05-17,7.416837782340862,2236.0,False,False,False,False,False,False,False,100.49,100.411,100.411,5.71,5.7,5.71
2020-12-17,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.55,100.55,100.26,100.52,100.472,100.472,1005.1999999999998,1010.8199999999998,0.519999999999996,0.0002985371678774218,5.7,5.69,5.7,976,980020.35,15,5.62,1000,5.7,30.61,2028-05-17,7.41409993155373,2235.0,False,False,False,False,False,False,False,100.52,100.472,100.472,5.7,5.69,5.7
2020-12-18,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.72,100.72,100.39,100.39,100.528,100.528,1003.9,1009.68,0.39000000000000057,-0.0012932749701551893,5.69,5.71,5.69,6115,6147262.47,23,5.78,1000,5.7,30.61,2028-05-17,7.411362080766598,2234.0,False,False,False,False,False,False,False,100.39,100.528,100.528,5.69,5.71,5.69
2020-12-21,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.55,100.55,100.1,100.1,100.286,100.286,1000.9999999999999,1007.2499999999999,0.09999999999999432,-0.0028887339376432175,5.73,5.76,5.73,821751,824097749.86,57,6.25,1000,5.7,30.61,2028-05-17,7.403148528405202,2231.0,False,False,False,False,False,False,False,100.1,100.286,100.286,5.73,5.76,5.73
2020-12-22,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.15,100.15,100.099,100.099,100.103,100.103,1000.99,1007.39,0.09900000000000375,-9.990009989913062e-06,5.76,5.76,5.76,11524,11535831.39,32,6.4,1000,5.7,30.61,2028-05-17,7.40041067761807,2229.0,False,False,False,False,False,False,False,100.099,100.103,100.103,5.76,5.76,5.76
2020-12-23,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.05,100.139,100.0,100.09,100.038,100.038,1000.9000000000001,1007.46,0.09000000000000341,-8.991098812172194e-05,5.77,5.76,5.77,10450,10454021.46,61,6.56,1000,5.7,30.61,2028-05-17,7.397672826830938,2228.0,False,False,False,False,False,False,False,100.09,100.038,100.038,5.77,5.76,5.77
2020-12-24,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.5,100.5,100.13,100.195,100.158,100.158,1001.9499999999999,1008.67,0.19499999999999318,0.0010490558497351365,5.75,5.75,5.75,21644,21681418.5,37,6.72,1000,5.7,30.61,2028-05-17,7.394934976043806,2227.0,False,False,False,False,False,False,False,100.195,100.158,100.158,5.75,5.75,5.75
2020-12-25,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.193,100.193,99.9,100.193,99.922,99.922,1001.93,1008.8,0.19299999999999784,-1.9961075901964165e-05,5.79,5.75,5.79,67702,67649173.54,44,6.87,1000,5.7,30.61,2028-05-17,7.392197125256674,2226.0,False,False,False,False,False,False,False,100.193,99.922,99.922,5.79,5.75,5.79
2020-12-28,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.0,100.0,99.751,99.9,99.9,99.9,999.0000000000001,1006.3400000000001,-0.09999999999999432,-0.002924355992933614,5.8,5.8,5.8,217901,217683064.57,82,7.34,1000,5.7,30.61,2028-05-17,7.383983572895278,2222.0,False,False,False,False,False,False,False,99.9,99.9,99.9,5.8,5.8,5.8
2020-12-29,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.9,100.195,99.75,99.751,99.899,99.899,997.51,1005.01,-0.24899999999999523,-0.0014914914914915256,5.8,5.82,5.8,75360,75283536.49,71,7.5,1000,5.7,30.61,2028-05-17,7.381245722108145,2221.0,False,False,False,False,False,False,False,99.751,99.899,99.899,5.8,5.82,5.8
2020-12-30,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.001,103.584,99.001,99.9,99.904,99.904,999.0000000000001,1006.6500000000001,-0.09999999999999432,0.0014937193612094557,5.8,5.8,5.8,31698,31667540.22,50,7.65,1000,5.7,30.61,2028-05-17,7.378507871321013,2220.0,False,False,False,False,False,False,False,99.9,99.904,99.904,5.8,5.8,5.8
2021-01-04,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,101.255,101.255,100.001,100.05,100.189,100.189,1000.5,1008.93,0.04999999999999716,0.0015015015015014122,5.75,5.77,5.75,1051,1052982.51,26,8.43,1000,5.7,30.61,2028-05-17,7.364818617385352,2216.0,False,False,False,False,False,False,False,100.05,100.189,100.189,5.75,5.77,5.75
2021-01-05,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.8,100.8,100.2,100.2,100.3,100.3,1002.0,1010.59,0.20000000000000284,0.0014992503748125774,5.73,5.74,5.73,1090,1093265.97,35,8.59,1000,5.7,30.61,2028-05-17,7.36208076659822,2216.0,False,False,False,False,False,False,False,100.2,100.3,100.3,5.73,5.74,5.73
2021-01-06,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.35,100.35,100.2,100.35,100.303,100.303,1003.4999999999999,1012.2499999999999,0.3499999999999943,0.0014970059880239361,5.73,5.72,5.73,2348,2355118.0,18,8.75,1000,5.7,30.61,2028-05-17,7.359342915811088,2215.0,False,False,False,False,False,False,False,100.35,100.303,100.303,5.73,5.72,5.73
2021-01-08,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.35,100.35,100.2,100.34,100.342,100.342,1003.4000000000001,1012.46,0.3400000000000034,-9.965122072741472e-05,5.72,5.72,5.72,707,709417.6,19,9.06,1000,5.7,30.61,2028-05-17,7.353867214236824,2213.0,False,False,False,False,False,False,False,100.34,100.342,100.342,5.72,5.72,5.72
2021-01-11,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.199,100.199,99.9,99.99,99.99,99.99,999.8999999999999,1009.4299999999998,-0.010000000000005116,-0.0034881403229022334,5.78,5.78,5.78,2995,2994703.04,52,9.53,1000,5.7,30.61,2028-05-17,7.345653661875428,2209.0,False,False,False,False,False,False,False,99.99,99.99,99.99,5.78,5.78,5.78
2021-01-12,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,100.29,100.29,99.556,99.556,99.61,99.61,995.56,1005.2399999999999,-0.4440000000000026,-0.00434043404340434,5.85,5.86,5.85,27127,27021315.95,43,9.68,1000,5.7,30.61,2028-05-17,7.342915811088296,2207.0,False,False,False,False,False,False,False,99.556,99.61,99.61,5.85,5.86,5.85
2021-01-13,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.549,99.549,99.25,99.298,99.374,99.374,992.98,1002.82,-0.7019999999999982,-0.002591506287918266,5.89,5.9,5.89,101922,101284100.87,130,9.84,1000,5.7,30.61,2028-05-17,7.340177960301164,2205.0,False,False,False,False,False,False,False,99.298,99.374,99.374,5.89,5.9,5.89
2021-01-14,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.43,99.43,99.198,99.199,99.232,99.232,991.9899999999999,1001.9899999999999,-0.8010000000000019,-0.0009969989325062656,5.91,5.92,5.91,362388,359603193.65,117,10.0,1000,5.7,30.61,2028-05-17,7.337440109514032,2204.0,False,False,False,False,False,False,False,99.199,99.232,99.232,5.91,5.92,5.91
2021-01-15,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.25,99.25,98.7,98.999,98.963,98.963,989.9899999999999,1000.1399999999999,-1.0010000000000048,-0.00201614935634431,5.96,5.95,5.96,289894,286888163.44,131,10.15,1000,5.7,30.61,2028-05-17,7.3347022587268995,2202.0,False,False,False,False,False,False,False,98.999,98.963,98.963,5.96,5.95,5.96
2021-01-18,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.25,99.25,98.989,98.99,99.122,99.122,989.9,1000.52,-1.0100000000000051,-9.091000919203562e-05,5.93,5.96,5.93,4560,4519942.49,55,10.62,1000,5.7,30.61,2028-05-17,7.326488706365503,2199.0,False,False,False,False,False,False,False,98.99,99.122,99.122,5.93,5.96,5.93
2021-01-19,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.339,99.339,98.9,99.099,98.91,98.91,990.99,1001.77,-0.9009999999999962,0.0011011213253864227,5.97,5.94,5.97,23262,23008559.59,25,10.78,1000,5.7,30.61,2028-05-17,7.323750855578371,2198.0,False,False,False,False,False,False,False,99.099,98.91,98.91,5.97,5.94,5.97
2021-01-20,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.901,99.378,98.37,98.999,98.878,98.878,989.9899999999999,1000.9199999999998,-1.0010000000000048,-0.0010090919181828806,5.98,5.95,5.98,14598,14434282.15,115,10.93,1000,5.7,30.61,2028-05-17,7.321013004791239,2196.0,False,False,False,False,False,False,False,98.999,98.878,98.878,5.98,5.95,5.98
2021-01-21,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.2,99.2,98.76,98.89,99.066,99.066,988.9,999.99,-1.1099999999999994,-0.0011010212224364935,5.94,5.97,5.94,3514,3481166.24,35,11.09,1000,5.7,30.61,2028-05-17,7.318275154004107,2196.0,False,False,False,False,False,False,False,98.89,99.066,99.066,5.94,5.97,5.94
2021-01-22,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.199,99.2,98.37,98.37,98.508,98.508,983.7,994.94,-1.6299999999999955,-0.005258367883506865,6.04,6.07,6.04,905,891501.82,82,11.24,1000,5.7,30.61,2028-05-17,7.315537303216975,2193.0,False,False,False,False,False,False,False,98.37,98.508,98.508,6.04,6.07,6.04
2021-01-25,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.3,99.3,98.3,98.7,98.916,98.916,987.0,998.71,-1.2999999999999972,0.0033546813052760527,5.97,6.01,5.97,387,382805.34,26,11.71,1000,5.7,30.61,2028-05-17,7.307323750855578,2192.0,False,False,False,False,False,False,False,98.7,98.916,98.916,5.97,6.01,5.97
2021-01-26,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.401,99.36,98.299,98.299,98.409,98.409,982.99,994.86,-1.7009999999999934,-0.004062816616008047,6.06,6.08,6.06,1068,1051010.65,62,11.87,1000,5.7,30.61,2028-05-17,7.304585900068446,2189.0,False,False,False,False,False,False,False,98.299,98.409,98.409,6.06,6.08,6.06
2021-01-27,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.076,99.101,98.0,98.4,98.276,98.276,984.0000000000001,996.0300000000001,-1.5999999999999943,0.0010274773904108692,6.08,6.06,6.08,100399,98668082.1,59,12.03,1000,5.7,30.61,2028-05-17,7.301848049281314,2188.0,False,False,False,False,False,False,False,98.4,98.276,98.276,6.08,6.06,6.08
2021-01-28,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.899,98.899,97.917,98.285,97.998,97.998,982.85,995.03,-1.7150000000000034,-0.0011686991869919172,6.13,6.08,6.13,59613,58419787.94,74,12.18,1000,5.7,30.61,2028-05-17,7.299110198494182,2186.0,False,False,False,False,False,False,False,98.285,97.998,97.998,6.13,6.08,6.13
2021-01-29,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.9,98.9,97.901,98.089,98.291,98.291,980.89,993.23,-1.9110000000000014,-0.0019942005392480366,6.08,6.12,6.08,20122,19778107.71,54,12.34,1000,5.7,30.61,2028-05-17,7.29637234770705,2186.0,False,False,False,False,False,False,False,98.089,98.291,98.291,6.08,6.12,6.08
2021-02-01,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.5,99.087,98.27,98.27,98.334,98.334,982.6999999999999,995.5099999999999,-1.730000000000004,0.0018452629754610594,6.07,6.08,6.07,1059,1041352.33,30,12.81,1000,5.7,30.61,2028-05-17,7.2881587953456535,2183.0,False,False,False,False,False,False,False,98.27,98.334,98.334,6.07,6.08,6.07
2021-02-02,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.9,98.9,98.011,98.188,98.384,98.384,981.88,994.84,-1.8119999999999976,-0.0008344357382720213,6.06,6.1,6.06,941,925795.64,32,12.96,1000,5.7,30.61,2028-05-17,7.285420944558521,2182.0,False,False,False,False,False,False,False,98.188,98.384,98.384,6.06,6.1,6.06
2021-02-03,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.3,98.3,97.7,97.99,97.774,97.774,979.9,993.02,-2.010000000000005,-0.0020165396993523377,6.17,6.13,6.17,50716,49551110.55,91,13.12,1000,5.7,30.61,2028-05-17,7.282683093771389,2179.0,False,False,False,False,False,False,False,97.99,97.774,97.774,6.17,6.13,6.17
2021-02-04,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.5,98.5,97.5,98.0,97.926,97.926,980.0,993.27,-2.0,0.00010205122971740366,6.15,6.13,6.15,222066,217720293.4,87,13.27,1000,5.7,30.61,2028-05-17,7.279945242984257,2179.0,False,False,False,False,False,False,False,98.0,97.926,97.926,6.15,6.13,6.15
2021-02-05,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.49,98.5,98.033,98.479,98.464,98.464,984.79,998.2199999999999,-1.5210000000000008,0.004887755102040758,6.05,6.05,6.05,165936,163387205.84,56,13.43,1000,5.7,30.61,2028-05-17,7.277207392197125,2179.0,False,False,False,False,False,False,False,98.479,98.464,98.464,6.05,6.05,6.05
2021-02-08,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.7,99.84,98.07,98.598,99.531,99.531,985.98,999.88,-1.402000000000001,0.001208379451456576,5.86,6.03,5.86,15288,15137345.43,85,13.9,1000,5.7,30.61,2028-05-17,7.268993839835729,2179.0,False,False,False,False,False,False,False,98.598,99.531,99.531,5.86,6.03,5.86
2021-02-09,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.279,99.279,98.07,98.399,98.502,98.502,983.99,998.05,-1.600999999999999,-0.00201829651717067,6.04,6.06,6.04,26092,25701104.41,65,14.06,1000,5.7,30.61,2028-05-17,7.266255989048597,2175.0,False,False,False,False,False,False,False,98.399,98.502,98.502,6.04,6.06,6.04
2021-02-10,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,99.1,99.1,97.789,97.8,98.16,98.16,978.0,992.21,-2.200000000000003,-0.006087460238417108,6.1,6.17,6.1,1208,1185768.67,83,14.21,1000,5.7,30.61,2028-05-17,7.263518138261465,2173.0,False,False,False,False,False,False,False,97.8,98.16,98.16,6.1,6.17,6.1
2021-02-11,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.305,98.305,97.5,97.749,97.623,97.623,977.49,991.86,-2.2510000000000048,-0.0005214723926381115,6.2,6.18,6.2,28136,27467183.16,91,14.37,1000,5.7,30.61,2028-05-17,7.260780287474333,2171.0,False,False,False,False,False,False,False,97.749,97.623,97.623,6.2,6.18,6.2
2021-02-12,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,98.1,98.1,96.8,96.997,97.308,97.308,969.97,984.49,-3.003,-0.00769317333169639,6.26,6.31,6.26,57672,55948896.61,123,14.52,1000,5.7,30.61,2028-05-17,7.258042436687201,2169.0,False,False,False,False,False,False,False,96.997,97.308,97.308,6.26,6.31,6.26
2021-02-15,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,97.5,98.35,96.108,96.25,96.799,96.799,962.5,977.49,-3.75,-0.007701269111415776,6.35,6.45,6.35,25815,24988681.68,132,14.99,1000,5.7,30.61,2028-05-17,7.2498288843258045,2164.0,False,False,False,False,False,False,False,96.25,96.799,96.799,6.35,6.45,6.35
2021-02-16,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,97.098,97.098,95.05,95.44,95.102,95.102,954.4,969.55,-4.560000000000002,-0.008415584415584432,6.66,6.6,6.66,1350566,1284410686.97,238,15.15,1000,5.7,30.61,2028-05-17,7.2470910335386725,2158.0,False,False,False,False,False,False,False,95.44,95.102,95.102,6.66,6.6,6.66
2021-02-17,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,95.9,96.3,95.21,95.499,95.492,95.492,954.99,970.3,-4.501000000000005,0.0006181894383905373,6.59,6.59,6.59,1242225,1186390435.1,194,15.31,1000,5.7,30.61,2028-05-17,7.24435318275154,2158.0,False,False,False,False,False,False,False,95.499,95.492,95.492,6.59,6.59,6.59
2021-02-18,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,96.3,96.3,95.5,95.6,95.679,95.679,956.0,971.46,-4.400000000000006,0.001057602697410509,6.56,6.57,6.56,3499881,3348893068.14,193,15.46,1000,5.7,30.61,2028-05-17,7.241615331964408,2158.0,False,False,False,False,False,False,False,95.6,95.679,95.679,6.56,6.57,6.56
2021-02-19,SU26236RMFS8,ОФЗ-ПД 26236,ОФЗ 26236,TQOB,fixed,medium_fixed_selected,long,long,95.7,95.7,95.25,95.3,95.46,95.46,953.0,968.62,-4.700000000000003,-0.003138075313807498,6.6,6.63,6.6,1241195,1183744897.11,164,15.62,1000,5.7,30.61,2028-05-17,7.238877481177276,2156.0,False,False,False,False,False,False,False,95.3,95.46,95.46,6.6,6.63,6.6
