TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2020-02-06,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.55,100.55,99.902,100.158,99.956,99.956,1001.5799999999999,1012.0999999999999,0.15800000000000125,9.98522187163342e-05,6.1,6.06,6.1,13848,13859907.74,194,10.52,1000,6.0,21.86,2027-10-06,7.663244353182751,2260.0,False,False,False,False,False,False,False,100.158,99.956,99.956,6.1,6.06,6.1
2020-02-07,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.139,100.5,99.9,100.131,100.331,100.331,1001.31,1011.9899999999999,0.13100000000000023,-0.0002695740729646845,6.03,6.07,6.03,89313,89622212.35,174,10.68,1000,6.0,21.86,2027-10-06,7.660506502395619,2260.0,False,False,False,False,False,False,False,100.131,100.331,100.331,6.03,6.07,6.03
2020-02-10,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.44,100.49,100.133,100.299,100.206,100.206,1002.99,1014.17,0.2990000000000066,0.0016778020792762582,6.06,6.04,6.06,10868,10902463.6,180,11.18,1000,6.0,21.86,2027-10-06,7.652292950034223,2257.0,False,False,False,False,False,False,False,100.299,100.206,100.206,6.06,6.04,6.06
2020-02-11,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.41,100.5,100.281,100.438,100.402,100.402,1004.38,1015.72,0.4380000000000024,0.0013858562896937876,6.02,6.02,6.02,300875,302141801.85,136,11.34,1000,6.0,21.86,2027-10-06,7.649555099247091,2256.0,False,False,False,False,False,False,False,100.438,100.402,100.402,6.02,6.02,6.02
2020-02-12,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.552,100.899,100.3,100.899,100.716,100.716,1008.99,1020.5,0.8990000000000009,0.0045898962544057564,5.97,5.94,5.97,273400,275349783.27,183,11.51,1000,6.0,21.86,2027-10-06,7.646817248459959,2256.0,False,False,False,False,False,False,False,100.899,100.716,100.716,5.97,5.94,5.97
2020-02-13,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.974,101.0,100.755,100.949,100.96,100.96,1009.49,1021.16,0.9489999999999981,0.0004955450500003789,5.93,5.93,5.93,81453,82235040.3,158,11.67,1000,6.0,21.86,2027-10-06,7.644079397672827,2256.0,False,False,False,False,False,False,False,100.949,100.96,100.96,5.93,5.93,5.93
2020-02-14,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.477,101.477,100.5,101.2,101.125,101.125,1012.0,1023.83,1.2000000000000028,0.0024864040257952524,5.9,5.89,5.9,172039,174113717.64,115,11.83,1000,6.0,21.86,2027-10-06,7.641341546885695,2256.0,False,False,False,False,False,False,False,101.2,101.125,101.125,5.9,5.89,5.9
2020-02-17,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.259,101.46,101.0,101.429,101.351,101.351,1014.29,1026.62,1.429000000000002,0.0022628458498024084,5.86,5.85,5.86,22738,23045276.8,117,12.33,1000,6.0,21.86,2027-10-06,7.6331279945242985,2254.0,False,False,False,False,False,False,False,101.429,101.351,101.351,5.86,5.85,5.86
2020-02-18,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.429,101.477,101.206,101.439,101.159,101.159,1014.3899999999999,1026.8799999999999,1.438999999999993,9.859113271337705e-05,5.89,5.85,5.89,61533,62360422.17,103,12.49,1000,6.0,21.86,2027-10-06,7.630390143737166,2252.0,False,False,False,False,False,False,False,101.439,101.159,101.159,5.89,5.85,5.89
2020-02-19,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.999,101.999,101.152,101.55,101.518,101.518,1015.5000000000001,1028.16,1.5499999999999972,0.001094253689409408,5.83,5.83,5.83,141195,143373849.7,99,12.66,1000,6.0,21.86,2027-10-06,7.627652292950034,2252.0,False,False,False,False,False,False,False,101.55,101.518,101.518,5.83,5.83,5.83
2020-02-20,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,102.209,102.209,101.399,101.68,101.805,101.805,1016.8000000000002,1029.6200000000001,1.6800000000000068,0.0012801575578533786,5.79,5.81,5.79,316219,321929786.85,103,12.82,1000,6.0,21.86,2027-10-06,7.624914442162902,2252.0,False,False,False,False,False,False,False,101.68,101.805,101.805,5.79,5.81,5.79
2020-02-21,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.985,101.985,101.5,101.6,101.642,101.642,1016.0,1028.98,1.5999999999999943,-0.0007867820613691734,5.81,5.82,5.81,154773,157355416.16,139,12.98,1000,6.0,21.86,2027-10-06,7.62217659137577,2250.0,False,False,False,False,False,False,False,101.6,101.642,101.642,5.81,5.82,5.81
2020-02-25,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.57,101.629,101.033,101.148,101.199,101.199,1011.4799999999999,1025.12,1.1479999999999961,-0.0044488188976378185,5.89,5.9,5.89,12990,13132403.78,215,13.64,1000,6.0,21.86,2027-10-06,7.611225188227242,2245.0,False,False,False,False,False,False,False,101.148,101.199,101.199,5.89,5.9,5.89
2020-02-26,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.2,101.222,100.82,101.22,100.968,100.968,1012.2,1026.01,1.2199999999999989,0.0007118282121247876,5.93,5.88,5.93,131744,133291817.59,224,13.81,1000,6.0,21.86,2027-10-06,7.60848733744011,2243.0,False,False,False,False,False,False,False,101.22,100.968,100.968,5.93,5.88,5.93
2020-02-27,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.19,101.209,100.091,100.091,100.689,100.689,1000.91,1014.88,0.09099999999999397,-0.011153922149772844,5.97,6.07,5.97,110358,110974670.08,191,13.97,1000,6.0,21.86,2027-10-06,7.605749486652978,2241.0,False,False,False,False,False,False,False,100.091,100.689,100.689,5.97,6.07,5.97
2020-02-28,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.03,100.03,97.98,99.27,98.129,98.129,992.6999999999999,1006.8399999999999,-0.730000000000004,-0.00820253569251983,6.41,6.22,6.41,725264,714254723.26,763,14.14,1000,6.0,21.86,2027-10-06,7.603011635865846,2232.0,False,False,False,False,False,False,False,99.27,98.129,98.129,6.41,6.22,6.41
2020-03-02,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,99.598,100.149,99.1,99.48,99.532,99.532,994.8000000000001,1009.4300000000001,-0.519999999999996,0.0021154427319431957,6.17,6.18,6.17,10030,9998770.1,375,14.63,1000,6.0,21.86,2027-10-06,7.594798083504449,2234.0,False,False,False,False,False,False,False,99.48,99.532,99.532,6.17,6.18,6.17
2020-03-03,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.148,100.898,99.0,100.43,100.32,100.32,1004.3,1019.0899999999999,0.4300000000000068,0.009549658222758328,6.04,6.02,6.04,125118,125378015.19,178,14.79,1000,6.0,21.86,2027-10-06,7.592060232717317,2235.0,False,False,False,False,False,False,False,100.43,100.32,100.32,6.04,6.02,6.04
2020-03-04,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.859,102.199,100.601,101.747,101.691,101.691,1017.4700000000001,1032.43,1.7469999999999999,0.013113611470676023,5.8,5.8,5.8,4475951,4551992386.91,196,14.96,1000,6.0,21.86,2027-10-06,7.5893223819301845,2239.0,False,False,False,False,False,False,False,101.747,101.691,101.691,5.8,5.8,5.8
2020-03-05,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,101.7,101.987,100.601,100.604,101.744,101.744,1006.0400000000001,1021.1600000000001,0.6039999999999992,-0.011233746449526794,5.8,5.99,5.8,1185960,1207447025.13,189,15.12,1000,6.0,21.86,2027-10-06,7.586584531143052,2238.0,False,False,False,False,False,False,False,100.604,101.744,101.744,5.8,5.99,5.8
2020-03-06,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,100.001,100.598,98.808,99.1,99.143,99.143,991.0,1006.29,-0.9000000000000057,-0.014949703789113755,6.24,6.25,6.24,609302,604082912.63,601,15.29,1000,6.0,21.86,2027-10-06,7.58384668035592,2228.0,False,False,False,False,False,False,False,99.1,99.143,99.143,6.24,6.25,6.24
2020-03-10,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,98.052,98.485,95.023,106.1345,105.74600000000001,105.74600000000001,1061.345,1077.285,6.134500000000003,0.07098385469223012,6.84,6.78,6.84,133527,128419109.52,861,15.94,1000,6.0,21.86,2027-10-06,7.572895277207392,2213.0,False,True,False,False,False,True,True,96.099,95.767,95.767,6.84,6.78,6.84
2020-03-11,SU26232RMFS7,ОФЗ-ПД 26232,ОФЗ 26232,TQOB,fixed,medium_fixed_selected,long,long,96.001,97.94,95.132,95.18,95.974,95.974,951.8000000000001,967.9100000000001,-4.819999999999993,-0.1032133754811112,6.8,6.94,6.8,16893,16212884.9,567,16.11,1000,6.0,21.86,2027-10-06,7.57015742642026,2212.0,False,False,False,False,False,False,False,95.18,95.974,95.974,6.8,6.94,6.8
