TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2025-10-17,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,84.886,85.97,84.344,84.842,84.694,84.694,848.42,859.27,-15.158000000000001,-0.006533957845433314,14.8,14.74,14.8,125859,106594980.23,2612,10.85,1000,9.0,44.88,2029-08-29,3.865845311430527,1187.0,False,False,False,False,False,False,False,84.842,84.694,84.694,14.8,14.74,14.8
2025-10-20,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.497,85.498,84.02,84.446,84.474,84.474,844.46,856.0500000000001,-15.554000000000002,-0.004667499587468482,14.89,14.9,14.89,89686,75760979.68,5087,11.59,1000,9.0,44.88,2029-08-29,3.8576317590691307,1186.0,False,False,False,False,False,False,False,84.446,84.474,84.474,14.89,14.9,14.89
2025-10-21,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,84.45,84.505,83.501,83.974,84.185,84.185,839.74,851.58,-16.025999999999996,-0.005589370722118181,15.01,15.1,15.01,93897,79047209.45,2699,11.84,1000,9.0,44.88,2029-08-29,3.8548939082819986,1184.0,False,False,False,False,False,False,False,83.974,84.185,84.185,15.01,15.1,15.01
2025-10-22,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,83.971,84.386,83.608,84.128,84.011,84.011,841.28,853.36,-15.872,0.001833900969347546,15.09,15.04,15.09,723823,608804953.83,2036,12.08,1000,9.0,44.88,2029-08-29,3.8521560574948666,1183.0,False,False,False,False,False,False,False,84.128,84.011,84.011,15.09,15.04,15.09
2025-10-23,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,84.128,84.444,83.258,84.444,83.958,83.958,844.44,856.7700000000001,-15.555999999999997,0.0037561810574362475,15.11,14.91,15.11,63041,52947354.78,1900,12.33,1000,9.0,44.88,2029-08-29,3.8494182067077345,1182.0,False,False,False,False,False,False,False,84.444,83.958,83.958,15.11,14.91,15.11
2025-10-24,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,84.445,84.933,83.501,84.087,84.21,84.21,840.87,853.45,-15.912999999999997,-0.004227653829756983,15.02,15.07,15.02,38466,32392334.93,3113,12.58,1000,9.0,44.88,2029-08-29,3.8466803559206024,1179.0,False,False,False,False,False,False,False,84.087,84.21,84.21,15.02,15.07,15.02
2025-10-27,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,84.114,84.286,83.287,83.322,83.607,83.607,833.22,846.5400000000001,-16.677999999999997,-0.009097720218345318,15.28,15.4,15.28,326576,273041085.96,2975,13.32,1000,9.0,44.88,2029-08-29,3.838466803559206,1177.0,False,False,False,False,False,False,False,83.322,83.607,83.607,15.28,15.4,15.28
2025-10-28,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,83.547,84.2,83.337,84.18,83.898,83.898,841.8000000000001,855.36,-15.819999999999993,0.010297400446460658,15.16,15.04,15.16,771801,647525344.81,1658,13.56,1000,9.0,44.88,2029-08-29,3.8357289527720737,1176.0,False,False,False,False,False,False,False,84.18,83.898,83.898,15.16,15.04,15.16
2025-10-29,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,84.191,84.7,83.894,84.649,84.16,84.16,846.49,860.3,-15.350999999999999,0.005571394630553561,15.05,14.85,15.05,144875,121960745.78,1339,13.81,1000,9.0,44.88,2029-08-29,3.8329911019849416,1176.0,False,False,False,False,False,False,False,84.649,84.16,84.16,15.05,14.85,15.05
2025-10-30,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,84.648,85.329,84.648,85.102,84.969,84.969,851.02,865.0799999999999,-14.897999999999996,0.005351510354522748,14.72,14.66,14.72,504468,428643167.64,1365,14.06,1000,9.0,44.88,2029-08-29,3.8302532511978096,1176.0,False,False,False,False,False,False,False,85.102,84.969,84.969,14.72,14.66,14.72
2025-10-31,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.051,85.28,84.208,84.563,84.866,84.866,845.63,859.93,-15.436999999999998,-0.006333576179173295,14.76,14.89,14.76,24515,20805018.17,1963,14.3,1000,9.0,44.88,2029-08-29,3.8275154004106775,1175.0,False,False,False,False,False,False,False,84.563,84.866,84.866,14.76,14.89,14.76
2025-11-01,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,84.603,85.138,84.603,84.991,84.967,84.967,849.91,864.4599999999999,-15.009,0.005061315232430141,14.73,14.72,14.73,13656,11603088.91,1058,14.55,1000,9.0,44.88,2029-08-29,3.8247775496235454,1173.0,False,False,False,False,False,False,False,84.991,84.967,84.967,14.73,14.72,14.73
