TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,BONDTYPE,BONDSUBTYPE
2023-07-06,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,101.726,101.999,100.0,101.299,100.319,1012.99,1017.02,1.2990000000000066,0.0051598051181298565,10.0,9.87,10.0,12676,12716491.75,349,4.03,1000,9.8,45.11,2038-05-19,14.869267624914443,2957.0,,
2023-07-07,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,101.8,101.8,100.016,101.2,100.804,1012.0,1016.3,1.2000000000000028,-0.0009773048105115034,9.93,9.88,9.93,8058,8122791.48,264,4.3,1000,9.8,45.11,2038-05-19,14.86652977412731,2960.0,,
2023-07-10,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,101.7,101.799,100.47,100.587,100.706,1005.87,1010.97,0.5870000000000033,-0.006057312252964464,9.95,9.96,9.95,3180,3202462.15,293,5.1,1000,9.8,45.11,2038-05-19,14.858316221765914,2957.0,,
2023-07-11,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,100.54,101.0,98.004,99.25,99.232,992.5,997.87,-0.75,-0.013291976100291314,10.15,10.14,10.15,20008,19854276.04,518,5.37,1000,9.8,45.11,2038-05-19,14.855578370978781,2938.0,,
2023-07-12,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,100.999,100.999,92.7,93.549,93.703,935.49,941.13,-6.450999999999993,-0.057440806045339965,10.94,10.96,10.94,468834,439312686.82,5740,5.64,1000,9.8,45.11,2038-05-19,14.85284052019165,2866.0,,
2023-07-13,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.674,93.9,93.34,93.77,93.694,937.6999999999999,943.6099999999999,-6.230000000000004,0.002362398315321368,10.94,10.93,10.94,97929,91753945.43,1943,5.91,1000,9.8,45.11,2038-05-19,14.850102669404517,2865.0,,
2023-07-14,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.9,93.9,93.341,93.5,93.556,935.0,941.18,-6.5,-0.0028793857310439597,10.96,10.97,10.96,65803,61562464.64,1611,6.18,1000,9.8,45.11,2038-05-19,14.847364818617386,2860.0,,
2023-07-17,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.498,93.5,93.185,93.201,93.247,932.0099999999999,938.9899999999999,-6.799000000000007,-0.003197860962566912,11.01,11.01,11.01,376243,350834237.24,2058,6.98,1000,9.8,45.11,2038-05-19,14.839151266255989,2855.0,,
2023-07-18,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.201,93.369,93.201,93.27,93.276,932.6999999999999,939.9499999999999,-6.730000000000004,0.0007403354041266574,11.0,11.0,11.0,42782,39905528.96,983,7.25,1000,9.8,45.11,2038-05-19,14.836413415468858,2855.0,,
2023-07-19,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.399,93.399,93.221,93.3,93.28,932.9999999999999,940.5199999999999,-6.700000000000003,0.00032164683177882125,11.0,11.0,11.0,36228,33793612.3,835,7.52,1000,9.8,45.11,2038-05-19,14.833675564681725,2854.0,,
2023-07-20,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.356,93.446,93.199,93.348,93.271,933.48,941.27,-6.652000000000001,0.0005144694533762983,11.0,10.99,11.0,25505,23788879.97,1000,7.79,1000,9.8,45.11,2038-05-19,14.830937713894592,2853.0,,
2023-07-21,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.478,93.48,93.25,93.362,93.29,933.6199999999999,941.6799999999998,-6.638000000000005,0.0001499764322749897,11.0,10.99,11.0,79738,74387651.81,1390,8.06,1000,9.8,45.11,2038-05-19,14.82819986310746,2850.0,,
2023-07-24,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.499,93.69,93.15,93.336,93.284,933.36,942.22,-6.6640000000000015,-0.000278485893618341,11.0,10.99,11.0,115172,107436947.5,1811,8.86,1000,9.8,45.11,2038-05-19,14.819986310746064,2849.0,,
2023-07-25,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.454,93.485,92.825,93.039,92.998,930.3900000000001,939.5200000000001,-6.9609999999999985,-0.0031820519413731096,11.04,11.04,11.04,247763,230413619.76,3959,9.13,1000,9.8,45.11,2038-05-19,14.817248459958932,2844.0,,
2023-07-26,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.99,93.27,92.798,93.097,92.877,930.9699999999999,940.3699999999999,-6.903000000000006,0.0006233944904823208,11.06,11.03,11.06,176087,163544840.33,2099,9.4,1000,9.8,45.11,2038-05-19,14.8145106091718,2841.0,,
2023-07-27,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.0,93.001,92.75,92.94,92.865,929.4,939.0699999999999,-7.060000000000002,-0.0016864130960181356,11.06,11.05,11.06,197962,183840942.06,2522,9.67,1000,9.8,45.11,2038-05-19,14.811772758384668,2840.0,,
2023-07-28,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.9,92.992,92.65,92.764,92.756,927.6399999999999,937.5699999999998,-7.236000000000004,-0.0018936948568969436,11.08,11.08,11.08,149435,138610532.28,2491,9.93,1000,9.8,45.11,2038-05-19,14.809034907597535,2835.0,,
2023-07-31,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.932,92.932,92.638,92.749,92.665,927.4899999999999,938.2299999999999,-7.251000000000005,-0.00016170065973875047,11.1,11.08,11.1,136208,126217533.91,2022,10.74,1000,9.8,45.11,2038-05-19,14.80082135523614,2833.0,,
2023-08-01,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.979,92.984,92.638,92.725,92.673,927.2499999999999,938.2599999999999,-7.275000000000006,-0.00025876289771320504,11.09,11.09,11.09,90098,83496359.7,1657,11.01,1000,9.8,45.11,2038-05-19,14.798083504449007,2832.0,,
2023-08-02,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.854,92.854,92.6,92.73,92.649,927.3000000000001,938.58,-7.269999999999996,5.392289026695529e-05,11.1,11.09,11.1,63440,58776518.72,1506,11.28,1000,9.8,45.11,2038-05-19,14.795345653661876,2831.0,,
2023-08-03,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.849,92.849,92.587,92.649,92.623,926.49,938.04,-7.350999999999999,-0.0008735037204788965,11.1,11.1,11.1,177659,164534116.78,1732,11.55,1000,9.8,45.11,2038-05-19,14.792607802874743,2830.0,,
2023-08-04,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.785,93.95,92.611,92.676,92.786,926.76,938.5699999999999,-7.323999999999998,0.0002914224654340103,11.08,11.09,11.08,71740,66564877.46,1355,11.81,1000,9.8,45.11,2038-05-19,14.789869952087612,2828.0,,
2023-08-07,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.789,92.798,92.652,92.797,92.698,927.9699999999999,940.5899999999999,-7.203000000000003,0.0013056238939961329,11.09,11.08,11.09,55970,51883325.43,1112,12.62,1000,9.8,45.11,2038-05-19,14.781656399726215,2826.0,,
2023-08-08,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.797,93.299,92.59,92.787,92.729,927.8700000000001,940.7600000000001,-7.212999999999994,-0.00010776210437823952,11.09,11.08,11.09,62326,57794280.73,1248,12.89,1000,9.8,45.11,2038-05-19,14.778918548939084,2825.0,,
2023-08-09,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.78,92.799,92.28,92.709,92.49,927.09,940.25,-7.290999999999997,-0.0008406350027482246,11.12,11.09,11.12,145112,134213724.68,1894,13.16,1000,9.8,45.11,2038-05-19,14.77618069815195,2822.0,,
2023-08-10,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.7,92.787,92.51,92.784,92.643,927.8400000000001,941.2700000000001,-7.215999999999994,0.0008089829466395582,11.1,11.08,11.1,93038,86193550.61,1187,13.43,1000,9.8,45.11,2038-05-19,14.77344284736482,2823.0,,
2023-08-11,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.7,92.788,92.4,92.664,92.648,926.64,940.33,-7.3359999999999985,-0.0012933264355924345,11.1,11.1,11.1,55116,51063709.98,1011,13.69,1000,9.8,45.11,2038-05-19,14.770704996577686,2820.0,,
2023-08-14,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.663,92.663,91.881,92.0,92.128,920.0,934.5,-8.0,-0.007165673832340569,11.18,11.2,11.18,104283,96073514.51,2560,14.5,1000,9.8,45.11,2038-05-19,14.76249144421629,2811.0,,
2023-08-15,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,91.8,92.59,91.15,92.53,91.888,925.3,940.0699999999999,-7.469999999999999,0.005760869565217375,11.22,11.12,11.22,150347,138151121.86,1770,14.77,1000,9.8,45.11,2038-05-19,14.759753593429158,2807.0,,
2023-08-16,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.5,92.668,91.995,92.5,92.108,925.0,940.04,-7.5,-0.0003242191721604115,11.18,11.12,11.18,90632,83479432.52,1336,15.04,1000,9.8,45.11,2038-05-19,14.757015742642025,2809.0,,
2023-08-17,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.548,92.769,92.45,92.6,92.538,925.9999999999999,941.3099999999998,-7.400000000000006,0.00108108108108107,11.12,11.11,11.12,163744,151525838.97,1104,15.31,1000,9.8,45.11,2038-05-19,14.754277891854894,2814.0,,
2023-08-18,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.697,93.37,92.39,92.9,92.57,929.0,944.57,-7.099999999999994,0.003239740820734527,11.11,11.06,11.11,138492,128201730.04,1142,15.57,1000,9.8,45.11,2038-05-19,14.751540041067761,2812.0,,
2023-08-21,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,93.088,93.15,92.2,92.2,92.439,922.0,938.38,-7.799999999999997,-0.00753498385360607,11.13,11.17,11.13,256569,237169137.57,1684,16.38,1000,9.8,45.11,2038-05-19,14.743326488706366,2809.0,,
2023-08-22,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.874,92.874,92.05,92.64,92.21,926.4,943.05,-7.359999999999999,0.004772234273318743,11.17,11.1,11.17,136201,125590445.21,1242,16.65,1000,9.8,45.11,2038-05-19,14.740588637919233,2804.0,,
2023-08-23,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.7,92.7,92.3,92.593,92.532,925.9300000000001,942.85,-7.4069999999999965,-0.000507340241796217,11.12,11.11,11.12,101361,93791578.87,811,16.92,1000,9.8,45.11,2038-05-19,14.737850787132102,2808.0,,
2023-08-24,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.799,92.799,92.3,92.549,92.483,925.49,942.67,-7.450999999999993,-0.0004751979091291991,11.12,11.11,11.12,89908,83149829.69,698,17.18,1000,9.8,45.11,2038-05-19,14.735112936344969,2807.0,,
2023-08-25,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.7,92.849,92.18,92.499,92.287,924.99,942.44,-7.501000000000005,-0.0005402543517489811,11.15,11.12,11.15,34929,32234803.93,960,17.45,1000,9.8,45.11,2038-05-19,14.732375085557837,2801.0,,
2023-08-28,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.649,92.649,91.95,92.15,92.095,921.5000000000001,939.7600000000001,-7.849999999999994,-0.003773013762310873,11.18,11.18,11.18,93856,86436827.5,1586,18.26,1000,9.8,45.11,2038-05-19,14.72416153319644,2797.0,,
2023-08-29,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,92.337,92.337,91.351,91.5,91.601,915.0,933.53,-8.5,-0.007053716766142193,11.26,11.28,11.26,321363,294372410.55,2075,18.53,1000,9.8,45.11,2038-05-19,14.72142368240931,2789.0,,
2023-08-30,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,91.451,91.599,91.15,91.339,91.288,913.39,932.1899999999999,-8.661000000000001,-0.0017595628415301157,11.31,11.3,11.31,306740,280016550.84,2169,18.8,1000,9.8,45.11,2038-05-19,14.718685831622176,2784.0,,
2023-08-31,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,91.339,91.454,91.2,91.25,91.28,912.5,931.56,-8.75,-0.0009743920997602462,11.31,11.32,11.31,95570,87236247.17,1158,19.06,1000,9.8,45.11,2038-05-19,14.715947980835045,2783.0,,
2023-09-01,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,91.459,91.797,91.151,91.494,91.33,914.9399999999999,934.27,-8.506,0.002673972602739827,11.3,11.28,11.3,195621,178660777.49,1411,19.33,1000,9.8,45.11,2038-05-19,14.713210130047912,2781.0,,
2023-09-04,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,91.494,91.69,91.151,91.379,91.315,913.7900000000001,933.9300000000001,-8.620999999999995,-0.0012569130216188995,11.31,11.3,11.31,56393,51494990.51,1083,20.14,1000,9.8,45.11,2038-05-19,14.704996577686517,2779.0,,
2023-09-05,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,91.3,91.5,91.0,91.266,91.162,912.6600000000001,933.07,-8.733999999999995,-0.0012366079733855395,11.33,11.31,11.33,39067,35614299.3,1210,20.41,1000,9.8,45.11,2038-05-19,14.702258726899384,2776.0,,
2023-09-06,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,91.011,91.319,90.48,90.6,90.799,905.9999999999999,926.6799999999998,-9.400000000000006,-0.007297350601538466,11.39,11.42,11.39,43952,39908130.01,1870,20.68,1000,9.8,45.11,2038-05-19,14.699520876112253,2770.0,,
2023-09-07,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,90.303,90.919,89.3,89.998,89.51,899.98,920.9200000000001,-10.001999999999995,-0.0066445916114789005,11.59,11.51,11.59,211660,189457578.83,2489,20.94,1000,9.8,45.11,2038-05-19,14.69678302532512,2751.0,,
2023-09-08,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,90.699,90.897,89.001,89.59,89.511,895.9,917.11,-10.409999999999997,-0.004533434076312792,11.59,11.58,11.59,231488,207206239.37,1530,21.21,1000,9.8,45.11,2038-05-19,14.694045174537989,2748.0,,
2023-09-11,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,89.59,90.7,89.272,89.96,89.647,899.5999999999999,921.6199999999999,-10.040000000000006,0.004129925214867658,11.57,11.52,11.57,62220,55778422.15,1089,22.02,1000,9.8,45.11,2038-05-19,14.685831622176591,2749.0,,
2023-09-12,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,90.596,90.596,89.71,90.199,89.861,901.99,924.28,-9.801000000000002,0.0026567363272567146,11.54,11.48,11.54,157446,141482513.64,1437,22.29,1000,9.8,45.11,2038-05-19,14.683093771389458,2751.0,,
2023-09-13,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,90.199,90.499,89.7,89.7,89.858,897.0,919.56,-10.299999999999997,-0.005532212108781631,11.54,11.56,11.54,52118,46832038.09,1084,22.56,1000,9.8,45.11,2038-05-19,14.680355920602327,2750.0,,
2023-09-14,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,90.246,90.246,89.6,90.04,89.943,900.4000000000001,923.2200000000001,-9.959999999999994,0.0037904124860645982,11.52,11.51,11.52,13718,12338414.31,827,22.82,1000,9.8,45.11,2038-05-19,14.677618069815194,2750.0,,
2023-09-15,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,90.349,90.5,89.56,90.0,89.793,900.0,923.09,-10.0,-0.00044424700133283146,11.55,11.52,11.55,57587,51709068.5,1718,23.09,1000,9.8,45.11,2038-05-19,14.674880219028063,2745.0,,
2023-09-18,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,90.145,90.145,89.45,89.785,89.575,897.8499999999999,921.7499999999999,-10.215000000000003,-0.002388888888888885,11.58,11.55,11.58,120560,107991414.7,1714,23.9,1000,9.8,45.11,2038-05-19,14.666666666666666,2741.0,,
2023-09-19,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,89.994,89.994,89.152,89.345,89.277,893.4499999999999,917.6199999999999,-10.655000000000001,-0.0049005958679065875,11.63,11.62,11.63,190649,170206493.46,1781,24.17,1000,9.8,45.11,2038-05-19,14.663928815879535,2736.0,,
2023-09-20,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,89.489,89.489,89.112,89.381,89.195,893.81,918.2399999999999,-10.619,0.00040293245285139,11.65,11.62,11.65,59215,52816529.66,1204,24.43,1000,9.8,45.11,2038-05-19,14.661190965092402,2733.0,,
2023-09-21,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,89.456,89.566,89.1,89.2,89.313,892.0,916.7,-10.799999999999997,-0.0020250388785088003,11.63,11.65,11.63,31201,27866413.87,1095,24.7,1000,9.8,45.11,2038-05-19,14.65845311430527,2734.0,,
2023-09-22,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,89.459,89.699,89.2,89.306,89.447,893.06,918.03,-10.694000000000003,0.0011883408071748924,11.61,11.63,11.61,25699,22987072.66,922,24.97,1000,9.8,45.11,2038-05-19,14.655715263518138,2732.0,,
2023-09-25,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,89.79,89.79,89.2,89.4,89.341,894.0,919.78,-10.599999999999994,0.0010525608581730683,11.62,11.61,11.62,25890,23130332.15,1240,25.78,1000,9.8,45.11,2038-05-19,14.647501711156742,2730.0,,
2023-09-26,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,89.58,89.65,88.502,88.6,88.758,885.9999999999999,912.0499999999998,-11.400000000000006,-0.008948545861297674,11.72,11.74,11.72,179387,159221140.85,2336,26.05,1000,9.8,45.11,2038-05-19,14.64476386036961,2721.0,,
2023-09-27,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,89.094,89.094,88.3,88.825,88.536,888.25,914.56,-11.174999999999997,0.0025395033860045046,11.75,11.71,11.75,37730,33404447.35,1518,26.31,1000,9.8,45.11,2038-05-19,14.642026009582478,2717.0,,
2023-09-28,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,88.87,88.87,88.25,88.5,88.462,885.0,911.58,-11.5,-0.003658879819870564,11.77,11.76,11.77,48159,42602567.85,1376,26.58,1000,9.8,45.11,2038-05-19,14.639288158795345,2714.0,,
2023-09-29,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,88.648,88.697,88.307,88.496,88.419,884.9599999999999,911.81,-11.504000000000005,-4.5197740113023244e-05,11.77,11.76,11.77,52344,46282213.17,1009,26.85,1000,9.8,45.11,2038-05-19,14.636550308008214,2711.0,,
2023-10-02,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,88.389,88.514,88.25,88.44,88.318,884.4,912.06,-11.560000000000002,-0.0006327969625745666,11.79,11.77,11.79,33272,29385077.74,1000,27.66,1000,9.8,45.11,2038-05-19,14.628336755646817,2708.0,,
2023-10-03,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,88.513,88.647,88.129,88.5,88.292,885.0,912.93,-11.5,0.0006784260515604323,11.8,11.76,11.8,35712,31530888.07,776,27.93,1000,9.8,45.11,2038-05-19,14.625598904859686,2707.0,,
2023-10-04,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,88.301,88.6,88.142,88.25,88.326,882.5,910.69,-11.75,-0.0028248587570621764,11.79,11.8,11.79,21338,18846971.11,869,28.19,1000,9.8,45.11,2038-05-19,14.622861054072553,2706.0,,
2023-10-05,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,88.697,88.697,88.0,88.445,88.186,884.4499999999999,912.91,-11.555000000000007,0.002209631728045336,11.81,11.77,11.81,33163,29245182.05,909,28.46,1000,9.8,45.11,2038-05-19,14.620123203285422,2704.0,,
2023-10-06,SU26243RMFS4,ОФЗ-ПД 26243,ОФЗ 26243,TQOB,fixed,long_fixed_selected,long,88.514,88.695,88.125,88.447,88.261,884.47,913.2,-11.552999999999997,2.2612923285869613e-05,11.8,11.77,11.8,19165,16915272.34,723,28.73,1000,9.8,45.11,2038-05-19,14.617385352498289,2702.0,,
